,ACAD
2011-10-11,1.0
2011-10-12,1.0499999523162842
2011-10-13,1.100000023841858
2011-10-14,1.1399999856948853
2011-10-17,1.090000033378601
2011-10-18,1.090000033378601
2011-10-19,1.1200000047683716
2011-10-20,1.1299999952316284
2011-10-21,1.1299999952316284
2011-10-24,1.149999976158142
2011-10-25,1.1299999952316284
2011-10-26,1.1100000143051147
2011-10-27,1.2000000476837158
2011-10-28,1.190000057220459
2011-10-31,1.2300000190734863
2011-11-01,1.1699999570846558
2011-11-02,1.1799999475479126
2011-11-03,1.149999976158142
2011-11-04,1.159999966621399
2011-11-07,1.190000057220459
2011-11-08,1.190000057220459
2011-11-09,1.2000000476837158
2011-11-10,1.1299999952316284
2011-11-11,1.1100000143051147
2011-11-14,1.100000023841858
2011-11-15,1.059999942779541
2011-11-16,1.0700000524520874
2011-11-17,1.0299999713897705
2011-11-18,1.059999942779541
2011-11-21,1.0399999618530273
2011-11-22,1.0199999809265137
2011-11-23,1.0
2011-11-25,0.9900000095367432
2011-11-28,0.9700000286102295
2011-11-29,0.9700000286102295
2011-11-30,0.9800000190734863
2011-12-01,0.949999988079071
2011-12-02,0.9800000190734863
2011-12-05,1.0099999904632568
2011-12-06,1.0399999618530273
2011-12-07,1.0499999523162842
2011-12-08,1.0099999904632568
2011-12-09,1.0499999523162842
2011-12-12,1.0299999713897705
2011-12-13,1.0099999904632568
2011-12-14,1.0099999904632568
2011-12-15,1.0399999618530273
2011-12-16,1.0499999523162842
2011-12-19,1.1100000143051147
2011-12-20,1.3200000524520874
2011-12-21,1.2599999904632568
2011-12-22,1.3200000524520874
2011-12-23,1.2400000095367432
2011-12-27,1.149999976158142
2011-12-28,1.100000023841858
2011-12-29,1.1200000047683716
2011-12-30,1.0800000429153442
2012-01-03,1.1100000143051147
2012-01-04,1.090000033378601
2012-01-05,1.100000023841858
2012-01-06,1.149999976158142
2012-01-09,1.190000057220459
2012-01-10,1.2799999713897705
2012-01-11,1.309999942779541
2012-01-12,1.3200000524520874
2012-01-13,1.2599999904632568
2012-01-17,1.2699999809265137
2012-01-18,1.5399999618530273
2012-01-19,1.399999976158142
2012-01-20,1.4800000190734863
2012-01-23,1.4299999475479126
2012-01-24,1.440000057220459
2012-01-25,1.559999942779541
2012-01-26,1.5299999713897705
2012-01-27,1.600000023841858
2012-01-30,1.5299999713897705
2012-01-31,1.5099999904632568
2012-02-01,1.600000023841858
2012-02-02,1.7400000095367432
2012-02-03,1.7699999809265137
2012-02-06,1.8300000429153442
2012-02-07,1.7799999713897705
2012-02-08,1.7699999809265137
2012-02-09,1.809999942779541
2012-02-10,1.7999999523162842
2012-02-13,1.8700000047683716
2012-02-14,1.850000023841858
2012-02-15,1.850000023841858
2012-02-16,1.8300000429153442
2012-02-17,1.7899999618530273
2012-02-21,1.7200000286102295
2012-02-22,1.649999976158142
2012-02-23,1.7300000190734863
2012-02-24,1.7599999904632568
2012-02-27,1.7599999904632568
2012-02-28,1.7000000476837158
2012-02-29,1.6699999570846558
2012-03-01,1.649999976158142
2012-03-02,1.590000033378601
2012-03-05,1.559999942779541
2012-03-06,1.4800000190734863
2012-03-07,1.5700000524520874
2012-03-08,1.600000023841858
2012-03-09,1.600000023841858
2012-03-12,1.7100000381469727
2012-03-13,2.0399999618530273
2012-03-14,1.9900000095367432
2012-03-15,1.9199999570846558
2012-03-16,1.8700000047683716
2012-03-19,1.8700000047683716
2012-03-20,2.069999933242798
2012-03-21,2.25
2012-03-22,2.2699999809265137
2012-03-23,2.180000066757202
2012-03-26,2.140000104904175
2012-03-27,2.200000047683716
2012-03-28,2.180000066757202
2012-03-29,2.130000114440918
2012-03-30,2.1500000953674316
2012-04-02,2.109999895095825
2012-04-03,2.0299999713897705
2012-04-04,1.8899999856948853
2012-04-05,1.8200000524520874
2012-04-09,1.7200000286102295
2012-04-10,1.5800000429153442
2012-04-11,1.6399999856948853
2012-04-12,1.6399999856948853
2012-04-13,1.5399999618530273
2012-04-16,1.5499999523162842
2012-04-17,1.5
2012-04-18,1.5
2012-04-19,1.4800000190734863
2012-04-20,1.4800000190734863
2012-04-23,1.4600000381469727
2012-04-24,1.4600000381469727
2012-04-25,1.4900000095367432
2012-04-26,1.4500000476837158
2012-04-27,1.5099999904632568
2012-04-30,1.5
2012-05-01,1.559999942779541
2012-05-02,1.5700000524520874
2012-05-03,1.5499999523162842
2012-05-04,1.5
2012-05-07,1.5
2012-05-08,1.5399999618530273
2012-05-09,1.5
2012-05-10,1.5
2012-05-11,1.5199999809265137
2012-05-14,1.590000033378601
2012-05-15,1.5800000429153442
2012-05-16,1.559999942779541
2012-05-17,1.5
2012-05-18,1.4199999570846558
2012-05-21,1.3899999856948853
2012-05-22,1.3899999856948853
2012-05-23,1.4500000476837158
2012-05-24,1.3700000047683716
2012-05-25,1.4600000381469727
2012-05-29,1.409999966621399
2012-05-30,1.409999966621399
2012-05-31,1.3799999952316284
2012-06-01,1.309999942779541
2012-06-04,1.3300000429153442
2012-06-05,1.309999942779541
2012-06-06,1.340000033378601
2012-06-07,1.3300000429153442
2012-06-08,1.3600000143051147
2012-06-11,1.3799999952316284
2012-06-12,1.350000023841858
2012-06-13,1.3799999952316284
2012-06-14,1.3899999856948853
2012-06-15,1.4900000095367432
2012-06-18,1.5299999713897705
2012-06-19,1.5299999713897705
2012-06-20,1.600000023841858
2012-06-21,1.4600000381469727
2012-06-22,1.5
2012-06-25,1.5099999904632568
2012-06-26,1.5499999523162842
2012-06-27,1.6200000047683716
2012-06-28,1.7799999713897705
2012-06-29,1.7599999904632568
2012-07-02,1.809999942779541
2012-07-03,1.8600000143051147
2012-07-05,1.8700000047683716
2012-07-06,1.8300000429153442
2012-07-09,1.8799999952316284
2012-07-10,1.840000033378601
2012-07-11,1.75
2012-07-12,1.7699999809265137
2012-07-13,1.6200000047683716
2012-07-16,1.5700000524520874
2012-07-17,1.6100000143051147
2012-07-18,1.5800000429153442
2012-07-19,1.590000033378601
2012-07-20,1.559999942779541
2012-07-23,1.5299999713897705
2012-07-24,1.5700000524520874
2012-07-25,1.5499999523162842
2012-07-26,1.5499999523162842
2012-07-27,1.600000023841858
2012-07-30,1.649999976158142
2012-07-31,1.6100000143051147
2012-08-01,1.5299999713897705
2012-08-02,1.5700000524520874
2012-08-03,1.5099999904632568
2012-08-06,1.5700000524520874
2012-08-07,1.5199999809265137
2012-08-08,1.5
2012-08-09,1.5099999904632568
2012-08-10,1.590000033378601
2012-08-13,1.7100000381469727
2012-08-14,1.7000000476837158
2012-08-15,1.6299999952316284
2012-08-16,1.659999966621399
2012-08-17,1.690000057220459
2012-08-20,1.7400000095367432
2012-08-21,1.7699999809265137
2012-08-22,1.7699999809265137
2012-08-23,1.7899999618530273
2012-08-24,1.7999999523162842
2012-08-27,1.809999942779541
2012-08-28,1.7999999523162842
2012-08-29,1.7799999713897705
2012-08-30,1.7899999618530273
2012-08-31,1.7799999713897705
2012-09-04,1.75
2012-09-05,1.8200000524520874
2012-09-06,1.75
2012-09-07,1.9199999570846558
2012-09-10,2.049999952316284
2012-09-11,2.049999952316284
2012-09-12,2.0999999046325684
2012-09-13,2.0899999141693115
2012-09-14,2.119999885559082
2012-09-17,2.2200000286102295
2012-09-18,2.2100000381469727
2012-09-19,2.440000057220459
2012-09-20,2.759999990463257
2012-09-21,2.619999885559082
2012-09-24,2.690000057220459
2012-09-25,2.5299999713897705
2012-09-26,2.5299999713897705
2012-09-27,2.549999952316284
2012-09-28,2.5299999713897705
2012-10-01,2.4700000286102295
2012-10-02,2.4000000953674316
2012-10-03,2.4800000190734863
2012-10-04,2.759999990463257
2012-10-05,2.619999885559082
2012-10-08,2.5899999141693115
2012-10-09,2.5
2012-10-10,2.380000114440918
2012-10-11,2.450000047683716
2012-10-12,2.4000000953674316
2012-10-15,2.4100000858306885
2012-10-16,2.440000057220459
2012-10-17,2.549999952316284
2012-10-18,2.4800000190734863
2012-10-19,2.4000000953674316
2012-10-22,2.2699999809265137
2012-10-23,2.2899999618530273
2012-10-24,2.180000066757202
2012-10-25,2.3499999046325684
2012-10-26,2.2699999809265137
2012-10-31,2.3499999046325684
2012-11-01,2.3299999237060547
2012-11-02,2.180000066757202
2012-11-05,2.2699999809265137
2012-11-06,2.4200000762939453
2012-11-07,2.299999952316284
2012-11-08,2.240000009536743
2012-11-09,2.2699999809265137
2012-11-12,2.180000066757202
2012-11-13,2.109999895095825
2012-11-14,1.940000057220459
2012-11-15,1.9500000476837158
2012-11-16,1.909999966621399
2012-11-19,2.259999990463257
2012-11-20,2.130000114440918
2012-11-21,2.1500000953674316
2012-11-23,2.2200000286102295
2012-11-26,2.299999952316284
2012-11-27,5.429999828338623
2012-11-28,5.139999866485596
2012-11-29,5.369999885559082
2012-11-30,5.199999809265137
2012-12-03,5.119999885559082
2012-12-04,5.0
2012-12-05,4.670000076293945
2012-12-06,4.650000095367432
2012-12-07,4.550000190734863
2012-12-10,4.179999828338623
2012-12-11,4.429999828338623
2012-12-12,5.010000228881836
2012-12-13,4.78000020980835
2012-12-14,4.760000228881836
2012-12-17,4.869999885559082
2012-12-18,4.829999923706055
2012-12-19,4.699999809265137
2012-12-20,4.75
2012-12-21,4.510000228881836
2012-12-24,4.550000190734863
2012-12-26,4.559999942779541
2012-12-27,4.539999961853027
2012-12-28,4.510000228881836
2012-12-31,4.650000095367432
2013-01-02,4.730000019073486
2013-01-03,4.75
2013-01-04,4.949999809265137
2013-01-07,4.869999885559082
2013-01-08,4.920000076293945
2013-01-09,4.949999809265137
2013-01-10,4.980000019073486
2013-01-11,5.010000228881836
2013-01-14,5.610000133514404
2013-01-15,5.809999942779541
2013-01-16,5.389999866485596
2013-01-17,5.380000114440918
2013-01-18,5.21999979019165
2013-01-22,5.670000076293945
2013-01-23,5.869999885559082
2013-01-24,5.900000095367432
2013-01-25,6.190000057220459
2013-01-28,6.659999847412109
2013-01-29,6.28000020980835
2013-01-30,6.150000095367432
2013-01-31,6.03000020980835
2013-02-01,6.019999980926514
2013-02-04,6.130000114440918
2013-02-05,6.28000020980835
2013-02-06,6.130000114440918
2013-02-07,5.989999771118164
2013-02-08,6.0
2013-02-11,6.050000190734863
2013-02-12,6.050000190734863
2013-02-13,6.059999942779541
2013-02-14,6.269999980926514
2013-02-15,6.090000152587891
2013-02-19,6.289999961853027
2013-02-20,6.090000152587891
2013-02-21,6.03000020980835
2013-02-22,6.130000114440918
2013-02-25,5.869999885559082
2013-02-26,5.860000133514404
2013-02-27,6.079999923706055
2013-02-28,6.070000171661377
2013-03-01,6.360000133514404
2013-03-04,6.329999923706055
2013-03-05,6.369999885559082
2013-03-06,6.510000228881836
2013-03-07,6.539999961853027
2013-03-08,6.53000020980835
2013-03-11,6.480000019073486
2013-03-12,6.309999942779541
2013-03-13,6.090000152587891
2013-03-14,6.389999866485596
2013-03-15,6.260000228881836
2013-03-18,6.179999828338623
2013-03-19,6.579999923706055
2013-03-20,6.650000095367432
2013-03-21,8.239999771118164
2013-03-22,7.570000171661377
2013-03-25,8.3100004196167
2013-03-26,8.229999542236328
2013-03-27,8.109999656677246
2013-03-28,7.940000057220459
2013-04-01,7.900000095367432
2013-04-02,7.75
2013-04-03,7.590000152587891
2013-04-04,7.690000057220459
2013-04-05,7.699999809265137
2013-04-08,7.980000019073486
2013-04-09,7.929999828338623
2013-04-10,7.96999979019165
2013-04-11,13.100000381469727
2013-04-12,12.539999961853027
2013-04-15,12.15999984741211
2013-04-16,12.390000343322754
2013-04-17,12.319999694824219
2013-04-18,12.180000305175781
2013-04-19,12.09000015258789
2013-04-22,13.149999618530273
2013-04-23,13.550000190734863
2013-04-24,13.5
2013-04-25,13.369999885559082
2013-04-26,13.399999618530273
2013-04-29,13.1899995803833
2013-04-30,12.890000343322754
2013-05-01,12.020000457763672
2013-05-02,12.329999923706055
2013-05-03,12.350000381469727
2013-05-06,12.180000305175781
2013-05-07,12.029999732971191
2013-05-08,11.649999618530273
2013-05-09,11.930000305175781
2013-05-10,12.020000457763672
2013-05-13,12.699999809265137
2013-05-14,12.949999809265137
2013-05-15,13.050000190734863
2013-05-16,13.010000228881836
2013-05-17,13.270000457763672
2013-05-20,14.149999618530273
2013-05-21,13.789999961853027
2013-05-22,13.420000076293945
2013-05-23,13.789999961853027
2013-05-24,14.1899995803833
2013-05-28,14.390000343322754
2013-05-29,14.289999961853027
2013-05-30,14.350000381469727
2013-05-31,14.069999694824219
2013-06-03,14.529999732971191
2013-06-04,14.600000381469727
2013-06-05,14.710000038146973
2013-06-06,16.56999969482422
2013-06-07,17.010000228881836
2013-06-10,19.520000457763672
2013-06-11,18.850000381469727
2013-06-12,17.760000228881836
2013-06-13,18.549999237060547
2013-06-14,19.309999465942383
2013-06-17,18.920000076293945
2013-06-18,18.43000030517578
2013-06-19,18.09000015258789
2013-06-20,17.770000457763672
2013-06-21,17.979999542236328
2013-06-24,17.479999542236328
2013-06-25,16.799999237060547
2013-06-26,17.81999969482422
2013-06-27,18.43000030517578
2013-06-28,18.149999618530273
2013-07-01,18.149999618530273
2013-07-02,17.690000534057617
2013-07-03,17.90999984741211
2013-07-05,18.040000915527344
2013-07-08,18.229999542236328
2013-07-09,18.34000015258789
2013-07-10,18.43000030517578
2013-07-11,18.559999465942383
2013-07-12,18.489999771118164
2013-07-15,20.280000686645508
2013-07-16,19.920000076293945
2013-07-17,19.829999923706055
2013-07-18,20.1200008392334
2013-07-19,20.020000457763672
2013-07-22,20.030000686645508
2013-07-23,19.219999313354492
2013-07-24,18.989999771118164
2013-07-25,19.040000915527344
2013-07-26,18.6299991607666
2013-07-29,19.829999923706055
2013-07-30,19.899999618530273
2013-07-31,19.700000762939453
2013-08-01,19.899999618530273
2013-08-02,20.40999984741211
2013-08-05,21.59000015258789
2013-08-06,20.68000030517578
2013-08-07,20.389999389648438
2013-08-08,19.780000686645508
2013-08-09,20.760000228881836
2013-08-12,20.170000076293945
2013-08-13,20.1200008392334
2013-08-14,20.049999237060547
2013-08-15,19.6200008392334
2013-08-16,19.700000762939453
2013-08-19,19.610000610351562
2013-08-20,19.860000610351562
2013-08-21,20.18000030517578
2013-08-22,20.469999313354492
2013-08-23,20.6299991607666
2013-08-26,20.899999618530273
2013-08-27,19.959999084472656
2013-08-28,20.110000610351562
2013-08-29,20.469999313354492
2013-08-30,19.959999084472656
2013-09-03,20.530000686645508
2013-09-04,20.489999771118164
2013-09-05,21.200000762939453
2013-09-06,21.40999984741211
2013-09-09,22.790000915527344
2013-09-10,22.93000030517578
2013-09-11,23.0
2013-09-12,22.709999084472656
2013-09-13,23.1200008392334
2013-09-16,23.290000915527344
2013-09-17,23.760000228881836
2013-09-18,23.719999313354492
2013-09-19,24.5
2013-09-20,24.8700008392334
2013-09-23,24.6200008392334
2013-09-24,24.940000534057617
2013-09-25,24.670000076293945
2013-09-26,26.209999084472656
2013-09-27,27.030000686645508
2013-09-30,27.469999313354492
2013-10-01,28.09000015258789
2013-10-02,28.84000015258789
2013-10-03,28.239999771118164
2013-10-04,28.770000457763672
2013-10-07,27.559999465942383
2013-10-08,23.299999237060547
2013-10-09,19.860000610351562
2013-10-10,23.030000686645508
2013-10-11,21.489999771118164
2013-10-14,23.510000228881836
2013-10-15,23.1299991607666
2013-10-16,24.549999237060547
2013-10-17,24.6299991607666
2013-10-18,23.989999771118164
2013-10-21,23.06999969482422
2013-10-22,22.579999923706055
2013-10-23,22.020000457763672
2013-10-24,24.729999542236328
2013-10-25,24.06999969482422
2013-10-28,23.6200008392334
2013-10-29,23.6299991607666
2013-10-30,22.309999465942383
2013-10-31,22.729999542236328
2013-11-01,22.5
2013-11-04,22.219999313354492
2013-11-05,22.649999618530273
2013-11-06,21.0
2013-11-07,20.889999389648438
2013-11-08,21.729999542236328
2013-11-11,23.010000228881836
2013-11-12,22.579999923706055
2013-11-13,22.979999542236328
2013-11-14,22.940000534057617
2013-11-15,22.829999923706055
2013-11-18,21.030000686645508
2013-11-19,20.68000030517578
2013-11-20,21.1299991607666
2013-11-21,22.469999313354492
2013-11-22,22.34000015258789
2013-11-25,21.920000076293945
2013-11-26,22.950000762939453
2013-11-27,23.190000534057617
2013-11-29,23.290000915527344
2013-12-02,25.0
2013-12-03,23.8799991607666
2013-12-04,24.290000915527344
2013-12-05,24.479999542236328
2013-12-06,24.389999389648438
2013-12-09,23.479999542236328
2013-12-10,23.600000381469727
2013-12-11,22.290000915527344
2013-12-12,22.760000228881836
2013-12-13,23.030000686645508
2013-12-16,23.329999923706055
2013-12-17,23.0
2013-12-18,23.420000076293945
2013-12-19,23.350000381469727
2013-12-20,24.15999984741211
2013-12-23,25.920000076293945
2013-12-24,26.309999465942383
2013-12-26,25.440000534057617
2013-12-27,25.299999237060547
2013-12-30,25.3799991607666
2013-12-31,24.989999771118164
2014-01-02,25.149999618530273
2014-01-03,25.260000228881836
2014-01-06,24.700000762939453
2014-01-07,23.610000610351562
2014-01-08,23.90999984741211
2014-01-09,23.780000686645508
2014-01-10,24.1299991607666
2014-01-13,23.31999969482422
2014-01-14,24.309999465942383
2014-01-15,23.989999771118164
2014-01-16,24.260000228881836
2014-01-17,24.040000915527344
2014-01-21,23.920000076293945
2014-01-22,24.309999465942383
2014-01-23,24.229999542236328
2014-01-24,23.110000610351562
2014-01-27,22.450000762939453
2014-01-28,23.65999984741211
2014-01-29,23.219999313354492
2014-01-30,23.809999465942383
2014-01-31,23.299999237060547
2014-02-03,22.309999465942383
2014-02-04,22.709999084472656
2014-02-05,21.8700008392334
2014-02-06,22.690000534057617
2014-02-07,23.469999313354492
2014-02-10,23.959999084472656
2014-02-11,24.780000686645508
2014-02-12,24.649999618530273
2014-02-13,24.510000228881836
2014-02-14,23.93000030517578
2014-02-18,24.399999618530273
2014-02-19,24.0
2014-02-20,24.579999923706055
2014-02-21,28.84000015258789
2014-02-24,28.139999389648438
2014-02-25,29.059999465942383
2014-02-26,29.719999313354492
2014-02-27,30.100000381469727
2014-02-28,28.299999237060547
2014-03-03,28.190000534057617
2014-03-04,30.040000915527344
2014-03-05,28.549999237060547
2014-03-06,27.170000076293945
2014-03-07,27.200000762939453
2014-03-10,28.239999771118164
2014-03-11,27.530000686645508
2014-03-12,28.540000915527344
2014-03-13,26.780000686645508
2014-03-14,26.8799991607666
2014-03-17,27.639999389648438
2014-03-18,28.670000076293945
2014-03-19,28.399999618530273
2014-03-20,27.850000381469727
2014-03-21,26.010000228881836
2014-03-24,24.239999771118164
2014-03-25,23.809999465942383
2014-03-26,22.899999618530273
2014-03-27,23.010000228881836
2014-03-28,22.649999618530273
2014-03-31,24.329999923706055
2014-04-01,25.100000381469727
2014-04-02,24.3799991607666
2014-04-03,23.059999465942383
2014-04-04,21.350000381469727
2014-04-07,20.690000534057617
2014-04-08,20.989999771118164
2014-04-09,21.950000762939453
2014-04-10,20.040000915527344
2014-04-11,19.040000915527344
2014-04-14,17.81999969482422
2014-04-15,18.360000610351562
2014-04-16,19.280000686645508
2014-04-17,19.440000534057617
2014-04-21,19.920000076293945
2014-04-22,21.049999237060547
2014-04-23,20.139999389648438
2014-04-24,20.549999237060547
2014-04-25,19.31999969482422
2014-04-28,19.149999618530273
2014-04-29,19.90999984741211
2014-04-30,20.1299991607666
2014-05-01,20.1200008392334
2014-05-02,19.59000015258789
2014-05-05,20.209999084472656
2014-05-06,19.15999984741211
2014-05-07,18.510000228881836
2014-05-08,18.059999465942383
2014-05-09,18.520000457763672
2014-05-12,19.420000076293945
2014-05-13,18.84000015258789
2014-05-14,18.8700008392334
2014-05-15,19.700000762939453
2014-05-16,19.049999237060547
2014-05-19,19.200000762939453
2014-05-20,19.040000915527344
2014-05-21,19.219999313354492
2014-05-22,19.56999969482422
2014-05-23,19.799999237060547
2014-05-27,20.700000762939453
2014-05-28,20.920000076293945
2014-05-29,21.25
2014-05-30,20.649999618530273
2014-06-02,20.450000762939453
2014-06-03,20.15999984741211
2014-06-04,21.200000762939453
2014-06-05,21.700000762939453
2014-06-06,21.989999771118164
2014-06-09,22.93000030517578
2014-06-10,23.100000381469727
2014-06-11,22.799999237060547
2014-06-12,23.030000686645508
2014-06-13,23.049999237060547
2014-06-16,23.040000915527344
2014-06-17,23.219999313354492
2014-06-18,23.670000076293945
2014-06-19,23.15999984741211
2014-06-20,23.059999465942383
2014-06-23,22.969999313354492
2014-06-24,22.81999969482422
2014-06-25,23.040000915527344
2014-06-26,22.809999465942383
2014-06-27,22.40999984741211
2014-06-30,22.59000015258789
2014-07-01,23.420000076293945
2014-07-02,23.489999771118164
2014-07-03,23.639999389648438
2014-07-07,23.420000076293945
2014-07-08,21.559999465942383
2014-07-09,21.780000686645508
2014-07-10,21.440000534057617
2014-07-11,22.299999237060547
2014-07-14,22.09000015258789
2014-07-15,20.770000457763672
2014-07-16,20.25
2014-07-17,19.399999618530273
2014-07-18,20.25
2014-07-21,20.309999465942383
2014-07-22,20.15999984741211
2014-07-23,20.729999542236328
2014-07-24,20.829999923706055
2014-07-25,20.6200008392334
2014-07-28,20.260000228881836
2014-07-29,20.739999771118164
2014-07-30,21.209999084472656
2014-07-31,20.270000457763672
2014-08-01,20.6200008392334
2014-08-04,20.700000762939453
2014-08-05,20.770000457763672
2014-08-06,21.34000015258789
2014-08-07,20.940000534057617
2014-08-08,21.170000076293945
2014-08-11,21.40999984741211
2014-08-12,21.40999984741211
2014-08-13,22.3700008392334
2014-08-14,22.899999618530273
2014-08-15,22.59000015258789
2014-08-18,22.43000030517578
2014-08-19,22.56999969482422
2014-08-20,22.690000534057617
2014-08-21,22.020000457763672
2014-08-22,22.170000076293945
2014-08-25,23.149999618530273
2014-08-26,23.809999465942383
2014-08-27,23.579999923706055
2014-08-28,23.610000610351562
2014-08-29,23.979999542236328
2014-09-02,26.610000610351562
2014-09-03,26.899999618530273
2014-09-04,26.690000534057617
2014-09-05,26.959999084472656
2014-09-08,27.93000030517578
2014-09-09,26.979999542236328
2014-09-10,27.309999465942383
2014-09-11,27.469999313354492
2014-09-12,28.239999771118164
2014-09-15,26.790000915527344
2014-09-16,27.040000915527344
2014-09-17,27.450000762939453
2014-09-18,27.56999969482422
2014-09-19,26.639999389648438
2014-09-22,26.149999618530273
2014-09-23,26.0
2014-09-24,26.829999923706055
2014-09-25,25.709999084472656
2014-09-26,25.889999389648438
2014-09-29,25.670000076293945
2014-09-30,24.760000228881836
2014-10-01,24.459999084472656
2014-10-02,25.149999618530273
2014-10-03,25.469999313354492
2014-10-06,24.8799991607666
2014-10-07,23.979999542236328
2014-10-08,25.25
2014-10-09,24.15999984741211
2014-10-10,23.399999618530273
2014-10-13,22.979999542236328
2014-10-14,22.8799991607666
2014-10-15,25.110000610351562
2014-10-16,25.290000915527344
2014-10-17,26.059999465942383
2014-10-20,26.579999923706055
2014-10-21,26.770000457763672
2014-10-22,25.920000076293945
2014-10-23,26.25
2014-10-24,26.920000076293945
2014-10-27,27.040000915527344
2014-10-28,27.889999389648438
2014-10-29,27.6299991607666
2014-10-30,28.049999237060547
2014-10-31,27.700000762939453
2014-11-03,27.899999618530273
2014-11-04,27.65999984741211
2014-11-05,27.190000534057617
2014-11-06,27.940000534057617
2014-11-07,27.690000534057617
2014-11-10,28.209999084472656
2014-11-11,27.5
2014-11-12,27.270000457763672
2014-11-13,27.899999618530273
2014-11-14,27.139999389648438
2014-11-17,27.079999923706055
2014-11-18,27.790000915527344
2014-11-19,27.329999923706055
2014-11-20,27.739999771118164
2014-11-21,28.43000030517578
2014-11-24,29.530000686645508
2014-11-25,29.530000686645508
2014-11-26,29.950000762939453
2014-11-28,29.8700008392334
2014-12-01,28.68000030517578
2014-12-02,30.110000610351562
2014-12-03,30.40999984741211
2014-12-04,30.459999084472656
2014-12-05,31.15999984741211
2014-12-08,32.189998626708984
2014-12-09,32.779998779296875
2014-12-10,32.29999923706055
2014-12-11,32.630001068115234
2014-12-12,32.529998779296875
2014-12-15,30.34000015258789
2014-12-16,30.020000457763672
2014-12-17,31.5
2014-12-18,32.849998474121094
2014-12-19,32.97999954223633
2014-12-22,32.2400016784668
2014-12-23,30.170000076293945
2014-12-24,30.950000762939453
2014-12-26,31.729999542236328
2014-12-29,31.959999084472656
2014-12-30,31.690000534057617
2014-12-31,31.75
2015-01-02,31.149999618530273
2015-01-05,31.100000381469727
2015-01-06,30.979999542236328
2015-01-07,32.15999984741211
2015-01-08,32.5
2015-01-09,33.369998931884766
2015-01-12,34.25
2015-01-13,34.459999084472656
2015-01-14,33.7599983215332
2015-01-15,32.16999816894531
2015-01-16,32.68000030517578
2015-01-20,33.11000061035156
2015-01-21,32.470001220703125
2015-01-22,32.56999969482422
2015-01-23,31.8799991607666
2015-01-26,32.279998779296875
2015-01-27,31.700000762939453
2015-01-28,31.219999313354492
2015-01-29,31.049999237060547
2015-01-30,30.43000030517578
2015-02-02,31.110000610351562
2015-02-03,31.760000228881836
2015-02-04,31.360000610351562
2015-02-05,32.5099983215332
2015-02-06,32.47999954223633
2015-02-09,32.119998931884766
2015-02-10,33.470001220703125
2015-02-11,33.33000183105469
2015-02-12,33.84000015258789
2015-02-13,34.209999084472656
2015-02-17,35.029998779296875
2015-02-18,35.720001220703125
2015-02-19,36.79999923706055
2015-02-20,37.45000076293945
2015-02-23,37.619998931884766
2015-02-24,37.439998626708984
2015-02-25,37.400001525878906
2015-02-26,37.779998779296875
2015-02-27,37.970001220703125
2015-03-02,38.22999954223633
2015-03-03,38.13999938964844
2015-03-04,38.13999938964844
2015-03-05,39.2599983215332
2015-03-06,38.939998626708984
2015-03-09,38.93000030517578
2015-03-10,45.880001068115234
2015-03-11,44.7599983215332
2015-03-12,34.81999969482422
2015-03-13,34.45000076293945
2015-03-16,35.18000030517578
2015-03-17,34.310001373291016
2015-03-18,34.459999084472656
2015-03-19,34.9900016784668
2015-03-20,34.45000076293945
2015-03-23,33.9900016784668
2015-03-24,33.650001525878906
2015-03-25,31.200000762939453
2015-03-26,30.3700008392334
2015-03-27,31.959999084472656
2015-03-30,33.349998474121094
2015-03-31,32.59000015258789
2015-04-01,32.040000915527344
2015-04-02,31.489999771118164
2015-04-06,31.959999084472656
2015-04-07,32.84000015258789
2015-04-08,34.16999816894531
2015-04-09,35.11000061035156
2015-04-10,37.529998779296875
2015-04-13,37.459999084472656
2015-04-14,36.810001373291016
2015-04-15,37.5
2015-04-16,38.66999816894531
2015-04-17,38.029998779296875
2015-04-20,38.119998931884766
2015-04-21,38.75
2015-04-22,38.54999923706055
2015-04-23,38.900001525878906
2015-04-24,38.36000061035156
2015-04-27,36.04999923706055
2015-04-28,36.02000045776367
2015-04-29,35.86000061035156
2015-04-30,34.16999816894531
2015-05-01,35.66999816894531
2015-05-04,36.560001373291016
2015-05-05,35.689998626708984
2015-05-06,36.77000045776367
2015-05-07,36.560001373291016
2015-05-08,37.939998626708984
2015-05-11,38.369998931884766
2015-05-12,38.86000061035156
2015-05-13,38.91999816894531
2015-05-14,39.04999923706055
2015-05-15,39.16999816894531
2015-05-18,40.310001373291016
2015-05-19,40.2400016784668
2015-05-20,39.83000183105469
2015-05-21,40.220001220703125
2015-05-22,40.54999923706055
2015-05-26,40.099998474121094
2015-05-27,40.81999969482422
2015-05-28,40.189998626708984
2015-05-29,41.20000076293945
2015-06-01,41.290000915527344
2015-06-02,41.54999923706055
2015-06-03,41.70000076293945
2015-06-04,41.13999938964844
2015-06-05,42.15999984741211
2015-06-08,40.88999938964844
2015-06-09,39.130001068115234
2015-06-10,39.189998626708984
2015-06-11,39.779998779296875
2015-06-12,39.400001525878906
2015-06-15,39.060001373291016
2015-06-16,39.560001373291016
2015-06-17,40.15999984741211
2015-06-18,41.56999969482422
2015-06-19,41.75
2015-06-22,42.58000183105469
2015-06-23,42.91999816894531
2015-06-24,42.70000076293945
2015-06-25,42.7599983215332
