,TSCO
2015-01-22,79.7300033569336
2015-01-23,79.72000122070312
2015-01-26,81.77999877929688
2015-01-27,80.55999755859375
2015-01-28,79.86000061035156
2015-01-29,83.29000091552734
2015-01-30,81.16999816894531
2015-02-02,81.36000061035156
2015-02-03,83.11000061035156
2015-02-04,83.36000061035156
2015-02-05,83.5
2015-02-06,82.93000030517578
2015-02-09,82.43000030517578
2015-02-10,83.25
2015-02-11,82.44000244140625
2015-02-12,83.2699966430664
2015-02-13,84.26000213623047
2015-02-17,84.56999969482422
2015-02-18,84.87999725341797
2015-02-19,85.56999969482422
2015-02-20,88.12000274658203
2015-02-23,88.37999725341797
2015-02-24,89.05999755859375
2015-02-25,89.9800033569336
2015-02-26,88.87999725341797
2015-02-27,88.12000274658203
2015-03-02,89.30999755859375
2015-03-03,86.58000183105469
2015-03-04,85.12999725341797
2015-03-05,85.3499984741211
2015-03-06,84.68000030517578
2015-03-09,85.37999725341797
2015-03-10,84.05999755859375
2015-03-11,84.7300033569336
2015-03-12,87.25
2015-03-13,86.26000213623047
2015-03-16,88.31999969482422
2015-03-17,87.72000122070312
2015-03-18,88.19999694824219
2015-03-19,88.01000213623047
2015-03-20,88.94999694824219
2015-03-23,88.19000244140625
2015-03-24,87.58999633789062
2015-03-25,85.91000366210938
2015-03-26,85.2300033569336
2015-03-27,86.16999816894531
2015-03-30,86.58000183105469
2015-03-31,85.05999755859375
2015-04-01,84.70999908447266
2015-04-02,85.62000274658203
2015-04-06,86.23999786376953
2015-04-07,85.37999725341797
2015-04-08,85.56999969482422
2015-04-09,86.0
2015-04-10,87.27999877929688
2015-04-13,87.5
2015-04-14,87.33000183105469
2015-04-15,86.44999694824219
2015-04-16,86.47000122070312
2015-04-17,87.0
2015-04-20,88.52999877929688
2015-04-21,90.81999969482422
2015-04-22,90.83000183105469
2015-04-23,91.26000213623047
2015-04-24,90.9800033569336
2015-04-27,90.6500015258789
2015-04-28,89.5999984741211
2015-04-29,88.44999694824219
2015-04-30,86.05999755859375
2015-05-01,87.16000366210938
2015-05-04,87.33000183105469
2015-05-05,85.88999938964844
2015-05-06,84.6500015258789
2015-05-07,85.69000244140625
2015-05-08,86.91999816894531
2015-05-11,87.12000274658203
2015-05-12,86.81999969482422
2015-05-13,86.43000030517578
2015-05-14,87.66000366210938
2015-05-15,88.4800033569336
2015-05-18,90.12999725341797
2015-05-19,90.06999969482422
2015-05-20,89.91000366210938
2015-05-21,90.58999633789062
2015-05-22,90.5199966430664
2015-05-26,88.33000183105469
2015-05-27,89.0
2015-05-28,88.37000274658203
2015-05-29,87.13999938964844
2015-06-01,87.75
2015-06-02,88.58000183105469
2015-06-03,90.25
2015-06-04,88.19000244140625
2015-06-05,87.9800033569336
2015-06-08,87.58999633789062
2015-06-09,87.30000305175781
2015-06-10,88.94000244140625
2015-06-11,90.11000061035156
2015-06-12,90.19000244140625
2015-06-15,90.30999755859375
2015-06-16,91.12999725341797
2015-06-17,91.7300033569336
2015-06-18,92.94999694824219
2015-06-19,92.44000244140625
2015-06-22,93.05000305175781
2015-06-23,92.88999938964844
2015-06-24,91.87999725341797
2015-06-25,92.69999694824219
2015-06-26,92.75
2015-06-29,90.0999984741211
2015-06-30,89.94000244140625
2015-07-01,90.77999877929688
2015-07-02,90.31999969482422
2015-07-06,91.04000091552734
2015-07-07,90.7300033569336
2015-07-08,87.61000061035156
2015-07-09,88.72000122070312
2015-07-10,91.1500015258789
2015-07-13,92.5199966430664
2015-07-14,93.30000305175781
2015-07-15,93.41999816894531
2015-07-16,93.91999816894531
2015-07-17,94.5
2015-07-20,93.12999725341797
2015-07-21,93.52999877929688
2015-07-22,94.77999877929688
2015-07-23,95.45999908447266
2015-07-24,93.56999969482422
2015-07-27,92.08000183105469
2015-07-28,91.72000122070312
2015-07-29,92.27999877929688
2015-07-30,91.98999786376953
2015-07-31,92.5199966430664
2015-08-03,91.33999633789062
2015-08-04,92.2699966430664
2015-08-05,93.3499984741211
2015-08-06,91.16999816894531
2015-08-07,91.69999694824219
2015-08-10,93.11000061035156
2015-08-11,93.47000122070312
2015-08-12,92.76000213623047
2015-08-13,93.19999694824219
2015-08-14,93.0999984741211
2015-08-17,93.94000244140625
2015-08-18,94.08999633789062
2015-08-19,93.3499984741211
2015-08-20,89.6500015258789
2015-08-21,85.58999633789062
2015-08-24,83.58000183105469
2015-08-25,83.04000091552734
2015-08-26,85.04000091552734
2015-08-27,87.12000274658203
2015-08-28,85.38999938964844
2015-08-31,85.30999755859375
2015-09-01,82.2300033569336
2015-09-02,83.69000244140625
2015-09-03,83.94999694824219
2015-09-04,83.19000244140625
2015-09-08,86.36000061035156
2015-09-09,85.80000305175781
2015-09-10,86.69000244140625
2015-09-11,87.95999908447266
2015-09-14,86.11000061035156
2015-09-15,86.5
2015-09-16,87.95999908447266
2015-09-17,86.98999786376953
2015-09-18,86.2699966430664
2015-09-21,84.88999938964844
2015-09-22,82.80999755859375
2015-09-23,83.04000091552734
2015-09-24,82.3499984741211
2015-09-25,83.97000122070312
2015-09-28,81.68000030517578
2015-09-29,82.30999755859375
2015-09-30,84.31999969482422
2015-10-01,85.94999694824219
2015-10-02,86.81999969482422
2015-10-05,88.41000366210938
2015-10-06,86.56999969482422
2015-10-07,88.61000061035156
2015-10-08,89.19999694824219
2015-10-09,89.63999938964844
2015-10-12,85.73999786376953
2015-10-13,84.45999908447266
2015-10-14,84.1500015258789
2015-10-15,84.69000244140625
2015-10-16,85.20999908447266
2015-10-19,86.97000122070312
2015-10-20,86.44999694824219
2015-10-21,86.25
2015-10-22,91.0199966430664
2015-10-23,90.43000030517578
2015-10-26,91.72000122070312
2015-10-27,90.66999816894531
2015-10-28,91.58000183105469
2015-10-29,91.13999938964844
2015-10-30,92.38999938964844
2015-11-02,92.08000183105469
2015-11-03,92.5
2015-11-04,92.7300033569336
2015-11-05,93.6500015258789
2015-11-06,93.37999725341797
2015-11-09,92.02999877929688
2015-11-10,91.97000122070312
2015-11-11,91.37999725341797
2015-11-12,89.7699966430664
2015-11-13,85.19999694824219
2015-11-16,86.94999694824219
2015-11-17,86.1500015258789
2015-11-18,88.1500015258789
2015-11-19,89.23999786376953
2015-11-20,90.80999755859375
2015-11-23,91.45999908447266
2015-11-24,91.0
2015-11-25,91.13999938964844
2015-11-27,91.41000366210938
2015-11-30,89.3499984741211
2015-12-01,89.66000366210938
2015-12-02,89.4000015258789
2015-12-03,85.66000366210938
2015-12-04,88.04000091552734
2015-12-07,87.93000030517578
2015-12-08,90.02999877929688
2015-12-09,88.9000015258789
2015-12-10,88.8499984741211
2015-12-11,87.9000015258789
2015-12-14,88.22000122070312
2015-12-15,87.18000030517578
2015-12-16,88.08999633789062
2015-12-17,85.87000274658203
2015-12-18,85.70999908447266
2015-12-21,84.76000213623047
2015-12-22,85.4000015258789
2015-12-23,86.05999755859375
2015-12-24,85.66999816894531
2015-12-28,85.98999786376953
2015-12-29,87.19000244140625
2015-12-30,86.29000091552734
2015-12-31,85.5
2016-01-04,83.75
2016-01-05,83.69000244140625
2016-01-06,82.54000091552734
2016-01-07,82.4800033569336
2016-01-08,81.86000061035156
2016-01-11,82.6500015258789
2016-01-12,84.66000366210938
2016-01-13,81.55000305175781
2016-01-14,83.0
2016-01-15,81.48999786376953
2016-01-19,83.45999908447266
2016-01-20,81.48999786376953
2016-01-21,83.30000305175781
2016-01-22,84.83999633789062
2016-01-25,83.5199966430664
2016-01-26,85.69000244140625
2016-01-27,84.22000122070312
2016-01-28,84.9800033569336
2016-01-29,88.30999755859375
2016-02-01,86.72000122070312
2016-02-02,86.08000183105469
2016-02-03,84.66999816894531
2016-02-04,83.7699966430664
2016-02-05,80.77999877929688
2016-02-08,79.81999969482422
2016-02-09,81.44999694824219
2016-02-10,81.93000030517578
2016-02-11,81.69000244140625
2016-02-12,83.4800033569336
2016-02-16,85.54000091552734
2016-02-17,86.01000213623047
2016-02-18,84.5199966430664
2016-02-19,84.62000274658203
2016-02-22,86.38999938964844
2016-02-23,84.87000274658203
2016-02-24,85.58999633789062
2016-02-25,85.5
2016-02-26,84.77999877929688
2016-02-29,84.56999969482422
2016-03-01,87.62999725341797
2016-03-02,87.19000244140625
2016-03-03,86.37999725341797
2016-03-04,87.30000305175781
2016-03-07,85.80999755859375
2016-03-08,85.91999816894531
2016-03-09,86.83000183105469
2016-03-10,88.83999633789062
2016-03-11,90.30999755859375
2016-03-14,90.08000183105469
2016-03-15,90.08999633789062
2016-03-16,89.55999755859375
2016-03-17,88.73999786376953
2016-03-18,89.30999755859375
2016-03-21,89.55000305175781
2016-03-22,89.05999755859375
2016-03-23,89.05999755859375
2016-03-24,88.69999694824219
2016-03-28,89.33000183105469
2016-03-29,89.94999694824219
2016-03-30,90.69999694824219
2016-03-31,90.45999908447266
2016-04-01,91.80999755859375
2016-04-04,90.51000213623047
2016-04-05,88.80999755859375
2016-04-06,89.19000244140625
2016-04-07,87.30999755859375
2016-04-08,86.9000015258789
2016-04-11,86.9800033569336
2016-04-12,88.86000061035156
2016-04-13,89.66999816894531
2016-04-14,91.20999908447266
2016-04-15,89.45999908447266
2016-04-18,90.13999938964844
2016-04-19,89.62999725341797
2016-04-20,90.06999969482422
2016-04-21,94.33999633789062
2016-04-22,94.44999694824219
2016-04-25,95.13999938964844
2016-04-26,95.11000061035156
2016-04-27,95.9800033569336
2016-04-28,94.97000122070312
2016-04-29,94.66000366210938
2016-05-02,95.58999633789062
2016-05-03,95.0999984741211
2016-05-04,94.6500015258789
2016-05-05,93.36000061035156
2016-05-06,93.56999969482422
2016-05-09,94.05999755859375
2016-05-10,95.0199966430664
2016-05-11,92.44999694824219
2016-05-12,93.56999969482422
2016-05-13,92.0
2016-05-16,93.56999969482422
2016-05-17,91.91000366210938
2016-05-18,91.55999755859375
2016-05-19,92.69000244140625
2016-05-20,93.9000015258789
2016-05-23,93.25
2016-05-24,94.97000122070312
2016-05-25,95.12000274658203
2016-05-26,95.73999786376953
2016-05-27,96.75
2016-05-31,96.0999984741211
2016-06-01,96.56999969482422
2016-06-02,96.6500015258789
2016-06-03,95.13999938964844
2016-06-06,95.30999755859375
2016-06-07,96.30999755859375
2016-06-08,94.38999938964844
2016-06-09,93.83000183105469
2016-06-10,92.87000274658203
2016-06-13,91.2699966430664
2016-06-14,92.63999938964844
2016-06-15,92.41000366210938
2016-06-16,92.08999633789062
2016-06-17,91.61000061035156
2016-06-20,92.52999877929688
2016-06-21,92.19000244140625
2016-06-22,92.19000244140625
2016-06-23,93.54000091552734
2016-06-24,91.80999755859375
2016-06-27,92.9000015258789
2016-06-28,94.16999816894531
2016-06-29,95.16999816894531
2016-06-30,91.18000030517578
2016-07-01,92.47000122070312
2016-07-05,92.0199966430664
2016-07-06,92.4000015258789
2016-07-07,92.29000091552734
2016-07-08,93.69000244140625
2016-07-11,93.31999969482422
2016-07-12,93.81999969482422
2016-07-13,93.33000183105469
2016-07-14,92.8499984741211
2016-07-15,91.98999786376953
2016-07-18,92.9800033569336
2016-07-19,92.9800033569336
2016-07-20,93.12999725341797
2016-07-21,89.73999786376953
2016-07-22,91.5199966430664
2016-07-25,91.22000122070312
2016-07-26,90.47000122070312
2016-07-27,89.94000244140625
2016-07-28,91.37999725341797
2016-07-29,91.6500015258789
2016-08-01,91.19999694824219
2016-08-02,90.30000305175781
2016-08-03,90.91000366210938
2016-08-04,86.3499984741211
2016-08-05,87.06999969482422
2016-08-08,85.12000274658203
2016-08-09,85.73999786376953
2016-08-10,85.36000061035156
2016-08-11,86.2300033569336
2016-08-12,86.44999694824219
2016-08-15,86.02999877929688
2016-08-16,85.25
2016-08-17,84.66999816894531
2016-08-18,85.26000213623047
2016-08-19,85.7300033569336
2016-08-22,85.69999694824219
2016-08-23,85.16999816894531
2016-08-24,84.33000183105469
2016-08-25,84.76000213623047
2016-08-26,84.5999984741211
2016-08-29,85.2699966430664
2016-08-30,84.25
2016-08-31,83.94999694824219
2016-09-01,84.08000183105469
2016-09-02,85.05999755859375
2016-09-06,83.55000305175781
2016-09-07,83.52999877929688
2016-09-08,69.37999725341797
2016-09-09,68.41999816894531
2016-09-12,69.11000061035156
2016-09-13,69.29000091552734
2016-09-14,68.9000015258789
2016-09-15,69.05999755859375
2016-09-16,68.1500015258789
2016-09-19,67.54000091552734
2016-09-20,67.58000183105469
2016-09-21,67.7699966430664
2016-09-22,68.25
2016-09-23,68.36000061035156
2016-09-26,68.7699966430664
2016-09-27,68.98999786376953
2016-09-28,68.75
2016-09-29,68.23999786376953
2016-09-30,67.3499984741211
2016-10-03,67.02999877929688
2016-10-04,66.94999694824219
2016-10-05,67.23999786376953
2016-10-06,68.16000366210938
2016-10-07,67.87999725341797
2016-10-10,68.51000213623047
2016-10-11,68.26000213623047
2016-10-12,68.2699966430664
2016-10-13,67.37999725341797
2016-10-14,67.26000213623047
2016-10-17,65.54000091552734
2016-10-18,65.2699966430664
2016-10-19,67.37000274658203
2016-10-20,64.98999786376953
2016-10-21,64.93000030517578
2016-10-24,64.5
2016-10-25,63.13999938964844
2016-10-26,63.16999816894531
2016-10-27,62.06999969482422
2016-10-28,61.91999816894531
2016-10-31,62.630001068115234
2016-11-01,64.45999908447266
2016-11-02,65.6500015258789
2016-11-03,65.61000061035156
2016-11-04,65.44000244140625
2016-11-07,65.76000213623047
2016-11-08,65.7300033569336
2016-11-09,66.98999786376953
2016-11-10,68.66999816894531
2016-11-11,71.0999984741211
2016-11-14,72.05000305175781
2016-11-15,71.70999908447266
2016-11-16,72.11000061035156
2016-11-17,73.16000366210938
2016-11-18,72.91000366210938
2016-11-21,74.37999725341797
2016-11-22,74.37000274658203
2016-11-23,75.04000091552734
2016-11-25,74.61000061035156
2016-11-28,74.91999816894531
2016-11-29,74.75
2016-11-30,75.06999969482422
2016-12-01,76.05000305175781
2016-12-02,75.58999633789062
2016-12-05,76.66000366210938
2016-12-06,76.33999633789062
2016-12-07,77.38999938964844
2016-12-08,76.56999969482422
2016-12-09,77.44000244140625
2016-12-12,76.5199966430664
2016-12-13,76.72000122070312
2016-12-14,75.48999786376953
2016-12-15,76.25
2016-12-16,76.33999633789062
2016-12-19,76.5199966430664
2016-12-20,78.11000061035156
2016-12-21,77.6500015258789
2016-12-22,76.20999908447266
2016-12-23,76.12999725341797
2016-12-27,76.52999877929688
2016-12-28,75.7300033569336
2016-12-29,76.0199966430664
2016-12-30,75.80999755859375
2017-01-03,75.9000015258789
2017-01-04,76.79000091552734
2017-01-05,75.62999725341797
2017-01-06,75.16000366210938
2017-01-09,75.37000274658203
2017-01-10,76.3499984741211
2017-01-11,76.5
2017-01-12,75.94999694824219
2017-01-13,76.05000305175781
2017-01-17,77.36000061035156
2017-01-18,76.41000366210938
2017-01-19,74.79000091552734
2017-01-20,75.22000122070312
2017-01-23,74.70999908447266
2017-01-24,75.16000366210938
2017-01-25,75.2300033569336
2017-01-26,74.98999786376953
2017-01-27,74.36000061035156
2017-01-30,74.4800033569336
2017-01-31,73.66999816894531
2017-02-01,72.37000274658203
2017-02-02,73.70999908447266
2017-02-03,73.27999877929688
2017-02-06,73.27999877929688
2017-02-07,73.18000030517578
2017-02-08,73.02999877929688
2017-02-09,73.54000091552734
2017-02-10,74.25
2017-02-13,73.16000366210938
2017-02-14,73.4000015258789
2017-02-15,72.7300033569336
2017-02-16,70.8499984741211
2017-02-17,72.18000030517578
2017-02-21,72.91999816894531
2017-02-22,72.30000305175781
2017-02-23,71.0
2017-02-24,71.16999816894531
2017-02-27,71.31999969482422
2017-02-28,70.91000366210938
2017-03-01,71.91999816894531
2017-03-02,72.58999633789062
2017-03-03,72.38999938964844
2017-03-06,71.77999877929688
2017-03-07,71.43000030517578
2017-03-08,72.69999694824219
2017-03-09,71.97000122070312
2017-03-10,72.51000213623047
2017-03-13,71.69999694824219
2017-03-14,71.73999786376953
2017-03-15,72.26000213623047
2017-03-16,71.91000366210938
2017-03-17,71.37000274658203
2017-03-20,70.91999816894531
2017-03-21,68.16999816894531
2017-03-22,68.77999877929688
2017-03-23,69.30000305175781
2017-03-24,69.0199966430664
2017-03-27,68.41999816894531
2017-03-28,67.97000122070312
2017-03-29,68.47000122070312
2017-03-30,68.6500015258789
2017-03-31,68.97000122070312
2017-04-03,68.18000030517578
2017-04-04,68.98999786376953
2017-04-05,68.25
2017-04-06,69.52999877929688
2017-04-07,69.94000244140625
2017-04-10,70.41000366210938
2017-04-11,70.47000122070312
2017-04-12,64.61000061035156
2017-04-13,63.540000915527344
2017-04-17,63.54999923706055
2017-04-18,63.709999084472656
2017-04-19,64.05000305175781
2017-04-20,64.91000366210938
2017-04-21,65.5999984741211
2017-04-24,65.55999755859375
2017-04-25,64.95999908447266
2017-04-26,65.30000305175781
2017-04-27,62.16999816894531
2017-04-28,61.90999984741211
2017-05-01,61.400001525878906
2017-05-02,62.63999938964844
2017-05-03,62.599998474121094
2017-05-04,61.540000915527344
2017-05-05,61.95000076293945
2017-05-08,61.65999984741211
2017-05-09,61.84000015258789
2017-05-10,60.95000076293945
2017-05-11,60.2599983215332
2017-05-12,60.06999969482422
2017-05-15,59.25
2017-05-16,58.689998626708984
2017-05-17,57.72999954223633
2017-05-18,57.970001220703125
2017-05-19,57.56999969482422
2017-05-22,56.29999923706055
2017-05-23,54.290000915527344
2017-05-24,53.119998931884766
2017-05-25,54.380001068115234
2017-05-26,54.880001068115234
2017-05-30,54.81999969482422
2017-05-31,55.150001525878906
2017-06-01,56.11000061035156
2017-06-02,55.61000061035156
2017-06-05,55.900001525878906
2017-06-06,55.02000045776367
2017-06-07,54.4900016784668
2017-06-08,54.439998626708984
2017-06-09,57.02000045776367
2017-06-12,57.720001220703125
2017-06-13,57.150001525878906
2017-06-14,56.119998931884766
2017-06-15,55.83000183105469
2017-06-16,55.470001220703125
2017-06-19,55.630001068115234
2017-06-20,53.63999938964844
2017-06-21,52.81999969482422
2017-06-22,52.529998779296875
2017-06-23,52.650001525878906
2017-06-26,52.849998474121094
2017-06-27,53.7599983215332
2017-06-28,53.130001068115234
2017-06-29,53.08000183105469
2017-06-30,54.209999084472656
2017-07-03,54.959999084472656
2017-07-05,53.0
2017-07-06,51.5
2017-07-07,51.060001373291016
2017-07-10,50.65999984741211
2017-07-11,50.04999923706055
2017-07-12,49.9900016784668
2017-07-13,50.349998474121094
2017-07-14,51.52000045776367
2017-07-17,52.279998779296875
2017-07-18,51.810001373291016
2017-07-19,51.84000015258789
2017-07-20,52.029998779296875
2017-07-21,52.61000061035156
2017-07-24,51.52000045776367
2017-07-25,53.529998779296875
2017-07-26,53.400001525878906
2017-07-27,57.529998779296875
2017-07-28,56.619998931884766
2017-07-31,56.119998931884766
2017-08-01,56.189998626708984
2017-08-02,55.68000030517578
2017-08-03,55.5099983215332
2017-08-04,56.9900016784668
2017-08-07,56.61000061035156
2017-08-08,55.72999954223633
2017-08-09,55.4900016784668
2017-08-10,53.189998626708984
2017-08-11,53.4900016784668
2017-08-14,54.029998779296875
2017-08-15,52.59000015258789
2017-08-16,53.72999954223633
2017-08-17,54.91999816894531
2017-08-18,54.70000076293945
2017-08-21,54.7599983215332
2017-08-22,56.16999816894531
2017-08-23,57.040000915527344
2017-08-24,57.689998626708984
2017-08-25,59.58000183105469
2017-08-28,58.959999084472656
2017-08-29,58.7599983215332
2017-08-30,58.95000076293945
2017-08-31,59.5099983215332
2017-09-01,59.540000915527344
2017-09-05,59.380001068115234
2017-09-06,60.02000045776367
2017-09-07,60.939998626708984
2017-09-08,60.310001373291016
2017-09-11,60.93000030517578
2017-09-12,61.70000076293945
2017-09-13,62.400001525878906
2017-09-14,62.5
2017-09-15,63.15999984741211
2017-09-18,61.349998474121094
2017-09-19,61.25
2017-09-20,60.61000061035156
2017-09-21,60.75
2017-09-22,61.119998931884766
2017-09-25,62.84000015258789
2017-09-26,62.849998474121094
2017-09-27,62.90999984741211
2017-09-28,63.11000061035156
2017-09-29,63.290000915527344
2017-10-02,62.9900016784668
2017-10-03,63.189998626708984
2017-10-04,62.189998626708984
2017-10-05,62.45000076293945
2017-10-06,61.04999923706055
2017-10-09,60.220001220703125
2017-10-10,60.29999923706055
2017-10-11,59.43000030517578
2017-10-12,58.20000076293945
2017-10-13,58.81999969482422
2017-10-16,58.63999938964844
2017-10-17,59.099998474121094
2017-10-18,58.68000030517578
2017-10-19,58.43000030517578
2017-10-20,58.88999938964844
2017-10-23,58.43000030517578
2017-10-24,58.29999923706055
2017-10-25,57.91999816894531
2017-10-26,57.349998474121094
2017-10-27,58.2599983215332
2017-10-30,60.4900016784668
2017-10-31,60.2599983215332
2017-11-01,59.279998779296875
2017-11-02,59.65999984741211
2017-11-03,58.970001220703125
2017-11-06,59.619998931884766
2017-11-07,59.13999938964844
2017-11-08,60.63999938964844
2017-11-09,61.880001068115234
2017-11-10,62.66999816894531
2017-11-13,61.33000183105469
2017-11-14,61.650001525878906
2017-11-15,62.84000015258789
2017-11-16,63.29999923706055
2017-11-17,64.5
2017-11-20,65.7300033569336
2017-11-21,64.87000274658203
2017-11-22,64.72000122070312
2017-11-24,64.29000091552734
2017-11-27,64.72000122070312
2017-11-28,67.75
2017-11-29,69.36000061035156
2017-11-30,68.23999786376953
2017-12-01,68.16000366210938
2017-12-04,68.2699966430664
2017-12-05,68.75
2017-12-06,67.01000213623047
2017-12-07,66.4800033569336
2017-12-08,67.66000366210938
2017-12-11,67.1500015258789
2017-12-12,67.83999633789062
2017-12-13,67.91999816894531
2017-12-14,66.77999877929688
2017-12-15,68.41999816894531
2017-12-18,69.19999694824219
2017-12-19,70.5
2017-12-20,72.97000122070312
2017-12-21,74.38999938964844
2017-12-22,74.4800033569336
2017-12-26,75.30000305175781
2017-12-27,74.87999725341797
2017-12-28,75.08000183105469
2017-12-29,74.75
2018-01-02,75.68000030517578
2018-01-03,76.25
2018-01-04,77.62000274658203
2018-01-05,79.44000244140625
2018-01-08,79.25
2018-01-09,79.48999786376953
2018-01-10,78.52999877929688
2018-01-11,78.48999786376953
2018-01-12,79.61000061035156
2018-01-16,79.18000030517578
2018-01-17,80.58000183105469
2018-01-18,80.9000015258789
2018-01-19,82.38999938964844
2018-01-22,81.94000244140625
2018-01-23,81.04000091552734
2018-01-24,80.68000030517578
2018-01-25,78.1500015258789
2018-01-26,79.0999984741211
2018-01-29,79.0999984741211
2018-01-30,78.05999755859375
2018-01-31,76.25
2018-02-01,71.44000244140625
2018-02-02,67.87999725341797
2018-02-05,65.6500015258789
2018-02-06,67.27999877929688
2018-02-07,67.37000274658203
2018-02-08,65.94000244140625
2018-02-09,66.5
2018-02-12,66.66999816894531
2018-02-13,66.16000366210938
2018-02-14,68.0
2018-02-15,69.13999938964844
2018-02-16,67.31999969482422
2018-02-20,67.22000122070312
2018-02-21,66.30000305175781
2018-02-22,65.79000091552734
2018-02-23,65.86000061035156
2018-02-26,64.86000061035156
2018-02-27,65.02999877929688
2018-02-28,64.93000030517578
2018-03-01,63.86000061035156
2018-03-02,64.22000122070312
2018-03-05,64.41999816894531
2018-03-06,64.77999877929688
2018-03-07,63.779998779296875
2018-03-08,64.41000366210938
2018-03-09,65.33999633789062
2018-03-12,63.65999984741211
2018-03-13,62.93000030517578
2018-03-14,62.619998931884766
2018-03-15,62.97999954223633
2018-03-16,64.37999725341797
2018-03-19,63.20000076293945
2018-03-20,62.81999969482422
2018-03-21,61.869998931884766
2018-03-22,60.02000045776367
2018-03-23,59.380001068115234
2018-03-26,60.16999816894531
2018-03-27,59.439998626708984
2018-03-28,60.0
2018-03-29,63.02000045776367
2018-04-02,60.38999938964844
2018-04-03,60.810001373291016
2018-04-04,61.880001068115234
2018-04-05,61.36000061035156
2018-04-06,59.70000076293945
2018-04-09,59.400001525878906
2018-04-10,61.45000076293945
2018-04-11,61.34000015258789
2018-04-12,60.20000076293945
2018-04-13,58.31999969482422
2018-04-16,59.77000045776367
2018-04-17,58.650001525878906
2018-04-18,60.65999984741211
2018-04-19,59.880001068115234
2018-04-20,60.33000183105469
2018-04-23,61.63999938964844
2018-04-24,61.189998626708984
2018-04-25,62.189998626708984
2018-04-26,66.66000366210938
2018-04-27,68.43000030517578
2018-04-30,68.0
2018-05-01,67.76000213623047
2018-05-02,68.19999694824219
2018-05-03,66.1500015258789
2018-05-04,66.95999908447266
2018-05-07,66.80999755859375
2018-05-08,66.4800033569336
2018-05-09,66.69000244140625
2018-05-10,67.80000305175781
2018-05-11,69.62000274658203
2018-05-14,71.20999908447266
2018-05-15,70.86000061035156
2018-05-16,71.01000213623047
2018-05-17,71.66999816894531
2018-05-18,72.81999969482422
2018-05-21,73.63999938964844
2018-05-22,73.69000244140625
2018-05-23,74.33999633789062
2018-05-24,74.20999908447266
2018-05-25,73.33999633789062
2018-05-29,73.55000305175781
2018-05-30,75.33999633789062
2018-05-31,74.30999755859375
2018-06-01,75.12999725341797
2018-06-04,75.52999877929688
2018-06-05,75.83000183105469
2018-06-06,76.7699966430664
2018-06-07,76.77999877929688
2018-06-08,76.58000183105469
2018-06-11,75.91999816894531
2018-06-12,75.77999877929688
2018-06-13,75.22000122070312
2018-06-14,74.31999969482422
2018-06-15,74.4000015258789
2018-06-18,75.61000061035156
2018-06-19,75.61000061035156
2018-06-20,76.81999969482422
2018-06-21,77.55000305175781
2018-06-22,76.8499984741211
2018-06-25,75.95999908447266
2018-06-26,76.88999938964844
2018-06-27,77.86000061035156
2018-06-28,77.94999694824219
2018-06-29,76.48999786376953
2018-07-02,75.73999786376953
2018-07-03,76.12999725341797
2018-07-05,77.08000183105469
2018-07-06,76.72000122070312
2018-07-09,77.56999969482422
2018-07-10,77.72000122070312
2018-07-11,77.37999725341797
2018-07-12,77.27999877929688
2018-07-13,78.23999786376953
2018-07-16,78.41999816894531
2018-07-17,78.91999816894531
2018-07-18,78.7699966430664
2018-07-19,79.41999816894531
2018-07-20,79.87000274658203
2018-07-23,80.27999877929688
2018-07-24,78.33999633789062
2018-07-25,78.16000366210938
2018-07-26,80.36000061035156
2018-07-27,76.25
2018-07-30,77.41000366210938
2018-07-31,78.04000091552734
2018-08-01,76.79000091552734
2018-08-02,78.6500015258789
2018-08-03,78.62000274658203
2018-08-06,78.77999877929688
2018-08-07,79.9800033569336
2018-08-08,81.2699966430664
2018-08-09,81.05999755859375
2018-08-10,80.41000366210938
2018-08-13,79.48999786376953
2018-08-14,81.4800033569336
2018-08-15,80.43000030517578
2018-08-16,79.63999938964844
2018-08-17,80.51000213623047
2018-08-20,81.37000274658203
2018-08-21,83.37000274658203
2018-08-22,86.30000305175781
2018-08-23,88.86000061035156
2018-08-24,88.58000183105469
2018-08-27,86.54000091552734
2018-08-28,85.9800033569336
2018-08-29,86.48999786376953
2018-08-30,86.48999786376953
2018-08-31,88.27999877929688
2018-09-04,90.81999969482422
2018-09-05,90.19000244140625
2018-09-06,89.91000366210938
2018-09-07,89.47000122070312
2018-09-10,89.94000244140625
2018-09-11,90.69000244140625
2018-09-12,88.62999725341797
2018-09-13,88.61000061035156
2018-09-14,87.41000366210938
2018-09-17,87.69000244140625
2018-09-18,88.63999938964844
2018-09-19,89.12999725341797
2018-09-20,89.44000244140625
2018-09-21,89.9800033569336
2018-09-24,90.55000305175781
2018-09-25,90.38999938964844
2018-09-26,91.16999816894531
2018-09-27,91.11000061035156
2018-09-28,90.87999725341797
2018-10-01,90.30000305175781
2018-10-02,88.81999969482422
2018-10-03,88.8499984741211
2018-10-04,87.55000305175781
2018-10-05,87.6500015258789
2018-10-08,88.68000030517578
2018-10-09,89.04000091552734
2018-10-10,84.81999969482422
2018-10-11,85.2300033569336
2018-10-12,86.66999816894531
2018-10-15,86.56999969482422
2018-10-16,88.87999725341797
2018-10-17,88.05999755859375
2018-10-18,87.6500015258789
2018-10-19,86.86000061035156
2018-10-22,87.38999938964844
