,ANDE
1999-12-10,2.75
1999-12-13,2.6666669845581055
1999-12-14,2.5208330154418945
1999-12-15,2.5416669845581055
1999-12-16,2.7083330154418945
1999-12-17,2.6666669845581055
1999-12-20,2.6875
1999-12-21,2.75
1999-12-22,2.75
1999-12-23,2.6666669845581055
1999-12-27,2.6666669845581055
1999-12-28,2.6041669845581055
1999-12-29,2.5416669845581055
1999-12-30,2.625
1999-12-31,2.75
2000-01-03,2.7291669845581055
2000-01-04,2.5
2000-01-05,2.5625
2000-01-06,2.5625
2000-01-07,2.6041669845581055
2000-01-10,2.5833330154418945
2000-01-11,2.5625
2000-01-12,2.625
2000-01-13,2.625
2000-01-14,2.625
2000-01-18,2.625
2000-01-19,2.625
2000-01-20,2.5833330154418945
2000-01-21,2.5416669845581055
2000-01-24,2.625
2000-01-25,2.5208330154418945
2000-01-26,2.5833330154418945
2000-01-27,2.5833330154418945
2000-01-28,2.5208330154418945
2000-01-31,2.5208330154418945
2000-02-01,2.4166669845581055
2000-02-02,2.5
2000-02-03,2.625
2000-02-04,2.5833330154418945
2000-02-07,2.5833330154418945
2000-02-08,2.6666669845581055
2000-02-09,2.7083330154418945
2000-02-10,2.5
2000-02-11,2.5
2000-02-14,2.5833330154418945
2000-02-15,2.5416669845581055
2000-02-16,2.5
2000-02-17,2.5416669845581055
2000-02-18,2.5416669845581055
2000-02-22,2.5833330154418945
2000-02-23,2.625
2000-02-24,2.5416669845581055
2000-02-25,2.5833330154418945
2000-02-28,2.5833330154418945
2000-02-29,2.5416669845581055
2000-03-01,2.5208330154418945
2000-03-02,2.5
2000-03-03,2.5
2000-03-06,2.4583330154418945
2000-03-07,2.4583330154418945
2000-03-08,2.5
2000-03-09,2.5833330154418945
2000-03-10,2.5208330154418945
2000-03-13,2.5208330154418945
2000-03-14,2.4166669845581055
2000-03-15,2.4166669845581055
2000-03-16,2.4166669845581055
2000-03-17,2.4583330154418945
2000-03-20,2.4583330154418945
2000-03-21,2.4270830154418945
2000-03-22,2.4166669845581055
2000-03-23,2.4270830154418945
2000-03-24,2.4270830154418945
2000-03-27,2.4375
2000-03-28,2.4270830154418945
2000-03-29,2.4166669845581055
2000-03-30,2.375
2000-03-31,2.3333330154418945
2000-04-03,2.375
2000-04-04,2.3958330154418945
2000-04-05,2.4375
2000-04-06,2.3958330154418945
2000-04-07,2.3958330154418945
2000-04-10,2.5
2000-04-11,2.3958330154418945
2000-04-12,2.3958330154418945
2000-04-13,2.4166669845581055
2000-04-14,2.5
2000-04-17,2.4791669845581055
2000-04-18,2.4583330154418945
2000-04-19,2.40625
2000-04-20,2.3958330154418945
2000-04-24,2.4166669845581055
2000-04-25,2.4166669845581055
2000-04-26,2.4166669845581055
2000-04-27,2.4375
2000-04-28,2.4895830154418945
2000-05-01,2.5416669845581055
2000-05-02,2.4583330154418945
2000-05-03,2.4166669845581055
2000-05-04,2.375
2000-05-05,2.4791669845581055
2000-05-08,2.4791669845581055
2000-05-09,2.4583330154418945
2000-05-10,2.5
2000-05-11,2.4791669845581055
2000-05-12,2.5
2000-05-15,2.4583330154418945
2000-05-16,2.4791669845581055
2000-05-17,2.5625
2000-05-18,2.5208330154418945
2000-05-19,2.5625
2000-05-22,2.5625
2000-05-23,2.5625
2000-05-24,2.5416669845581055
2000-05-25,2.5416669845581055
2000-05-26,2.5833330154418945
2000-05-30,2.6666669845581055
2000-05-31,3.0
2000-06-01,2.875
2000-06-02,2.9583330154418945
2000-06-05,3.0
2000-06-06,3.1666669845581055
2000-06-07,3.09375
2000-06-08,3.0833330154418945
2000-06-09,3.1666669845581055
2000-06-12,3.1041669845581055
2000-06-13,3.1666669845581055
2000-06-14,3.15625
2000-06-15,3.09375
2000-06-16,3.0833330154418945
2000-06-19,3.0833330154418945
2000-06-20,3.125
2000-06-21,3.125
2000-06-22,3.1458330154418945
2000-06-23,3.2083330154418945
2000-06-26,3.2083330154418945
2000-06-27,3.2083330154418945
2000-06-28,3.2083330154418945
2000-06-29,3.2083330154418945
2000-06-30,3.1666669845581055
2000-07-03,3.09375
2000-07-05,3.0208330154418945
2000-07-06,3.0208330154418945
2000-07-07,3.0208330154418945
2000-07-10,3.2291669845581055
2000-07-11,3.3333330154418945
2000-07-12,3.3489580154418945
2000-07-13,3.3489580154418945
2000-07-14,3.3541669845581055
2000-07-17,3.3541669845581055
2000-07-18,3.0833330154418945
2000-07-19,3.0833330154418945
2000-07-20,3.125
2000-07-21,3.25
2000-07-24,3.140625
2000-07-25,3.1302080154418945
2000-07-26,3.125
2000-07-27,2.8854169845581055
2000-07-28,2.9375
2000-07-31,2.8958330154418945
2000-08-01,2.8541669845581055
2000-08-02,2.8541669845581055
2000-08-03,2.8541669845581055
2000-08-04,2.9166669845581055
2000-08-07,2.9583330154418945
2000-08-08,3.0416669845581055
2000-08-09,3.0
2000-08-10,3.0
2000-08-11,3.0
2000-08-14,2.8958330154418945
2000-08-15,2.96875
2000-08-16,2.9166669845581055
2000-08-17,2.875
2000-08-18,2.9166669845581055
2000-08-21,2.875
2000-08-22,2.875
2000-08-23,2.875
2000-08-24,2.875
2000-08-25,2.9166669845581055
2000-08-28,2.9166669845581055
2000-08-29,2.875
2000-08-30,2.9166669845581055
2000-08-31,2.9270830154418945
2000-09-01,2.9583330154418945
2000-09-05,2.9583330154418945
2000-09-06,2.9270830154418945
2000-09-07,2.9270830154418945
2000-09-08,2.9270830154418945
2000-09-11,2.9583330154418945
2000-09-12,2.9270830154418945
2000-09-13,2.9270830154418945
2000-09-14,2.9270830154418945
2000-09-15,2.9791669845581055
2000-09-18,2.9583330154418945
2000-09-19,2.9791669845581055
2000-09-20,2.9791669845581055
2000-09-21,2.9895830154418945
2000-09-22,2.9791669845581055
2000-09-25,3.0
2000-09-26,3.0
2000-09-27,3.0
2000-09-28,3.0208330154418945
2000-09-29,2.875
2000-10-02,2.875
2000-10-03,2.9166669845581055
2000-10-04,2.8958330154418945
2000-10-05,2.9583330154418945
2000-10-06,2.9166669845581055
2000-10-09,2.9166669845581055
2000-10-10,2.8333330154418945
2000-10-11,2.8333330154418945
2000-10-12,2.7916669845581055
2000-10-13,2.7708330154418945
2000-10-16,2.7708330154418945
2000-10-17,2.7708330154418945
2000-10-18,2.7708330154418945
2000-10-19,2.875
2000-10-20,2.8333330154418945
2000-10-23,2.875
2000-10-24,2.875
2000-10-25,2.7708330154418945
2000-10-26,2.7291669845581055
2000-10-27,2.8333330154418945
2000-10-30,2.875
2000-10-31,2.9166669845581055
2000-11-01,2.8333330154418945
2000-11-02,2.8333330154418945
2000-11-03,2.8333330154418945
2000-11-06,2.8333330154418945
2000-11-07,2.8333330154418945
2000-11-08,2.8333330154418945
2000-11-09,2.8333330154418945
2000-11-10,2.8333330154418945
2000-11-13,2.8333330154418945
2000-11-14,2.8333330154418945
2000-11-15,2.8333330154418945
2000-11-16,2.8333330154418945
2000-11-17,2.8333330154418945
2000-11-20,2.8645830154418945
2000-11-21,2.8333330154418945
2000-11-22,2.8958330154418945
2000-11-24,2.8958330154418945
2000-11-27,2.8854169845581055
2000-11-28,2.8854169845581055
2000-11-29,2.8854169845581055
2000-11-30,2.9375
2000-12-01,3.0
2000-12-04,2.9583330154418945
2000-12-05,2.9583330154418945
2000-12-06,2.9583330154418945
2000-12-07,2.9583330154418945
2000-12-08,2.9583330154418945
2000-12-11,2.9583330154418945
2000-12-12,2.9166669845581055
2000-12-13,2.8333330154418945
2000-12-14,2.8333330154418945
2000-12-15,2.8229169845581055
2000-12-18,2.75
2000-12-19,2.75
2000-12-20,2.75
2000-12-21,2.8229169845581055
2000-12-22,2.7916669845581055
2000-12-26,2.7604169845581055
2000-12-27,2.7395830154418945
2000-12-28,2.7604169845581055
2000-12-29,2.875
2001-01-02,2.7708330154418945
2001-01-03,2.7395830154418945
2001-01-04,2.7291669845581055
2001-01-05,2.78125
2001-01-08,2.78125
2001-01-09,2.7395830154418945
2001-01-10,2.7916669845581055
2001-01-11,2.8541669845581055
2001-01-12,2.8333330154418945
2001-01-16,2.8333330154418945
2001-01-17,2.8125
2001-01-18,2.7291669845581055
2001-01-19,2.8125
2001-01-22,2.7395830154418945
2001-01-23,2.7395830154418945
2001-01-24,2.7395830154418945
2001-01-25,2.7395830154418945
2001-01-26,2.75
2001-01-29,2.8333330154418945
2001-01-30,2.8333330154418945
2001-01-31,2.8958330154418945
2001-02-01,2.8333330154418945
2001-02-02,2.9583330154418945
2001-02-05,2.9583330154418945
2001-02-06,2.8125
2001-02-07,2.75
2001-02-08,2.75
2001-02-09,2.8958330154418945
2001-02-12,2.9375
2001-02-13,2.9166669845581055
2001-02-14,2.8958330154418945
2001-02-15,2.8958330154418945
2001-02-16,2.9166669845581055
2001-02-20,2.9583330154418945
2001-02-21,2.9166669845581055
2001-02-22,2.8541669845581055
2001-02-23,2.8541669845581055
2001-02-26,2.8333330154418945
2001-02-27,2.90625
2001-02-28,2.8541669845581055
2001-03-01,2.8541669845581055
2001-03-02,2.8541669845581055
2001-03-05,2.875
2001-03-06,2.8541669845581055
2001-03-07,2.8333330154418945
2001-03-08,2.875
2001-03-09,2.875
2001-03-12,2.8333330154418945
2001-03-13,2.875
2001-03-14,2.7916669845581055
2001-03-15,2.84375
2001-03-16,2.8958330154418945
2001-03-19,2.8958330154418945
2001-03-20,2.875
2001-03-21,2.9166669845581055
2001-03-22,2.8541669845581055
2001-03-23,2.8541669845581055
2001-03-26,2.8541669845581055
2001-03-27,2.9270830154418945
2001-03-28,2.9166669845581055
2001-03-29,2.9166669845581055
2001-03-30,2.9583330154418945
2001-04-02,2.9583330154418945
2001-04-03,2.8333330154418945
2001-04-04,2.8385419845581055
2001-04-05,2.8645830154418945
2001-04-06,2.8333330154418945
2001-04-09,2.8333330154418945
2001-04-10,2.8333330154418945
2001-04-11,2.8666670322418213
2001-04-12,2.8833329677581787
2001-04-16,2.8499999046325684
2001-04-17,2.8499999046325684
2001-04-18,2.766666889190674
2001-04-19,2.766666889190674
2001-04-20,2.766666889190674
2001-04-23,2.816667079925537
2001-04-24,2.75
2001-04-25,2.683332920074463
2001-04-26,2.6666669845581055
2001-04-27,2.516666889190674
2001-04-30,2.563333034515381
2001-05-01,2.566667079925537
2001-05-02,2.6666669845581055
2001-05-03,2.7200000286102295
2001-05-04,2.7200000286102295
2001-05-07,2.733333110809326
2001-05-08,2.75
2001-05-09,2.7833330631256104
2001-05-10,2.759999990463257
2001-05-11,2.793333053588867
2001-05-14,2.759999990463257
2001-05-15,2.75
2001-05-16,2.75
2001-05-17,2.7833330631256104
2001-05-18,2.7833330631256104
2001-05-21,2.7833330631256104
2001-05-22,2.7833330631256104
2001-05-23,2.7833330631256104
2001-05-24,2.7833330631256104
2001-05-25,2.766666889190674
2001-05-29,2.799999952316284
2001-05-30,2.7833330631256104
2001-05-31,2.7833330631256104
2001-06-01,2.826667070388794
2001-06-04,2.8066670894622803
2001-06-05,2.826667070388794
2001-06-06,2.859999895095825
2001-06-07,2.913332939147949
2001-06-08,2.876667022705078
2001-06-11,2.876667022705078
2001-06-12,2.8333330154418945
2001-06-13,2.880000114440918
2001-06-14,2.8933329582214355
2001-06-15,2.8666670322418213
2001-06-18,2.8933329582214355
2001-06-19,2.8933329582214355
2001-06-20,2.8499999046325684
2001-06-21,2.8499999046325684
2001-06-22,2.8499999046325684
2001-06-25,2.8499999046325684
2001-06-26,2.9000000953674316
2001-06-27,2.8833329677581787
2001-06-28,2.9000000953674316
2001-06-29,2.8666670322418213
2001-07-02,2.9166669845581055
2001-07-03,2.8833329677581787
2001-07-05,2.930000066757202
2001-07-06,2.9600000381469727
2001-07-09,2.9100000858306885
2001-07-10,2.933332920074463
2001-07-11,2.9766669273376465
2001-07-12,2.9600000381469727
2001-07-13,2.950000047683716
2001-07-16,2.9633328914642334
2001-07-17,2.9666669368743896
2001-07-18,2.993333101272583
2001-07-19,3.0
2001-07-20,3.0
2001-07-23,3.0
2001-07-24,3.0
2001-07-25,2.99666690826416
2001-07-26,3.0333330631256104
2001-07-27,3.0
2001-07-30,3.0
2001-07-31,3.0799999237060547
2001-08-01,3.109999895095825
2001-08-02,3.0833330154418945
2001-08-03,3.130000114440918
2001-08-06,3.130000114440918
2001-08-07,3.113332986831665
2001-08-08,3.140000104904175
2001-08-09,3.200000047683716
2001-08-10,3.2899999618530273
2001-08-13,3.3066670894622803
2001-08-14,3.3333330154418945
2001-08-15,3.3333330154418945
2001-08-16,3.256666898727417
2001-08-17,3.206666946411133
2001-08-20,3.190000057220459
2001-08-21,3.196666955947876
2001-08-22,3.259999990463257
2001-08-23,3.1333329677581787
2001-08-24,3.1333329677581787
2001-08-27,3.1666669845581055
2001-08-28,3.1666669845581055
2001-08-29,3.1500000953674316
2001-08-30,3.1333329677581787
2001-08-31,3.1333329677581787
2001-09-04,3.243333101272583
2001-09-05,3.1500000953674316
2001-09-06,3.0833330154418945
2001-09-07,3.0333330631256104
2001-09-10,3.0333330631256104
2001-09-17,2.9000000953674316
2001-09-18,2.956666946411133
2001-09-19,2.956666946411133
2001-09-20,2.816667079925537
2001-09-21,2.8499999046325684
2001-09-24,2.9166669845581055
2001-09-25,2.8666670322418213
2001-09-26,2.8499999046325684
2001-09-27,2.8666670322418213
2001-09-28,2.9166669845581055
2001-10-01,2.950000047683716
2001-10-02,3.066667079925537
2001-10-03,3.0799999237060547
2001-10-04,3.0833330154418945
2001-10-05,3.0899999141693115
2001-10-08,3.1666669845581055
2001-10-09,3.1333329677581787
2001-10-10,3.1333329677581787
2001-10-11,3.1500000953674316
2001-10-12,3.1333329677581787
2001-10-15,3.1333329677581787
2001-10-16,3.1666669845581055
2001-10-17,3.1666669845581055
2001-10-18,3.0366671085357666
2001-10-19,3.119999885559082
2001-10-22,3.0999999046325684
2001-10-23,3.0999999046325684
2001-10-24,3.1333329677581787
2001-10-25,3.016666889190674
2001-10-26,3.063333034515381
2001-10-29,3.119999885559082
2001-10-30,3.1333329677581787
2001-10-31,3.1600000858306885
2001-11-01,3.066667079925537
2001-11-02,3.163332939147949
2001-11-05,3.1666669845581055
2001-11-06,3.1666669845581055
2001-11-07,3.24666690826416
2001-11-08,3.24666690826416
2001-11-09,3.25
2001-11-12,3.25
2001-11-13,3.2799999713897705
2001-11-14,3.313333034515381
2001-11-15,3.3333330154418945
2001-11-16,3.2833330631256104
2001-11-19,3.200000047683716
2001-11-20,3.25
2001-11-21,3.25
2001-11-23,3.316667079925537
2001-11-26,3.299999952316284
2001-11-27,3.3333330154418945
2001-11-28,3.3333330154418945
2001-11-29,3.2166669368743896
2001-11-30,3.2833330631256104
2001-12-03,3.2166669368743896
2001-12-04,3.2166669368743896
2001-12-05,3.2166669368743896
2001-12-06,3.2233328819274902
2001-12-07,3.2233328819274902
2001-12-10,3.2266669273376465
2001-12-11,3.266666889190674
2001-12-12,3.2166669368743896
2001-12-13,3.2166669368743896
2001-12-14,3.2200000286102295
2001-12-17,3.25
2001-12-18,3.25
2001-12-19,3.2200000286102295
2001-12-20,3.2200000286102295
2001-12-21,3.25
2001-12-24,3.24666690826416
2001-12-26,3.25333309173584
2001-12-27,3.25
2001-12-28,3.299999952316284
2001-12-31,3.3333330154418945
2002-01-02,3.3499999046325684
2002-01-03,3.313333034515381
2002-01-04,3.259999990463257
2002-01-07,3.25
2002-01-08,3.25
2002-01-09,3.259999990463257
2002-01-10,3.266666889190674
2002-01-11,3.266666889190674
2002-01-14,3.2699999809265137
2002-01-15,3.233333110809326
2002-01-16,3.25
2002-01-17,3.2833330631256104
2002-01-18,3.2833330631256104
2002-01-22,3.2699999809265137
2002-01-23,3.2699999809265137
2002-01-24,3.2699999809265137
2002-01-25,3.2699999809265137
2002-01-28,3.316667079925537
2002-01-29,3.299999952316284
2002-01-30,3.266666889190674
2002-01-31,3.3666670322418213
2002-02-01,3.3333330154418945
2002-02-04,3.3333330154418945
2002-02-05,3.299999952316284
2002-02-06,3.316667079925537
2002-02-07,3.3333330154418945
2002-02-08,3.3333330154418945
2002-02-11,3.3333330154418945
2002-02-12,3.4000000953674316
2002-02-13,3.3466670513153076
2002-02-14,3.3666670322418213
2002-02-15,3.4000000953674316
2002-02-19,3.396667003631592
2002-02-20,3.396667003631592
2002-02-21,3.3433330059051514
2002-02-22,3.3499999046325684
2002-02-25,3.3666670322418213
2002-02-26,3.4000000953674316
2002-02-27,3.4166669845581055
2002-02-28,3.369999885559082
2002-03-01,3.423332929611206
2002-03-04,3.4000000953674316
2002-03-05,3.4000000953674316
2002-03-06,3.433332920074463
2002-03-07,3.4100000858306885
2002-03-08,3.446666955947876
2002-03-11,3.4066669940948486
2002-03-12,3.3833329677581787
2002-03-13,3.3666670322418213
2002-03-14,3.440000057220459
2002-03-15,3.4666669368743896
2002-03-18,3.4666669368743896
2002-03-19,3.4166669845581055
2002-03-20,3.413332939147949
2002-03-21,3.4166669845581055
2002-03-22,3.4000000953674316
2002-03-25,3.4100000858306885
2002-03-26,3.4200000762939453
2002-03-27,3.423332929611206
2002-03-28,3.4033329486846924
2002-04-01,3.4000000953674316
2002-04-02,3.433332920074463
2002-04-03,3.4000000953674316
2002-04-04,3.423332929611206
2002-04-05,3.450000047683716
2002-04-08,3.4200000762939453
2002-04-09,3.433332920074463
2002-04-10,3.433332920074463
2002-04-11,3.450000047683716
2002-04-12,3.450000047683716
2002-04-15,3.450000047683716
2002-04-16,3.450000047683716
2002-04-17,3.436666965484619
2002-04-18,3.436666965484619
2002-04-19,3.446666955947876
2002-04-22,3.4666669368743896
2002-04-23,3.483333110809326
2002-04-24,3.5
2002-04-25,3.5333330631256104
2002-04-26,3.5399999618530273
2002-04-29,3.516666889190674
2002-04-30,3.549999952316284
2002-05-01,3.566667079925537
2002-05-02,3.5833330154418945
2002-05-03,3.5999999046325684
2002-05-06,3.826667070388794
2002-05-07,3.880000114440918
2002-05-08,3.8333330154418945
2002-05-09,3.896667003631592
2002-05-10,3.9166669845581055
2002-05-13,3.9733328819274902
2002-05-14,3.803333044052124
2002-05-15,3.803333044052124
2002-05-16,3.9000000953674316
2002-05-17,3.9533329010009766
2002-05-20,3.9166669845581055
2002-05-21,3.936666965484619
2002-05-22,3.983333110809326
2002-05-23,3.99666690826416
2002-05-24,3.99666690826416
2002-05-28,3.99666690826416
2002-05-29,4.150000095367432
2002-05-30,4.0833330154418945
2002-05-31,4.196667194366455
2002-06-03,4.133333206176758
2002-06-04,4.233333110809326
2002-06-05,4.25
2002-06-06,4.383333206176758
2002-06-07,4.199999809265137
2002-06-10,4.116666793823242
2002-06-11,4.2733330726623535
2002-06-12,4.28000020980835
2002-06-13,4.269999980926514
2002-06-14,4.300000190734863
2002-06-17,4.360000133514404
2002-06-18,4.400000095367432
2002-06-19,4.4166669845581055
2002-06-20,4.4166669845581055
2002-06-21,4.383333206176758
2002-06-24,4.260000228881836
2002-06-25,4.233333110809326
2002-06-26,4.216667175292969
2002-06-27,4.3333330154418945
2002-06-28,4.533332824707031
2002-07-01,4.3933329582214355
2002-07-02,4.353332996368408
2002-07-03,4.373332977294922
2002-07-05,4.353332996368408
2002-07-08,4.400000095367432
2002-07-09,4.3933329582214355
2002-07-10,4.466667175292969
2002-07-11,4.3333330154418945
2002-07-12,4.316667079925537
2002-07-15,4.1533331871032715
2002-07-16,4.1666669845581055
2002-07-17,4.203332901000977
2002-07-18,4.199999809265137
2002-07-19,4.216667175292969
2002-07-22,4.199999809265137
2002-07-23,3.9666669368743896
2002-07-24,4.326666831970215
2002-07-25,4.266666889190674
2002-07-26,4.266666889190674
2002-07-29,4.216667175292969
2002-07-30,4.21999979019165
2002-07-31,4.316667079925537
2002-08-01,4.3333330154418945
2002-08-02,4.353332996368408
2002-08-05,4.233333110809326
2002-08-06,4.3333330154418945
2002-08-07,4.3333330154418945
2002-08-08,4.300000190734863
2002-08-09,4.2266669273376465
2002-08-12,4.25
2002-08-13,4.2266669273376465
2002-08-14,4.243332862854004
2002-08-15,4.3333330154418945
2002-08-16,4.3333330154418945
2002-08-19,4.313333034515381
2002-08-20,4.316667079925537
2002-08-21,4.3333330154418945
2002-08-22,4.283332824707031
2002-08-23,4.25333309173584
2002-08-26,4.2733330726623535
2002-08-27,4.283332824707031
2002-08-28,4.236667156219482
2002-08-29,4.230000019073486
2002-08-30,4.300000190734863
2002-09-03,4.3333330154418945
2002-09-04,4.3333330154418945
2002-09-05,4.230000019073486
2002-09-06,4.266666889190674
2002-09-09,4.230000019073486
2002-09-10,4.230000019073486
2002-09-11,4.3333330154418945
2002-09-12,4.329999923706055
2002-09-13,4.25
2002-09-16,4.233333110809326
2002-09-17,4.236667156219482
2002-09-18,4.2266669273376465
2002-09-19,4.2266669273376465
2002-09-20,4.243332862854004
2002-09-23,4.243332862854004
2002-09-24,4.2266669273376465
2002-09-25,4.233333110809326
2002-09-26,4.230000019073486
2002-09-27,4.230000019073486
2002-09-30,4.233333110809326
2002-10-01,4.24666690826416
2002-10-02,4.236667156219482
2002-10-03,4.233333110809326
2002-10-04,4.22333288192749
2002-10-07,4.24666690826416
2002-10-08,4.233333110809326
2002-10-09,4.170000076293945
2002-10-10,4.183332920074463
2002-10-11,4.02666711807251
2002-10-14,4.0366668701171875
2002-10-15,4.0
2002-10-16,4.066667079925537
2002-10-17,4.0
2002-10-18,3.9866669178009033
2002-10-21,3.950000047683716
2002-10-22,3.950000047683716
2002-10-23,4.050000190734863
2002-10-24,3.9666669368743896
2002-10-25,3.9800000190734863
2002-10-28,3.99666690826416
2002-10-29,3.993333101272583
2002-10-30,3.983333110809326
2002-10-31,3.956666946411133
2002-11-01,4.006667137145996
2002-11-04,4.00333309173584
2002-11-05,3.993333101272583
2002-11-06,4.016666889190674
2002-11-07,3.993333101272583
2002-11-08,3.983333110809326
2002-11-11,4.0
2002-11-12,4.0
2002-11-13,4.0
2002-11-14,4.0
2002-11-15,4.0
2002-11-18,4.0
2002-11-19,4.0
2002-11-20,3.99666690826416
2002-11-21,3.9866669178009033
2002-11-22,4.0
2002-11-25,3.990000009536743
2002-11-26,4.0
2002-11-27,4.0
2002-11-29,3.9866669178009033
2002-12-02,4.0
2002-12-03,4.0
2002-12-04,3.99666690826416
2002-12-05,4.019999980926514
2002-12-06,4.133333206176758
2002-12-09,4.056666851043701
2002-12-10,4.25333309173584
2002-12-11,4.300000190734863
2002-12-12,4.25
2002-12-13,4.25
2002-12-16,4.206666946411133
2002-12-17,4.179999828338623
2002-12-18,4.146667003631592
2002-12-19,4.22333288192749
2002-12-20,4.199999809265137
2002-12-23,4.183332920074463
2002-12-24,4.2133331298828125
2002-12-26,4.199999809265137
2002-12-27,4.216667175292969
2002-12-30,4.179999828338623
2002-12-31,4.233333110809326
2003-01-02,4.243332862854004
2003-01-03,4.300000190734863
2003-01-06,4.22333288192749
2003-01-07,4.320000171661377
2003-01-08,4.300000190734863
2003-01-09,4.243332862854004
2003-01-10,4.28000020980835
2003-01-13,4.260000228881836
2003-01-14,4.2266669273376465
2003-01-15,4.230000019073486
2003-01-16,4.206666946411133
2003-01-17,4.206666946411133
2003-01-21,4.199999809265137
2003-01-22,4.21999979019165
2003-01-23,4.21999979019165
2003-01-24,4.233333110809326
2003-01-27,4.233333110809326
2003-01-28,4.2266669273376465
2003-01-29,4.260000228881836
2003-01-30,4.233333110809326
2003-01-31,4.28000020980835
2003-02-03,4.300000190734863
2003-02-04,4.313333034515381
2003-02-05,4.323332786560059
2003-02-06,4.306666851043701
2003-02-07,4.296667098999023
2003-02-10,4.2866668701171875
2003-02-11,4.303332805633545
2003-02-12,4.300000190734863
2003-02-13,4.303332805633545
2003-02-14,4.320000171661377
2003-02-18,4.320000171661377
2003-02-19,4.306666851043701
2003-02-20,4.306666851043701
2003-02-21,4.303332805633545
2003-02-24,4.303332805633545
2003-02-25,4.326666831970215
2003-02-26,4.326666831970215
2003-02-27,4.320000171661377
2003-02-28,4.300000190734863
2003-03-03,4.326666831970215
2003-03-04,4.306666851043701
2003-03-05,4.329999923706055
2003-03-06,4.316667079925537
2003-03-07,4.303332805633545
2003-03-10,4.303332805633545
2003-03-11,4.283332824707031
2003-03-12,4.323332786560059
2003-03-13,4.326666831970215
2003-03-14,4.329999923706055
2003-03-17,4.316667079925537
2003-03-18,4.283332824707031
2003-03-19,4.156667232513428
2003-03-20,4.27666711807251
2003-03-21,4.210000038146973
2003-03-24,4.176667213439941
2003-03-25,4.183332920074463
2003-03-26,4.309999942779541
2003-03-27,4.28000020980835
2003-03-28,4.27666711807251
2003-03-31,4.263332843780518
2003-04-01,4.283332824707031
2003-04-02,4.296667098999023
2003-04-03,4.283332824707031
2003-04-04,4.316667079925537
2003-04-07,4.303332805633545
2003-04-08,4.329999923706055
2003-04-09,4.323332786560059
2003-04-10,4.3333330154418945
2003-04-11,4.3333330154418945
2003-04-14,4.3333330154418945
2003-04-15,4.466667175292969
2003-04-16,4.449999809265137
2003-04-17,4.449999809265137
2003-04-21,4.449999809265137
2003-04-22,4.400000095367432
2003-04-23,4.300000190734863
2003-04-24,4.329999923706055
2003-04-25,4.233333110809326
2003-04-28,4.1666669845581055
2003-04-29,3.913332939147949
2003-04-30,3.859999895095825
2003-05-01,3.8833329677581787
2003-05-02,3.9100000858306885
2003-05-05,3.936666965484619
2003-05-06,3.9600000381469727
2003-05-07,3.983333110809326
2003-05-08,4.043333053588867
2003-05-09,4.170000076293945
2003-05-12,4.136666774749756
2003-05-13,4.1533331871032715
2003-05-14,4.216667175292969
2003-05-15,4.22333288192749
2003-05-16,4.2866668701171875
2003-05-19,4.243332862854004
2003-05-20,4.21999979019165
2003-05-21,4.25
2003-05-22,4.216667175292969
2003-05-23,4.21999979019165
2003-05-27,4.2266669273376465
2003-05-28,4.21999979019165
2003-05-29,4.266666889190674
2003-05-30,4.380000114440918
2003-06-02,4.303332805633545
2003-06-03,4.303332805633545
2003-06-04,4.329999923706055
2003-06-05,4.316667079925537
2003-06-06,4.3333330154418945
2003-06-09,4.3333330154418945
2003-06-10,4.323332786560059
2003-06-11,4.3333330154418945
2003-06-12,4.3333330154418945
2003-06-13,4.343332767486572
2003-06-16,4.366666793823242
2003-06-17,4.373332977294922
2003-06-18,4.3466668128967285
2003-06-19,4.309999942779541
2003-06-20,4.3333330154418945
2003-06-23,4.349999904632568
2003-06-24,4.376667022705078
2003-06-25,4.349999904632568
2003-06-26,4.446667194366455
2003-06-27,4.326666831970215
2003-06-30,4.0833330154418945
2003-07-01,4.25
2003-07-02,4.4033331871032715
2003-07-03,4.4166669845581055
2003-07-07,4.400000095367432
2003-07-08,4.406667232513428
2003-07-09,4.409999847412109
2003-07-10,4.386666774749756
2003-07-11,4.389999866485596
2003-07-14,4.396667003631592
2003-07-15,4.389999866485596
2003-07-16,4.3933329582214355
2003-07-17,4.376667022705078
2003-07-18,4.386666774749756
2003-07-21,4.400000095367432
2003-07-22,4.433332920074463
2003-07-23,4.4033331871032715
2003-07-24,4.420000076293945
2003-07-25,4.4166669845581055
2003-07-28,4.449999809265137
2003-07-29,4.449999809265137
2003-07-30,4.480000019073486
2003-07-31,4.369999885559082
2003-08-01,4.4033331871032715
2003-08-04,4.400000095367432
2003-08-05,4.4633331298828125
2003-08-06,4.373332977294922
2003-08-07,4.4166669845581055
2003-08-08,4.429999828338623
2003-08-11,4.460000038146973
2003-08-12,4.453332901000977
2003-08-13,4.453332901000977
2003-08-14,4.449999809265137
2003-08-15,4.466667175292969
2003-08-18,4.449999809265137
2003-08-19,4.436666965484619
2003-08-20,4.4633331298828125
2003-08-21,4.4766669273376465
2003-08-22,4.466667175292969
2003-08-25,4.46999979019165
2003-08-26,4.493332862854004
2003-08-27,4.4766669273376465
2003-08-28,4.4766669273376465
2003-08-29,4.5
2003-09-02,4.4766669273376465
2003-09-03,4.49666690826416
2003-09-04,4.493332862854004
