,AGLE
2020-01-08,7.909999847412109
2020-01-09,7.760000228881836
2020-01-10,7.639999866485596
2020-01-13,7.769999980926514
2020-01-14,7.559999942779541
2020-01-15,7.570000171661377
2020-01-16,7.679999828338623
2020-01-17,7.940000057220459
2020-01-21,7.840000152587891
2020-01-22,7.960000038146973
2020-01-23,7.639999866485596
2020-01-24,7.389999866485596
2020-01-27,7.164999961853027
2020-01-28,7.260000228881836
2020-01-29,7.46999979019165
2020-01-30,7.079999923706055
2020-01-31,7.260000228881836
2020-02-03,7.480000019073486
2020-02-04,7.949999809265137
2020-02-05,8.3100004196167
2020-02-06,8.1899995803833
2020-02-07,7.829999923706055
2020-02-10,8.270000457763672
2020-02-11,8.350000381469727
2020-02-12,8.479999542236328
2020-02-13,8.359999656677246
2020-02-14,8.149999618530273
2020-02-18,8.1899995803833
2020-02-19,8.220000267028809
2020-02-20,8.069999694824219
2020-02-21,7.869999885559082
2020-02-24,7.420000076293945
2020-02-25,7.21999979019165
2020-02-26,7.369999885559082
2020-02-27,6.860000133514404
2020-02-28,6.829999923706055
2020-03-02,6.880000114440918
2020-03-03,6.429999828338623
2020-03-04,6.980000019073486
2020-03-05,6.559999942779541
2020-03-06,6.309999942779541
2020-03-09,6.130000114440918
2020-03-10,5.980000019073486
2020-03-11,5.380000114440918
2020-03-12,4.460000038146973
2020-03-13,4.800000190734863
2020-03-16,3.509999990463257
2020-03-17,4.53000020980835
2020-03-18,3.809999942779541
2020-03-19,4.320000171661377
2020-03-20,3.990000009536743
2020-03-23,4.170000076293945
2020-03-24,4.329999923706055
2020-03-25,4.710000038146973
2020-03-26,5.199999809265137
2020-03-27,4.71999979019165
2020-03-30,4.679999828338623
2020-03-31,4.659999847412109
2020-04-01,4.369999885559082
2020-04-02,4.349999904632568
2020-04-03,4.010000228881836
2020-04-06,4.860000133514404
2020-04-07,4.849999904632568
2020-04-08,5.210000038146973
2020-04-09,5.440000057220459
2020-04-13,5.800000190734863
2020-04-14,6.150000095367432
2020-04-15,5.480000019073486
2020-04-16,5.360000133514404
2020-04-17,5.659999847412109
2020-04-20,5.289999961853027
2020-04-21,5.449999809265137
2020-04-22,5.605000019073486
2020-04-23,5.519999980926514
2020-04-24,5.670000076293945
2020-04-27,5.550000190734863
2020-04-28,7.105000019073486
2020-04-29,7.559999942779541
2020-04-30,7.769999980926514
2020-05-01,7.5
2020-05-04,8.0
2020-05-05,8.100000381469727
2020-05-06,7.460000038146973
2020-05-07,7.869999885559082
2020-05-08,8.25
2020-05-11,8.1899995803833
2020-05-12,7.125
2020-05-13,6.75
2020-05-14,6.710000038146973
2020-05-15,7.119999885559082
2020-05-18,7.670000076293945
2020-05-19,8.270000457763672
2020-05-20,8.529999732971191
2020-05-21,8.640000343322754
2020-05-22,8.890000343322754
2020-05-26,9.0600004196167
2020-05-27,9.039999961853027
2020-05-28,8.899999618530273
2020-05-29,8.8100004196167
2020-06-01,8.930000305175781
2020-06-02,9.039999961853027
2020-06-03,9.15999984741211
2020-06-04,9.180000305175781
2020-06-05,9.25
2020-06-08,8.890000343322754
2020-06-09,8.739999771118164
2020-06-10,8.479999542236328
2020-06-11,7.590000152587891
2020-06-12,8.390000343322754
2020-06-15,8.920000076293945
2020-06-16,9.260000228881836
2020-06-17,8.9399995803833
2020-06-18,9.069999694824219
2020-06-19,10.5
2020-06-22,11.03499984741211
2020-06-23,9.779999732971191
2020-06-24,9.359999656677246
2020-06-25,9.84000015258789
2020-06-26,9.210000038146973
2020-06-29,9.15999984741211
2020-06-30,9.25
2020-07-01,9.329999923706055
2020-07-02,9.0600004196167
2020-07-06,8.859999656677246
2020-07-07,9.100000381469727
2020-07-08,9.1899995803833
2020-07-09,8.979999542236328
2020-07-10,8.850000381469727
2020-07-13,8.380000114440918
2020-07-14,7.96999979019165
2020-07-15,8.130000114440918
2020-07-16,7.96999979019165
2020-07-17,7.940000057220459
2020-07-20,7.960000038146973
2020-07-21,8.149999618530273
2020-07-22,7.96999979019165
2020-07-23,7.489999771118164
2020-07-24,7.239999771118164
2020-07-27,7.375
2020-07-28,6.920000076293945
2020-07-29,6.960000038146973
2020-07-30,6.96999979019165
2020-07-31,6.849999904632568
2020-08-03,6.949999809265137
2020-08-04,6.835000038146973
2020-08-05,6.940000057220459
2020-08-06,6.909999847412109
2020-08-07,6.980000019073486
2020-08-10,6.769999980926514
2020-08-11,6.510000228881836
2020-08-12,6.75
2020-08-13,6.78000020980835
2020-08-14,6.650000095367432
2020-08-17,6.920000076293945
2020-08-18,6.849999904632568
2020-08-19,6.900000095367432
2020-08-20,6.71999979019165
2020-08-21,6.510000228881836
2020-08-24,6.889999866485596
2020-08-25,6.800000190734863
2020-08-26,6.960000038146973
2020-08-27,6.809999942779541
2020-08-28,7.019999980926514
2020-08-31,7.275000095367432
2020-09-01,7.360000133514404
2020-09-02,7.46999979019165
2020-09-03,7.139999866485596
2020-09-04,7.300000190734863
2020-09-08,7.309999942779541
2020-09-09,7.199999809265137
2020-09-10,6.869999885559082
2020-09-11,6.949999809265137
2020-09-14,7.320000171661377
2020-09-15,7.650000095367432
2020-09-16,7.670000076293945
2020-09-17,7.769999980926514
2020-09-18,7.880000114440918
2020-09-21,7.210000038146973
2020-09-22,7.079999923706055
2020-09-23,6.880000114440918
2020-09-24,6.739999771118164
2020-09-25,7.059999942779541
2020-09-28,7.170000076293945
2020-09-29,7.070000171661377
2020-09-30,7.090000152587891
2020-10-01,7.840000152587891
2020-10-02,7.019999980926514
2020-10-05,7.320000171661377
2020-10-06,7.460000038146973
2020-10-07,7.840000152587891
2020-10-08,7.949999809265137
2020-10-09,7.900000095367432
2020-10-12,7.900000095367432
2020-10-13,7.920000076293945
2020-10-14,7.989999771118164
2020-10-15,8.1899995803833
2020-10-16,8.15999984741211
2020-10-19,8.149999618530273
2020-10-20,8.039999961853027
2020-10-21,7.769999980926514
2020-10-22,8.029999732971191
2020-10-23,7.679999828338623
2020-10-26,7.25
2020-10-27,7.849999904632568
2020-10-28,7.659999847412109
2020-10-29,7.989999771118164
2020-10-30,7.679999828338623
2020-11-02,7.400000095367432
2020-11-03,7.820000171661377
2020-11-04,7.920000076293945
2020-11-05,8.5600004196167
2020-11-06,8.279999732971191
2020-11-09,8.550000190734863
2020-11-10,9.670000076293945
2020-11-11,9.829999923706055
2020-11-12,9.319999694824219
2020-11-13,9.399999618530273
2020-11-16,9.720000267028809
2020-11-17,9.319999694824219
2020-11-18,8.890000343322754
2020-11-19,9.010000228881836
2020-11-20,8.630000114440918
2020-11-23,8.75
2020-11-24,8.739999771118164
2020-11-25,8.6899995803833
2020-11-27,8.609999656677246
2020-11-30,8.5600004196167
2020-12-01,8.390000343322754
2020-12-02,8.300000190734863
2020-12-03,8.229999542236328
2020-12-04,8.199999809265137
2020-12-07,7.900000095367432
2020-12-08,7.989999771118164
2020-12-09,7.679999828338623
2020-12-10,7.900000095367432
2020-12-11,8.529999732971191
2020-12-14,8.699999809265137
2020-12-15,9.09000015258789
2020-12-16,8.779999732971191
2020-12-17,8.890000343322754
2020-12-18,8.9399995803833
2020-12-21,8.5600004196167
2020-12-22,8.649999618530273
2020-12-23,8.390000343322754
2020-12-24,8.130000114440918
2020-12-28,8.25
2020-12-29,8.039999961853027
2020-12-30,7.940000057220459
2020-12-31,7.869999885559082
2021-01-04,8.5600004196167
2021-01-05,8.0
2021-01-06,7.860000133514404
2021-01-07,7.989999771118164
2021-01-08,8.180000305175781
2021-01-11,7.909999847412109
2021-01-12,8.010000228881836
2021-01-13,7.909999847412109
2021-01-14,8.210000038146973
2021-01-15,7.980000019073486
2021-01-19,7.889999866485596
2021-01-20,7.710000038146973
2021-01-21,7.440000057220459
2021-01-22,7.630000114440918
2021-01-25,7.639999866485596
2021-01-26,7.380000114440918
2021-01-27,6.949999809265137
2021-01-28,6.760000228881836
2021-01-29,6.949999809265137
2021-02-01,7.289999961853027
2021-02-02,7.610000133514404
2021-02-03,7.760000228881836
2021-02-04,7.53000020980835
2021-02-05,7.599999904632568
2021-02-08,7.710000038146973
2021-02-09,7.78000020980835
2021-02-10,7.670000076293945
2021-02-11,7.599999904632568
2021-02-12,7.630000114440918
2021-02-16,7.269999980926514
2021-02-17,7.349999904632568
2021-02-18,7.199999809265137
2021-02-19,7.289999961853027
2021-02-22,7.360000133514404
2021-02-23,7.110000133514404
2021-02-24,7.269999980926514
2021-02-25,7.389999866485596
2021-02-26,7.449999809265137
2021-03-01,7.789999961853027
2021-03-02,7.75
2021-03-03,7.820000171661377
2021-03-04,7.150000095367432
2021-03-05,7.25
2021-03-08,7.760000228881836
2021-03-09,8.15999984741211
2021-03-10,8.020000457763672
2021-03-11,8.34000015258789
2021-03-12,7.949999809265137
2021-03-15,7.849999904632568
2021-03-16,7.659999847412109
2021-03-17,7.760000228881836
2021-03-18,7.480000019073486
2021-03-19,7.889999866485596
2021-03-22,8.569999694824219
2021-03-23,8.510000228881836
2021-03-24,7.340000152587891
2021-03-25,8.130000114440918
2021-03-26,7.639999866485596
2021-03-29,7.079999923706055
2021-03-30,7.480000019073486
2021-03-31,7.920000076293945
2021-04-01,8.029999732971191
2021-04-05,8.380000114440918
2021-04-06,7.989999771118164
2021-04-07,7.829999923706055
2021-04-08,7.679999828338623
2021-04-09,7.710000038146973
2021-04-12,7.25
2021-04-13,7.400000095367432
2021-04-14,7.550000190734863
2021-04-15,7.949999809265137
2021-04-16,8.170000076293945
2021-04-19,7.440000057220459
2021-04-20,7.510000228881836
2021-04-21,7.78000020980835
2021-04-22,7.800000190734863
2021-04-23,7.820000171661377
2021-04-26,8.3100004196167
2021-04-27,8.050000190734863
2021-04-28,8.170000076293945
2021-04-29,8.210000038146973
2021-04-30,7.78000020980835
2021-05-03,7.949999809265137
2021-05-04,7.610000133514404
2021-05-05,7.349999904632568
2021-05-06,7.289999961853027
2021-05-07,7.239999771118164
2021-05-10,7.039999961853027
2021-05-11,7.400000095367432
2021-05-12,7.389999866485596
2021-05-13,7.340000152587891
2021-05-14,7.559999942779541
