,FCFS
1998-06-17,3.4791669845581055
1998-06-18,3.625
1998-06-19,3.7291669845581055
1998-06-22,3.7916669845581055
1998-06-23,3.9166669845581055
1998-06-24,4.0
1998-06-25,3.875
1998-06-26,3.875
1998-06-29,4.0
1998-06-30,4.1666669845581055
1998-07-01,4.375
1998-07-02,4.3333330154418945
1998-07-06,4.5
1998-07-07,4.4166669845581055
1998-07-08,4.5
1998-07-09,4.4166669845581055
1998-07-10,4.4583330154418945
1998-07-13,4.4375
1998-07-14,4.7083330154418945
1998-07-15,4.9166669845581055
1998-07-16,4.875
1998-07-17,4.8958330154418945
1998-07-20,5.2291669845581055
1998-07-21,5.6666669845581055
1998-07-22,5.4791669845581055
1998-07-23,5.1666669845581055
1998-07-24,4.9166669845581055
1998-07-27,5.0833330154418945
1998-07-28,5.0416669845581055
1998-07-29,4.9583330154418945
1998-07-30,4.7083330154418945
1998-07-31,4.5416669845581055
1998-08-03,4.4166669845581055
1998-08-04,4.25
1998-08-05,4.1875
1998-08-06,4.1458330154418945
1998-08-07,4.4166669845581055
1998-08-10,4.2916669845581055
1998-08-11,4.25
1998-08-12,4.3333330154418945
1998-08-13,4.625
1998-08-14,4.4791669845581055
1998-08-17,4.4166669845581055
1998-08-18,4.3333330154418945
1998-08-19,4.0833330154418945
1998-08-20,4.0
1998-08-21,3.875
1998-08-24,3.75
1998-08-25,3.875
1998-08-26,3.8333330154418945
1998-08-27,4.0
1998-08-28,4.0833330154418945
1998-08-31,3.5
1998-09-01,4.0
1998-09-02,4.3125
1998-09-03,4.2083330154418945
1998-09-04,4.0416669845581055
1998-09-08,4.25
1998-09-09,3.9166669845581055
1998-09-10,4.0
1998-09-11,3.875
1998-09-14,3.8333330154418945
1998-09-15,4.0
1998-09-16,3.9583330154418945
1998-09-17,3.8333330154418945
1998-09-18,3.8333330154418945
1998-09-21,4.1875
1998-09-22,4.2916669845581055
1998-09-23,4.2916669845581055
1998-09-24,4.0416669845581055
1998-09-25,4.0833330154418945
1998-09-28,3.9583330154418945
1998-09-29,3.75
1998-09-30,3.875
1998-10-01,3.625
1998-10-02,3.9166669845581055
1998-10-05,3.8958330154418945
1998-10-06,3.5833330154418945
1998-10-07,3.625
1998-10-08,3.4583330154418945
1998-10-09,3.4791669845581055
1998-10-12,3.5
1998-10-13,3.4583330154418945
1998-10-14,3.25
1998-10-15,3.0416669845581055
1998-10-16,3.3333330154418945
1998-10-19,3.4479169845581055
1998-10-20,3.4166669845581055
1998-10-21,3.3333330154418945
1998-10-22,3.0
1998-10-23,3.0625
1998-10-26,3.2083330154418945
1998-10-27,3.0625
1998-10-28,3.125
1998-10-29,3.1875
1998-10-30,3.2083330154418945
1998-11-02,3.1041669845581055
1998-11-03,3.1666669845581055
1998-11-04,3.1666669845581055
1998-11-05,3.25
1998-11-06,3.8333330154418945
1998-11-09,4.0
1998-11-10,3.9166669845581055
1998-11-11,3.875
1998-11-12,3.875
1998-11-13,3.7083330154418945
1998-11-16,3.7083330154418945
1998-11-17,3.9166669845581055
1998-11-18,4.125
1998-11-19,4.125
1998-11-20,4.125
1998-11-23,4.0
1998-11-24,3.875
1998-11-25,3.7708330154418945
1998-11-27,3.7708330154418945
1998-11-30,3.7916669845581055
1998-12-01,4.0416669845581055
1998-12-02,4.0
1998-12-03,3.9583330154418945
1998-12-04,3.875
1998-12-07,3.875
1998-12-08,3.875
1998-12-09,3.8125
1998-12-10,3.6666669845581055
1998-12-11,3.6666669845581055
1998-12-14,3.5833330154418945
1998-12-15,3.6666669845581055
1998-12-16,3.5625
1998-12-17,3.5625
1998-12-18,3.6041669845581055
1998-12-21,3.5833330154418945
1998-12-22,3.75
1998-12-23,3.5
1998-12-24,3.5416669845581055
1998-12-28,3.9791669845581055
1998-12-29,3.7916669845581055
1998-12-30,4.4166669845581055
1998-12-31,4.7708330154418945
1999-01-04,4.4791669845581055
1999-01-05,4.5
1999-01-06,4.375
1999-01-07,4.375
1999-01-08,4.4166669845581055
1999-01-11,4.375
1999-01-12,4.2083330154418945
1999-01-13,4.2083330154418945
1999-01-14,4.0833330154418945
1999-01-15,4.2291669845581055
1999-01-19,4.375
1999-01-20,4.3958330154418945
1999-01-21,4.3333330154418945
1999-01-22,4.5
1999-01-25,4.375
1999-01-26,4.625
1999-01-27,4.2916669845581055
1999-01-28,4.25
1999-01-29,4.3333330154418945
1999-02-01,4.0833330154418945
1999-02-02,4.25
1999-02-03,4.125
1999-02-04,4.25
1999-02-05,4.1666669845581055
1999-02-08,4.1666669845581055
1999-02-09,4.2083330154418945
1999-02-10,4.0989580154418945
1999-02-11,4.0416669845581055
1999-02-12,4.0
1999-02-16,3.9583330154418945
1999-02-17,3.9375
1999-02-18,3.875
1999-02-19,3.9375
1999-02-22,3.9583330154418945
1999-02-23,4.0
1999-02-24,4.0833330154418945
1999-02-25,4.0833330154418945
1999-02-26,3.8333330154418945
1999-03-01,3.5416669845581055
1999-03-02,3.5833330154418945
1999-03-03,3.5416669845581055
1999-03-04,3.4583330154418945
1999-03-05,3.5416669845581055
1999-03-08,3.5
1999-03-09,3.5
1999-03-10,3.5
1999-03-11,3.5416669845581055
1999-03-12,3.5416669845581055
1999-03-15,3.5
1999-03-16,3.4583330154418945
1999-03-17,3.4166669845581055
1999-03-18,3.4166669845581055
1999-03-19,3.1666669845581055
1999-03-22,3.3333330154418945
1999-03-23,3.1666669845581055
1999-03-24,3.3333330154418945
1999-03-25,3.1666669845581055
1999-03-26,3.3958330154418945
1999-03-29,3.1666669845581055
1999-03-30,3.2291669845581055
1999-03-31,3.0416669845581055
1999-04-01,3.2916669845581055
1999-04-05,3.3333330154418945
1999-04-06,3.25
1999-04-07,3.2291669845581055
1999-04-08,3.25
1999-04-09,3.0833330154418945
1999-04-12,3.0833330154418945
1999-04-13,3.0208330154418945
1999-04-14,3.0833330154418945
1999-04-15,3.4791669845581055
1999-04-16,3.5
1999-04-19,3.1875
1999-04-20,3.5
1999-04-21,3.75
1999-04-22,3.5416669845581055
1999-04-23,3.5833330154418945
1999-04-26,3.5416669845581055
1999-04-27,3.6458330154418945
1999-04-28,3.6666669845581055
1999-04-29,3.6666669845581055
1999-04-30,3.6458330154418945
1999-05-03,3.5625
1999-05-04,3.5208330154418945
1999-05-05,3.6666669845581055
1999-05-06,3.5833330154418945
1999-05-07,3.75
1999-05-10,3.7083330154418945
1999-05-11,3.7083330154418945
1999-05-12,3.625
1999-05-13,3.5625
1999-05-14,3.625
1999-05-17,3.5
1999-05-18,3.4166669845581055
1999-05-19,3.5208330154418945
1999-05-20,3.4166669845581055
1999-05-21,3.5
1999-05-24,3.3333330154418945
1999-05-25,3.375
1999-05-26,3.4166669845581055
1999-05-27,3.4583330154418945
1999-05-28,3.3333330154418945
1999-06-01,3.2916669845581055
1999-06-02,3.3541669845581055
1999-06-03,3.25
1999-06-04,3.4166669845581055
1999-06-07,3.3541669845581055
1999-06-08,3.4583330154418945
1999-06-09,3.3541669845581055
1999-06-10,3.4166669845581055
1999-06-11,3.3333330154418945
1999-06-14,3.3333330154418945
1999-06-15,3.3333330154418945
1999-06-16,3.2916669845581055
1999-06-17,3.2916669845581055
1999-06-18,3.3958330154418945
1999-06-21,3.3333330154418945
1999-06-22,3.2916669845581055
1999-06-23,3.375
1999-06-24,3.3125
1999-06-25,3.3958330154418945
1999-06-28,3.25
1999-06-29,3.2916669845581055
1999-06-30,3.2083330154418945
1999-07-01,3.25
1999-07-02,3.3333330154418945
1999-07-06,3.3125
1999-07-07,3.3333330154418945
1999-07-08,3.375
1999-07-09,3.4583330154418945
1999-07-12,3.7708330154418945
1999-07-13,4.0625
1999-07-14,4.1041669845581055
1999-07-15,4.125
1999-07-16,4.1875
1999-07-19,4.2083330154418945
1999-07-20,3.9583330154418945
1999-07-21,3.875
1999-07-22,3.9583330154418945
1999-07-23,4.0833330154418945
1999-07-26,4.1666669845581055
1999-07-27,4.0
1999-07-28,4.2083330154418945
1999-07-29,4.1458330154418945
1999-07-30,4.2083330154418945
1999-08-02,4.25
1999-08-03,3.8333330154418945
1999-08-04,4.0
1999-08-05,4.0
1999-08-06,3.875
1999-08-09,3.8541669845581055
1999-08-10,3.7291669845581055
1999-08-11,3.75
1999-08-12,3.6666669845581055
1999-08-13,3.6666669845581055
1999-08-16,3.875
1999-08-17,3.7708330154418945
1999-08-18,3.7916669845581055
1999-08-19,3.5416669845581055
1999-08-20,3.6666669845581055
1999-08-23,3.7916669845581055
1999-08-24,3.5
1999-08-25,3.5
1999-08-26,3.5
1999-08-27,3.4791669845581055
1999-08-30,3.5416669845581055
1999-08-31,3.4583330154418945
1999-09-01,3.6458330154418945
1999-09-02,3.4583330154418945
1999-09-03,3.6666669845581055
1999-09-07,3.4791669845581055
1999-09-08,3.5625
1999-09-09,3.4375
1999-09-10,3.375
1999-09-13,3.3958330154418945
1999-09-14,3.6041669845581055
1999-09-15,3.6041669845581055
1999-09-16,3.6041669845581055
1999-09-17,3.5
1999-09-20,3.5
1999-09-21,3.5
1999-09-22,3.875
1999-09-23,3.5416669845581055
1999-09-24,3.6666669845581055
1999-09-27,3.4791669845581055
1999-09-28,3.4166669845581055
1999-09-29,3.5
1999-09-30,3.6666669845581055
1999-10-01,3.4791669845581055
1999-10-04,3.5833330154418945
1999-10-05,3.625
1999-10-06,3.6666669845581055
1999-10-07,3.6666669845581055
1999-10-08,3.5833330154418945
1999-10-11,3.5833330154418945
1999-10-12,3.4166669845581055
1999-10-13,3.5
1999-10-14,3.4583330154418945
1999-10-15,3.375
1999-10-18,3.3125
1999-10-19,3.2708330154418945
1999-10-20,3.5
1999-10-21,3.5
1999-10-22,3.2083330154418945
1999-10-25,2.9375
1999-10-26,3.1041669845581055
1999-10-27,3.0625
1999-10-28,3.0833330154418945
1999-10-29,3.125
1999-11-01,3.0833330154418945
1999-11-02,3.0833330154418945
1999-11-03,3.0
1999-11-04,2.8958330154418945
1999-11-05,2.875
1999-11-08,2.8125
1999-11-09,2.75
1999-11-10,2.6875
1999-11-11,2.6458330154418945
1999-11-12,2.625
1999-11-15,2.625
1999-11-16,2.6666669845581055
1999-11-17,2.5833330154418945
1999-11-18,2.5208330154418945
1999-11-19,2.9375
1999-11-22,2.625
1999-11-23,2.5833330154418945
1999-11-24,2.5833330154418945
1999-11-26,2.4375
1999-11-29,2.3958330154418945
1999-11-30,2.4583330154418945
1999-12-01,2.6666669845581055
1999-12-02,2.5416669845581055
1999-12-03,2.625
1999-12-06,2.8958330154418945
1999-12-07,2.7083330154418945
1999-12-08,2.5
1999-12-09,2.4791669845581055
1999-12-10,2.6875
1999-12-13,2.6666669845581055
1999-12-14,2.6666669845581055
1999-12-15,2.5833330154418945
1999-12-16,2.5833330154418945
1999-12-17,2.6666669845581055
1999-12-20,2.625
1999-12-21,2.6041669845581055
1999-12-22,2.3958330154418945
1999-12-23,2.4895830154418945
1999-12-27,2.3333330154418945
1999-12-28,2.3541669845581055
1999-12-29,2.4166669845581055
1999-12-30,2.7916669845581055
1999-12-31,2.75
2000-01-03,2.6666669845581055
2000-01-04,2.5416669845581055
2000-01-05,2.5
2000-01-06,2.5833330154418945
2000-01-07,2.5833330154418945
2000-01-10,2.6041669845581055
2000-01-11,2.6666669845581055
2000-01-12,2.5
2000-01-13,2.5729169845581055
2000-01-14,2.59375
2000-01-18,2.6666669845581055
2000-01-19,2.6354169845581055
2000-01-20,2.5416669845581055
2000-01-21,2.7916669845581055
2000-01-24,2.7916669845581055
2000-01-25,2.7083330154418945
2000-01-26,2.5
2000-01-27,2.5416669845581055
2000-01-28,2.4375
2000-01-31,2.4375
2000-02-01,2.3333330154418945
2000-02-02,2.40625
2000-02-03,2.375
2000-02-04,2.375
2000-02-07,2.5
2000-02-08,2.6666669845581055
2000-02-09,2.625
2000-02-10,2.6458330154418945
2000-02-11,2.5416669845581055
2000-02-14,2.5
2000-02-15,2.3333330154418945
2000-02-16,2.5104169845581055
2000-02-17,2.625
2000-02-18,2.5416669845581055
2000-02-22,2.5416669845581055
2000-02-23,2.5833330154418945
2000-02-24,2.3541669845581055
2000-02-25,2.3333330154418945
2000-02-28,2.3333330154418945
2000-02-29,2.3333330154418945
2000-03-01,2.3229169845581055
2000-03-02,2.3333330154418945
2000-03-03,2.2916669845581055
2000-03-06,2.25
2000-03-07,2.2708330154418945
2000-03-08,2.25
2000-03-09,2.2708330154418945
2000-03-10,2.3333330154418945
2000-03-13,2.2708330154418945
2000-03-14,2.25
2000-03-15,2.25
2000-03-16,2.3333330154418945
2000-03-17,2.3333330154418945
2000-03-20,2.3541669845581055
2000-03-21,2.6666669845581055
2000-03-22,2.3333330154418945
2000-03-23,2.3541669845581055
2000-03-24,2.4166669845581055
2000-03-27,2.3541669845581055
2000-03-28,2.1666669845581055
2000-03-29,2.2916669845581055
2000-03-30,2.1666669845581055
2000-03-31,2.0416669845581055
2000-04-03,2.125
2000-04-04,2.0208330154418945
2000-04-05,2.0208330154418945
2000-04-06,1.9791669845581055
2000-04-07,2.125
2000-04-10,1.9583330154418945
2000-04-11,1.625
2000-04-12,1.7604169845581055
2000-04-13,1.7916669845581055
2000-04-14,1.6666669845581055
2000-04-17,1.5833330154418945
2000-04-18,1.4270830154418945
2000-04-19,1.4166669845581055
2000-04-20,1.4375
2000-04-24,1.6041669845581055
2000-04-25,1.5208330154418945
2000-04-26,1.4583330154418945
2000-04-27,1.4375
2000-04-28,1.4895830154418945
2000-05-01,1.5
2000-05-02,1.5208330154418945
2000-05-03,1.5416669845581055
2000-05-04,1.6510419845581055
2000-05-05,1.6927080154418945
2000-05-08,1.625
2000-05-09,1.7083330154418945
2000-05-10,1.6875
2000-05-11,1.7916669845581055
2000-05-12,1.6666669845581055
2000-05-15,1.75
2000-05-16,1.6666669845581055
2000-05-17,1.7083330154418945
2000-05-18,1.7083330154418945
2000-05-19,1.6666669845581055
2000-05-22,1.5833330154418945
2000-05-23,1.6041669845581055
2000-05-24,1.6458330154418945
2000-05-25,1.5625
2000-05-26,1.5
2000-05-30,1.4375
2000-05-31,1.4375
2000-06-01,1.3541669845581055
2000-06-02,1.3541669845581055
2000-06-05,1.3541669845581055
2000-06-06,1.3333330154418945
2000-06-07,1.3125
2000-06-08,1.3125
2000-06-09,1.2916669845581055
2000-06-12,1.3125
2000-06-13,1.3125
2000-06-14,1.2708330154418945
2000-06-15,1.2083330154418945
2000-06-16,1.1979169845581055
2000-06-19,1.1666669845581055
2000-06-20,1.25
2000-06-21,1.2291669845581055
2000-06-22,1.2291669845581055
2000-06-23,1.2083330154418945
2000-06-26,1.2083330154418945
2000-06-27,1.0
2000-06-28,1.0
2000-06-29,1.1041669845581055
2000-06-30,1.125
2000-07-03,1.0208330154418945
2000-07-05,1.0
2000-07-06,1.0
2000-07-07,1.0
2000-07-10,1.0
2000-07-11,1.0208330154418945
2000-07-12,1.0416669845581055
2000-07-13,1.0416669845581055
2000-07-14,1.0677080154418945
2000-07-17,1.0416669845581055
2000-07-18,1.0416669845581055
2000-07-19,1.0208330154418945
2000-07-20,1.0208330154418945
2000-07-21,1.0
2000-07-24,1.0520830154418945
2000-07-25,1.0
2000-07-26,1.0416669845581055
2000-07-27,1.0416669845581055
2000-07-28,1.0208330154418945
2000-07-31,1.0104169845581055
2000-08-01,1.0
2000-08-02,1.0
2000-08-03,1.0208330154418945
2000-08-04,1.0
2000-08-07,1.0
2000-08-08,1.0104169845581055
2000-08-09,1.0
2000-08-10,1.0
2000-08-11,0.9791669845581055
2000-08-14,1.0
2000-08-15,0.9791669845581055
2000-08-16,1.0
2000-08-17,1.0208330154418945
2000-08-18,0.9791669845581055
2000-08-21,1.0208330154418945
2000-08-22,1.0208330154418945
2000-08-23,0.9791669845581055
2000-08-24,0.9791669845581055
2000-08-25,0.9895830154418945
2000-08-28,0.9791669845581055
2000-08-29,0.9375
2000-08-30,0.8958330154418945
2000-08-31,0.8958330154418945
2000-09-01,0.9791669845581055
2000-09-05,0.8958330154418945
2000-09-06,0.8958330154418945
2000-09-07,1.0
2000-09-08,0.9583330154418945
2000-09-11,0.9166669845581055
2000-09-12,0.875
2000-09-13,0.9166669845581055
2000-09-14,0.875
2000-09-15,0.9583330154418945
2000-09-18,0.9166669845581055
2000-09-19,0.9166669845581055
2000-09-20,0.8333330154418945
2000-09-21,0.9791669845581055
2000-09-22,0.9166669845581055
2000-09-25,0.875
2000-09-26,0.8541669845581055
2000-09-27,0.84375
2000-09-28,0.6666669845581055
2000-09-29,0.8125
2000-10-02,0.7291669845581055
2000-10-03,0.75
2000-10-04,0.8333330154418945
2000-10-05,0.8125
2000-10-06,0.7708330154418945
2000-10-09,0.7916669845581055
2000-10-10,0.75
2000-10-11,0.875
2000-10-12,0.75
2000-10-13,0.7916669845581055
2000-10-16,0.7916669845581055
2000-10-17,0.7708330154418945
2000-10-18,0.8125
2000-10-19,0.8125
2000-10-20,0.7916669845581055
2000-10-23,0.7916669845581055
2000-10-24,0.7916669845581055
2000-10-25,0.8333330154418945
2000-10-26,0.7916669845581055
2000-10-27,0.8333330154418945
2000-10-30,0.8333330154418945
2000-10-31,0.8125
2000-11-01,0.8541669845581055
2000-11-02,0.8333330154418945
2000-11-03,0.7291669845581055
2000-11-06,0.7708330154418945
2000-11-07,0.7395830154418945
2000-11-08,0.7291669845581055
2000-11-09,0.7083330154418945
2000-11-10,0.6875
2000-11-13,0.6458330154418945
2000-11-14,0.6666669845581055
2000-11-15,0.5520830154418945
2000-11-16,0.6666669845581055
2000-11-17,0.6666669845581055
2000-11-20,0.6666669845581055
2000-11-21,0.7083330154418945
2000-11-22,0.6875
2000-11-24,0.6666669845581055
2000-11-27,0.8229169845581055
2000-11-28,0.8541669845581055
2000-11-29,0.9583330154418945
2000-11-30,0.9375
2000-12-01,0.9375
2000-12-04,0.875
2000-12-05,0.8958330154418945
2000-12-06,0.8333330154418945
2000-12-07,0.75
2000-12-08,0.75
2000-12-11,0.6666669845581055
2000-12-12,0.6979169845581055
2000-12-13,0.7083330154418945
2000-12-14,0.6875
2000-12-15,0.6666669845581055
2000-12-18,0.6875
2000-12-19,0.7083330154418945
2000-12-20,0.6875
2000-12-21,0.6875
2000-12-22,0.734375
2000-12-26,0.7083330154418945
2000-12-27,0.71875
2000-12-28,0.8333330154418945
2000-12-29,0.75
2001-01-02,0.7291669845581055
2001-01-03,0.75
2001-01-04,0.7916669845581055
2001-01-05,0.7916669845581055
2001-01-08,0.8541669845581055
2001-01-09,0.875
2001-01-10,0.8541669845581055
2001-01-11,0.9166669845581055
2001-01-12,1.0208330154418945
2001-01-16,1.0833330154418945
2001-01-17,1.1145830154418945
2001-01-18,1.0833330154418945
2001-01-19,1.1145830154418945
2001-01-22,1.0833330154418945
2001-01-23,1.1666669845581055
2001-01-24,1.25
2001-01-25,1.2708330154418945
2001-01-26,1.3125
2001-01-29,1.25
2001-01-30,1.2291669845581055
2001-01-31,1.0833330154418945
2001-02-01,1.25
2001-02-02,1.2916669845581055
2001-02-05,1.25
2001-02-06,1.2916669845581055
2001-02-07,1.3333330154418945
2001-02-08,1.3125
2001-02-09,1.2708330154418945
2001-02-12,1.2916669845581055
2001-02-13,1.2708330154418945
2001-02-14,1.2916669845581055
2001-02-15,1.2916669845581055
2001-02-16,1.2708330154418945
2001-02-20,1.2916669845581055
2001-02-21,1.2916669845581055
2001-02-22,1.3125
2001-02-23,1.3020830154418945
2001-02-26,1.2916669845581055
2001-02-27,1.3333330154418945
2001-02-28,1.3958330154418945
2001-03-01,1.5833330154418945
2001-03-02,1.5625
2001-03-05,1.5833330154418945
2001-03-06,1.5833330154418945
2001-03-07,1.6041669845581055
2001-03-08,1.6875
2001-03-09,1.6666669845581055
2001-03-12,1.5625
2001-03-13,1.6145830154418945
2001-03-14,1.6666669845581055
2001-03-15,1.65625
2001-03-16,1.6041669845581055
2001-03-19,1.5416669845581055
2001-03-20,1.6458330154418945
2001-03-21,1.625
2001-03-22,1.6666669845581055
2001-03-23,1.625
2001-03-26,1.6458330154418945
2001-03-27,1.6666669845581055
2001-03-28,1.6666669845581055
2001-03-29,1.6666669845581055
2001-03-30,1.65625
2001-04-02,1.6458330154418945
2001-04-03,1.6458330154418945
2001-04-04,1.6770830154418945
2001-04-05,1.6875
2001-04-06,1.7916669845581055
2001-04-09,1.7300000190734863
2001-04-10,1.7666670083999634
2001-04-11,1.7899999618530273
2001-04-12,1.7833329439163208
2001-04-16,1.7666670083999634
2001-04-17,1.75
2001-04-18,1.8166669607162476
2001-04-19,1.7599999904632568
2001-04-20,1.7666670083999634
2001-04-23,1.7333329916000366
2001-04-24,1.9033329486846924
2001-04-25,2.0233330726623535
2001-04-26,2.1700000762939453
2001-04-27,2.1766669750213623
2001-04-30,2.2166669368743896
2001-05-01,2.233333110809326
2001-05-02,2.2733330726623535
2001-05-03,2.266666889190674
2001-05-04,2.3333330154418945
2001-05-07,2.316667079925537
2001-05-08,2.2633330821990967
2001-05-09,2.2633330821990967
2001-05-10,2.3399999141693115
2001-05-11,2.3233330249786377
2001-05-14,2.3233330249786377
2001-05-15,2.2833330631256104
2001-05-16,2.2866671085357666
2001-05-17,2.293333053588867
2001-05-18,2.2899999618530273
2001-05-21,2.326667070388794
2001-05-22,2.303333044052124
2001-05-23,2.450000047683716
2001-05-24,2.433332920074463
2001-05-25,2.450000047683716
2001-05-29,2.4200000762939453
2001-05-30,2.436666965484619
2001-05-31,2.456666946411133
2001-06-01,2.4666669368743896
2001-06-04,2.4866669178009033
2001-06-05,2.4866669178009033
2001-06-06,2.4700000286102295
2001-06-07,2.450000047683716
2001-06-08,2.433332920074463
2001-06-11,2.433332920074463
2001-06-12,2.390000104904175
2001-06-13,2.369999885559082
2001-06-14,2.299999952316284
2001-06-15,2.299999952316284
2001-06-18,2.233333110809326
2001-06-19,2.233333110809326
2001-06-20,2.316667079925537
2001-06-21,2.3066670894622803
2001-06-22,2.2699999809265137
2001-06-25,2.2699999809265137
2001-06-26,2.2699999809265137
2001-06-27,2.2833330631256104
2001-06-28,2.266666889190674
2001-06-29,2.266666889190674
2001-07-02,2.1433329582214355
2001-07-03,2.1500000953674316
2001-07-05,2.1500000953674316
2001-07-06,2.1600000858306885
2001-07-09,2.1600000858306885
2001-07-10,2.2166669368743896
2001-07-11,2.233333110809326
2001-07-12,2.3833329677581787
2001-07-13,2.3833329677581787
2001-07-16,2.5333330631256104
2001-07-17,2.696666955947876
2001-07-18,2.6700000762939453
2001-07-19,2.7233328819274902
2001-07-20,2.7166669368743896
2001-07-23,2.6500000953674316
2001-07-24,2.586667060852051
2001-07-25,2.5133330821990967
2001-07-26,2.576667070388794
2001-07-27,2.603332996368408
2001-07-30,2.626667022705078
2001-07-31,2.613332986831665
2001-08-01,2.646667003631592
2001-08-02,2.6333329677581787
2001-08-03,2.6666669845581055
2001-08-06,2.626667022705078
2001-08-07,2.630000114440918
2001-08-08,2.626667022705078
2001-08-09,2.733333110809326
2001-08-10,2.7133328914642334
2001-08-13,2.799999952316284
2001-08-14,2.8833329677581787
2001-08-15,2.8666670322418213
2001-08-16,2.99666690826416
2001-08-17,2.8833329677581787
2001-08-20,2.9166669845581055
2001-08-21,2.8666670322418213
2001-08-22,2.8933329582214355
2001-08-23,3.016666889190674
2001-08-24,2.8666670322418213
2001-08-27,2.7833330631256104
2001-08-28,2.799999952316284
2001-08-29,2.759999990463257
2001-08-30,2.766666889190674
2001-08-31,2.813333034515381
2001-09-04,2.7833330631256104
2001-09-05,2.75
2001-09-06,2.8466670513153076
2001-09-07,2.8066670894622803
2001-09-10,2.836667060852051
2001-09-17,2.8299999237060547
2001-09-18,2.706666946411133
2001-09-19,2.7100000381469727
2001-09-20,2.586667060852051
2001-09-21,2.3666670322418213
2001-09-24,2.4000000953674316
2001-09-25,2.4666669368743896
2001-09-26,2.49666690826416
2001-09-27,2.493333101272583
2001-09-28,2.566667079925537
2001-10-01,2.6666669845581055
2001-10-02,2.6700000762939453
2001-10-03,2.700000047683716
2001-10-04,2.683332920074463
2001-10-05,2.7166669368743896
2001-10-08,2.6600000858306885
2001-10-09,2.6666669845581055
2001-10-10,2.6666669845581055
2001-10-11,2.6500000953674316
2001-10-12,2.680000066757202
2001-10-15,2.6666669845581055
2001-10-16,2.6333329677581787
2001-10-17,2.700000047683716
2001-10-18,2.6566669940948486
2001-10-19,2.700000047683716
2001-10-22,2.6766669750213623
2001-10-23,2.700000047683716
2001-10-24,2.7366669178009033
2001-10-25,2.673332929611206
2001-10-26,2.5833330154418945
2001-10-29,2.6600000858306885
2001-10-30,2.569999933242798
2001-10-31,2.6666669845581055
2001-11-01,2.7200000286102295
2001-11-02,2.740000009536743
2001-11-05,2.7133328914642334
2001-11-06,2.5999999046325684
2001-11-07,2.5333330631256104
2001-11-08,2.5399999618530273
2001-11-09,2.613332986831665
2001-11-12,2.6433329582214355
2001-11-13,2.6533329486846924
2001-11-14,2.6500000953674316
2001-11-15,2.619999885559082
2001-11-16,2.5999999046325684
2001-11-19,2.516666889190674
2001-11-20,2.5
2001-11-21,2.483333110809326
2001-11-23,2.563333034515381
2001-11-26,2.566667079925537
2001-11-27,2.4800000190734863
2001-11-28,2.446666955947876
2001-11-29,2.4033329486846924
2001-11-30,2.490000009536743
2001-12-03,2.446666955947876
2001-12-04,2.4666669368743896
2001-12-05,2.483333110809326
2001-12-06,2.3833329677581787
2001-12-07,2.25333309173584
2001-12-10,2.053333044052124
2001-12-11,2.0566670894622803
2001-12-12,2.363332986831665
2001-12-13,2.363332986831665
2001-12-14,2.3333330154418945
2001-12-17,2.316667079925537
2001-12-18,2.25333309173584
2001-12-19,2.2966670989990234
2001-12-20,2.256666898727417
2001-12-21,2.2300000190734863
2001-12-24,2.2166669368743896
2001-12-26,2.2166669368743896
2001-12-27,2.25
2001-12-28,2.25333309173584
2001-12-31,2.266666889190674
2002-01-02,2.4166669845581055
2002-01-03,2.4600000381469727
2002-01-04,2.3666670322418213
2002-01-07,2.386667013168335
2002-01-08,2.4666669368743896
2002-01-09,2.5
2002-01-10,2.5833330154418945
2002-01-11,2.549999952316284
2002-01-14,2.543333053588867
2002-01-15,2.50333309173584
2002-01-16,2.5
2002-01-17,2.4733328819274902
2002-01-18,2.5333330631256104
2002-01-22,2.433332920074463
2002-01-23,2.5
2002-01-24,2.6933329105377197
2002-01-25,2.6666669845581055
2002-01-28,2.6666669845581055
2002-01-29,2.683332920074463
2002-01-30,2.6500000953674316
2002-01-31,2.756666898727417
2002-02-01,2.766666889190674
2002-02-04,2.6666669845581055
2002-02-05,2.683332920074463
2002-02-06,2.7200000286102295
2002-02-07,2.690000057220459
2002-02-08,2.6166670322418213
2002-02-11,2.6333329677581787
2002-02-12,2.6433329582214355
2002-02-13,2.7166669368743896
2002-02-14,2.700000047683716
2002-02-15,2.7166669368743896
2002-02-19,2.706666946411133
2002-02-20,2.7166669368743896
2002-02-21,2.7233328819274902
2002-02-22,2.766666889190674
2002-02-25,2.733333110809326
2002-02-26,2.766666889190674
2002-02-27,2.7166669368743896
2002-02-28,2.733333110809326
2002-03-01,2.733333110809326
2002-03-04,2.700000047683716
2002-03-05,2.733333110809326
2002-03-06,2.7166669368743896
2002-03-07,2.7366669178009033
2002-03-08,2.7266669273376465
2002-03-11,2.7200000286102295
2002-03-12,2.7633330821990967
2002-03-13,2.7300000190734863
2002-03-14,2.75
2002-03-15,2.7633330821990967
2002-03-18,2.7366669178009033
2002-03-19,2.75
2002-03-20,2.75
2002-03-21,2.74666690826416
2002-03-22,2.733333110809326
2002-03-25,2.733333110809326
2002-03-26,2.7166669368743896
2002-03-27,2.7166669368743896
2002-03-28,2.733333110809326
2002-04-01,2.700000047683716
2002-04-02,2.700000047683716
2002-04-03,2.6666669845581055
2002-04-04,2.75
2002-04-05,2.733333110809326
