,EMB
2015-07-01,109.9000015258789
2015-07-02,109.97000122070312
2015-07-06,109.51000213623047
2015-07-07,109.43000030517578
2015-07-08,109.22000122070312
2015-07-09,109.47000122070312
2015-07-10,109.87999725341797
2015-07-13,109.70999908447266
2015-07-14,109.3499984741211
2015-07-15,109.3499984741211
2015-07-16,109.63999938964844
2015-07-17,109.68000030517578
2015-07-20,109.52999877929688
2015-07-21,109.5999984741211
2015-07-22,109.66999816894531
2015-07-23,109.37999725341797
2015-07-24,108.9800033569336
2015-07-27,108.55000305175781
2015-07-28,108.73999786376953
2015-07-29,109.30000305175781
2015-07-30,109.6500015258789
2015-07-31,109.66000366210938
2015-08-03,108.76000213623047
2015-08-04,108.91999816894531
2015-08-05,108.80999755859375
2015-08-06,108.41999816894531
2015-08-07,108.47000122070312
2015-08-10,108.48999786376953
2015-08-11,108.5199966430664
2015-08-12,108.58000183105469
2015-08-13,108.48999786376953
2015-08-14,108.55000305175781
2015-08-17,108.62000274658203
2015-08-18,108.2300033569336
2015-08-19,107.94000244140625
2015-08-20,107.55000305175781
2015-08-21,107.08999633789062
2015-08-24,105.54000091552734
2015-08-25,106.36000061035156
2015-08-26,106.33999633789062
2015-08-27,107.87999725341797
2015-08-28,107.94999694824219
2015-08-31,108.01000213623047
2015-09-01,107.62999725341797
2015-09-02,107.16000366210938
2015-09-03,107.72000122070312
2015-09-04,107.63999938964844
2015-09-08,107.5999984741211
2015-09-09,107.95999908447266
2015-09-10,107.80000305175781
2015-09-11,107.81999969482422
2015-09-14,107.88999938964844
2015-09-15,107.76000213623047
2015-09-16,108.19999694824219
2015-09-17,108.83000183105469
2015-09-18,109.11000061035156
2015-09-21,108.5
2015-09-22,107.62999725341797
2015-09-23,107.41000366210938
2015-09-24,107.05000305175781
2015-09-25,106.80000305175781
2015-09-28,105.87999725341797
2015-09-29,105.63999938964844
2015-09-30,106.4000015258789
2015-10-01,105.62999725341797
2015-10-02,106.83000183105469
2015-10-05,107.36000061035156
2015-10-06,107.69999694824219
2015-10-07,108.04000091552734
2015-10-08,108.08999633789062
2015-10-09,108.54000091552734
2015-10-12,108.68000030517578
2015-10-13,107.91999816894531
2015-10-14,108.41000366210938
2015-10-15,108.94999694824219
2015-10-16,109.54000091552734
2015-10-19,109.55000305175781
2015-10-20,108.94999694824219
2015-10-21,108.56999969482422
2015-10-22,109.02999877929688
2015-10-23,109.25
2015-10-26,109.30999755859375
2015-10-27,109.01000213623047
2015-10-28,108.55999755859375
2015-10-29,108.72000122070312
2015-10-30,108.5
2015-11-02,108.13999938964844
2015-11-03,108.73999786376953
2015-11-04,108.72000122070312
2015-11-05,108.8499984741211
2015-11-06,108.19000244140625
2015-11-09,107.66999816894531
2015-11-10,107.80999755859375
2015-11-11,107.83999633789062
2015-11-12,108.04000091552734
2015-11-13,107.87999725341797
2015-11-16,107.94000244140625
2015-11-17,108.19000244140625
2015-11-18,108.44999694824219
2015-11-19,108.6500015258789
2015-11-20,108.98999786376953
2015-11-23,108.87999725341797
2015-11-24,108.7699966430664
2015-11-25,108.66999816894531
2015-11-27,108.68000030517578
2015-11-30,108.38999938964844
2015-12-01,108.27999877929688
2015-12-02,107.93000030517578
2015-12-03,107.18000030517578
2015-12-04,107.33999633789062
2015-12-07,107.08000183105469
2015-12-08,106.91000366210938
2015-12-09,107.08999633789062
2015-12-10,106.93000030517578
2015-12-11,105.29000091552734
2015-12-14,105.70999908447266
2015-12-15,106.05999755859375
2015-12-16,106.13999938964844
2015-12-17,106.2300033569336
2015-12-18,105.98999786376953
2015-12-21,105.80000305175781
2015-12-22,105.9800033569336
2015-12-23,106.45999908447266
2015-12-24,105.95999908447266
2015-12-28,105.66000366210938
2015-12-29,105.76000213623047
2015-12-30,105.9800033569336
2015-12-31,105.77999877929688
2016-01-04,105.66999816894531
2016-01-05,105.94999694824219
2016-01-06,105.94000244140625
2016-01-07,105.44000244140625
2016-01-08,105.3499984741211
2016-01-11,105.16999816894531
2016-01-12,104.68000030517578
2016-01-13,104.2699966430664
2016-01-14,104.38999938964844
2016-01-15,103.36000061035156
2016-01-19,103.73999786376953
2016-01-20,103.11000061035156
2016-01-21,103.58000183105469
2016-01-22,104.55000305175781
2016-01-25,104.06999969482422
2016-01-26,104.4000015258789
2016-01-27,104.9000015258789
2016-01-28,105.44999694824219
2016-01-29,105.81999969482422
2016-02-01,104.87999725341797
2016-02-02,104.6500015258789
2016-02-03,105.11000061035156
2016-02-04,105.23999786376953
2016-02-05,105.12999725341797
2016-02-08,104.66000366210938
2016-02-09,104.31999969482422
2016-02-10,104.41999816894531
2016-02-11,104.30000305175781
2016-02-12,104.70999908447266
2016-02-16,105.05000305175781
2016-02-17,105.79000091552734
2016-02-18,106.11000061035156
2016-02-19,106.0199966430664
2016-02-22,106.54000091552734
2016-02-23,106.5199966430664
2016-02-24,106.54000091552734
2016-02-25,106.91000366210938
2016-02-26,107.08999633789062
2016-02-29,107.25
2016-03-01,108.05999755859375
2016-03-02,107.80000305175781
2016-03-03,107.93000030517578
2016-03-04,108.19000244140625
2016-03-07,108.4000015258789
2016-03-08,107.97000122070312
2016-03-09,108.2300033569336
2016-03-10,108.16999816894531
2016-03-11,108.83999633789062
2016-03-14,108.5999984741211
2016-03-15,107.98999786376953
2016-03-16,109.05999755859375
2016-03-17,109.91000366210938
2016-03-18,110.0
2016-03-21,110.41000366210938
2016-03-22,110.19999694824219
2016-03-23,109.51000213623047
2016-03-24,109.25
2016-03-28,109.45999908447266
2016-03-29,110.02999877929688
2016-03-30,110.13999938964844
2016-03-31,110.3499984741211
2016-04-01,110.20999908447266
2016-04-04,110.18000030517578
2016-04-05,109.88999938964844
2016-04-06,110.1500015258789
2016-04-07,109.69999694824219
2016-04-08,110.05000305175781
2016-04-11,110.54000091552734
2016-04-12,110.69000244140625
2016-04-13,111.1500015258789
2016-04-14,111.29000091552734
2016-04-15,111.3499984741211
2016-04-18,111.41000366210938
2016-04-19,111.83999633789062
2016-04-20,111.93000030517578
2016-04-21,111.52999877929688
2016-04-22,111.36000061035156
2016-04-25,110.91000366210938
2016-04-26,111.01000213623047
2016-04-27,111.51000213623047
2016-04-28,111.73999786376953
2016-04-29,111.62999725341797
2016-05-02,111.19999694824219
2016-05-03,110.94999694824219
2016-05-04,110.69000244140625
2016-05-05,110.94999694824219
2016-05-06,111.08999633789062
2016-05-09,110.80999755859375
2016-05-10,111.30000305175781
2016-05-11,111.55999755859375
2016-05-12,111.77999877929688
2016-05-13,111.8499984741211
2016-05-16,111.91000366210938
2016-05-17,111.83000183105469
2016-05-18,110.75
2016-05-19,110.37000274658203
2016-05-20,110.4800033569336
2016-05-23,110.48999786376953
2016-05-24,110.75
2016-05-25,111.05999755859375
2016-05-26,111.0999984741211
2016-05-27,111.04000091552734
2016-05-31,110.9800033569336
2016-06-01,110.91999816894531
2016-06-02,111.12000274658203
2016-06-03,112.0
2016-06-06,112.20999908447266
2016-06-07,112.38999938964844
2016-06-08,112.9800033569336
2016-06-09,112.83999633789062
2016-06-10,112.41000366210938
2016-06-13,112.0
2016-06-14,111.48999786376953
2016-06-15,111.93000030517578
2016-06-16,111.94999694824219
2016-06-17,111.83999633789062
2016-06-20,112.5999984741211
2016-06-21,112.51000213623047
2016-06-22,113.0
2016-06-23,113.2699966430664
2016-06-24,112.30999755859375
2016-06-27,112.6500015258789
2016-06-28,113.4800033569336
2016-06-29,114.62000274658203
2016-06-30,115.1500015258789
2016-07-01,115.05999755859375
2016-07-05,115.31999969482422
2016-07-06,115.4800033569336
2016-07-07,115.44000244140625
2016-07-08,116.36000061035156
2016-07-11,116.69000244140625
2016-07-12,116.29000091552734
2016-07-13,116.3499984741211
2016-07-14,116.4000015258789
2016-07-15,116.37000274658203
2016-07-18,116.20999908447266
2016-07-19,116.23999786376953
2016-07-20,116.19000244140625
2016-07-21,116.19000244140625
2016-07-22,116.19999694824219
2016-07-25,115.91000366210938
2016-07-26,115.58000183105469
2016-07-27,116.0999984741211
2016-07-28,115.81999969482422
2016-07-29,116.19000244140625
2016-08-01,115.25
2016-08-02,114.9800033569336
2016-08-03,115.13999938964844
2016-08-04,115.91000366210938
2016-08-05,115.61000061035156
2016-08-08,116.30000305175781
2016-08-09,116.83999633789062
2016-08-10,117.18000030517578
2016-08-11,117.0
2016-08-12,117.5
2016-08-15,117.63999938964844
2016-08-16,117.33000183105469
2016-08-17,117.69000244140625
2016-08-18,117.97000122070312
2016-08-19,117.41999816894531
2016-08-22,117.56999969482422
2016-08-23,117.66999816894531
2016-08-24,117.2699966430664
2016-08-25,117.26000213623047
2016-08-26,117.11000061035156
2016-08-29,117.69000244140625
2016-08-30,117.6500015258789
2016-08-31,117.22000122070312
2016-09-01,116.58000183105469
2016-09-02,116.91999816894531
2016-09-06,117.63999938964844
2016-09-07,117.97000122070312
2016-09-08,117.43000030517578
2016-09-09,116.27999877929688
2016-09-12,116.26000213623047
2016-09-13,114.9800033569336
2016-09-14,115.19999694824219
2016-09-15,115.68000030517578
2016-09-16,115.3499984741211
2016-09-19,115.76000213623047
2016-09-20,115.88999938964844
2016-09-21,117.1500015258789
2016-09-22,117.61000061035156
2016-09-23,117.23999786376953
2016-09-26,116.87999725341797
2016-09-27,117.20999908447266
2016-09-28,117.33000183105469
2016-09-29,116.86000061035156
2016-09-30,117.20999908447266
2016-10-03,116.94000244140625
2016-10-04,116.43000030517578
2016-10-05,116.45999908447266
2016-10-06,116.27999877929688
2016-10-07,116.3499984741211
2016-10-10,116.77999877929688
2016-10-11,115.8499984741211
2016-10-12,115.8499984741211
2016-10-13,116.12000274658203
2016-10-14,115.54000091552734
2016-10-17,115.56999969482422
2016-10-18,115.75
2016-10-19,115.9000015258789
2016-10-20,116.0
2016-10-21,116.4800033569336
2016-10-24,116.47000122070312
2016-10-25,116.5199966430664
2016-10-26,115.83999633789062
2016-10-27,114.8499984741211
2016-10-28,114.56999969482422
2016-10-31,114.69000244140625
2016-11-01,114.12000274658203
2016-11-02,114.0
2016-11-03,114.30000305175781
2016-11-04,114.0199966430664
2016-11-07,114.94000244140625
2016-11-08,115.23999786376953
2016-11-09,113.52999877929688
2016-11-10,109.33999633789062
2016-11-11,108.70999908447266
2016-11-14,108.16000366210938
2016-11-15,110.0199966430664
2016-11-16,109.94999694824219
2016-11-17,109.72000122070312
2016-11-18,109.0999984741211
2016-11-21,109.58000183105469
2016-11-22,110.05999755859375
2016-11-23,109.23999786376953
2016-11-25,109.30999755859375
2016-11-28,109.69000244140625
2016-11-29,109.58000183105469
2016-11-30,109.30999755859375
2016-12-01,108.26000213623047
2016-12-02,108.33000183105469
2016-12-05,108.79000091552734
2016-12-06,109.31999969482422
2016-12-07,109.95999908447266
2016-12-08,109.88999938964844
2016-12-09,109.43000030517578
2016-12-12,109.70999908447266
2016-12-13,110.05000305175781
2016-12-14,109.08999633789062
2016-12-15,108.88999938964844
2016-12-16,109.11000061035156
2016-12-19,109.5999984741211
2016-12-20,109.79000091552734
2016-12-21,110.1500015258789
2016-12-22,109.91999816894531
2016-12-23,110.08999633789062
2016-12-27,109.98999786376953
2016-12-28,110.13999938964844
2016-12-29,110.4000015258789
2016-12-30,110.22000122070312
2017-01-03,110.5999984741211
2017-01-04,111.29000091552734
2017-01-05,112.1500015258789
2017-01-06,112.08999633789062
2017-01-09,111.95999908447266
2017-01-10,111.77999877929688
2017-01-11,111.88999938964844
2017-01-12,112.11000061035156
2017-01-13,112.16000366210938
2017-01-17,112.62000274658203
2017-01-18,111.83000183105469
2017-01-19,111.55999755859375
2017-01-20,111.69999694824219
2017-01-23,112.2300033569336
2017-01-24,111.86000061035156
2017-01-25,111.7300033569336
2017-01-26,111.63999938964844
2017-01-27,111.97000122070312
2017-01-30,111.72000122070312
2017-01-31,112.12999725341797
2017-02-01,111.70999908447266
2017-02-02,112.04000091552734
2017-02-03,112.69000244140625
2017-02-06,112.69000244140625
2017-02-07,112.55000305175781
2017-02-08,112.98999786376953
2017-02-09,112.83999633789062
2017-02-10,113.01000213623047
2017-02-13,113.12999725341797
2017-02-14,113.01000213623047
2017-02-15,112.9800033569336
2017-02-16,112.91999816894531
2017-02-17,112.94999694824219
2017-02-21,113.12000274658203
2017-02-22,113.27999877929688
2017-02-23,113.61000061035156
2017-02-24,113.83000183105469
2017-02-27,113.55999755859375
2017-02-28,113.55999755859375
2017-03-01,113.16000366210938
2017-03-02,112.62999725341797
2017-03-03,113.1500015258789
2017-03-06,113.11000061035156
2017-03-07,113.02999877929688
2017-03-08,112.1500015258789
2017-03-09,111.44999694824219
2017-03-10,111.91999816894531
2017-03-13,111.73999786376953
2017-03-14,111.4000015258789
2017-03-15,112.91999816894531
2017-03-16,112.58000183105469
2017-03-17,113.04000091552734
2017-03-20,113.27999877929688
2017-03-21,113.29000091552734
2017-03-22,113.4000015258789
2017-03-23,113.56999969482422
2017-03-24,113.73999786376953
2017-03-27,113.7300033569336
2017-03-28,113.69000244140625
2017-03-29,114.05999755859375
2017-03-30,113.86000061035156
2017-03-31,113.69999694824219
2017-04-03,113.56999969482422
2017-04-04,113.36000061035156
2017-04-05,113.77999877929688
2017-04-06,113.72000122070312
2017-04-07,113.6500015258789
2017-04-10,113.63999938964844
2017-04-11,113.83000183105469
2017-04-12,114.16000366210938
2017-04-13,114.11000061035156
2017-04-17,114.29000091552734
2017-04-18,114.5
2017-04-19,114.16999816894531
2017-04-20,114.25
2017-04-21,114.54000091552734
2017-04-24,114.88999938964844
2017-04-25,114.5999984741211
2017-04-26,114.58000183105469
2017-04-27,114.83999633789062
2017-04-28,115.19999694824219
2017-05-01,114.5999984741211
2017-05-02,115.01000213623047
2017-05-03,114.87000274658203
2017-05-04,114.3499984741211
2017-05-05,114.47000122070312
2017-05-08,114.16000366210938
2017-05-09,114.05000305175781
2017-05-10,114.37999725341797
2017-05-11,114.56999969482422
2017-05-12,114.97000122070312
2017-05-15,115.05999755859375
2017-05-16,115.08000183105469
2017-05-17,115.06999969482422
2017-05-18,114.4800033569336
2017-05-19,114.91999816894531
2017-05-22,114.87000274658203
2017-05-23,114.94000244140625
2017-05-24,115.37999725341797
2017-05-25,115.29000091552734
2017-05-26,115.48999786376953
2017-05-30,115.55000305175781
2017-05-31,115.62999725341797
2017-06-01,115.37999725341797
2017-06-02,116.01000213623047
2017-06-05,115.80999755859375
2017-06-06,116.05000305175781
2017-06-07,115.94999694824219
2017-06-08,115.77999877929688
2017-06-09,115.52999877929688
2017-06-12,115.5199966430664
2017-06-13,115.69999694824219
2017-06-14,115.94999694824219
2017-06-15,115.58000183105469
2017-06-16,115.56999969482422
2017-06-19,115.44999694824219
2017-06-20,114.91000366210938
2017-06-21,114.66999816894531
2017-06-22,114.91999816894531
2017-06-23,115.30000305175781
2017-06-26,115.51000213623047
2017-06-27,114.91000366210938
2017-06-28,115.04000091552734
2017-06-29,114.5
2017-06-30,114.36000061035156
2017-07-03,113.55000305175781
2017-07-05,113.44999694824219
2017-07-06,112.83000183105469
2017-07-07,112.9000015258789
2017-07-10,113.4000015258789
2017-07-11,113.51000213623047
2017-07-12,114.18000030517578
2017-07-13,114.19000244140625
2017-07-14,114.4800033569336
2017-07-17,114.5199966430664
2017-07-18,114.8499984741211
2017-07-19,114.9800033569336
2017-07-20,115.0199966430664
2017-07-21,115.29000091552734
2017-07-24,115.05999755859375
2017-07-25,114.72000122070312
2017-07-26,115.33999633789062
2017-07-27,115.16999816894531
2017-07-28,115.16999816894531
2017-07-31,115.26000213623047
2017-08-01,114.94000244140625
2017-08-02,115.0999984741211
2017-08-03,115.5
2017-08-04,115.2300033569336
2017-08-07,115.44000244140625
2017-08-08,115.19999694824219
2017-08-09,115.23999786376953
2017-08-10,114.76000213623047
2017-08-11,114.97000122070312
2017-08-14,115.2300033569336
2017-08-15,115.26000213623047
2017-08-16,115.36000061035156
2017-08-17,115.26000213623047
2017-08-18,115.55000305175781
2017-08-21,115.66000366210938
2017-08-22,115.69999694824219
2017-08-23,115.94999694824219
2017-08-24,116.06999969482422
2017-08-25,116.37999725341797
2017-08-28,116.19999694824219
2017-08-29,116.2699966430664
2017-08-30,116.6500015258789
2017-08-31,117.08999633789062
2017-09-01,116.52999877929688
2017-09-05,116.91999816894531
2017-09-06,116.69999694824219
2017-09-07,117.1500015258789
2017-09-08,117.26000213623047
2017-09-11,117.05999755859375
2017-09-12,116.81999969482422
2017-09-13,116.81999969482422
2017-09-14,116.9000015258789
2017-09-15,117.05999755859375
2017-09-18,116.83000183105469
2017-09-19,116.66000366210938
2017-09-20,115.91000366210938
2017-09-21,116.23999786376953
2017-09-22,116.44000244140625
2017-09-25,116.33000183105469
2017-09-26,116.29000091552734
2017-09-27,115.80000305175781
2017-09-28,116.04000091552734
2017-09-29,116.41999816894531
2017-10-02,115.86000061035156
2017-10-03,115.83000183105469
2017-10-04,115.91999816894531
2017-10-05,115.9800033569336
2017-10-06,115.69000244140625
2017-10-09,115.52999877929688
2017-10-10,115.73999786376953
2017-10-11,115.87000274658203
2017-10-12,116.08999633789062
2017-10-13,116.41999816894531
2017-10-16,116.20999908447266
2017-10-17,116.2699966430664
2017-10-18,116.29000091552734
2017-10-19,116.41999816894531
2017-10-20,116.04000091552734
2017-10-23,115.94000244140625
2017-10-24,115.79000091552734
2017-10-25,115.58999633789062
2017-10-26,115.25
2017-10-27,115.80000305175781
2017-10-30,116.13999938964844
2017-10-31,116.25
2017-11-01,115.83000183105469
2017-11-02,116.1500015258789
2017-11-03,115.41999816894531
2017-11-06,115.26000213623047
2017-11-07,114.6500015258789
2017-11-08,114.5999984741211
2017-11-09,114.36000061035156
2017-11-10,114.44999694824219
2017-11-13,114.58000183105469
2017-11-14,114.48999786376953
2017-11-15,114.56999969482422
2017-11-16,115.02999877929688
2017-11-17,115.23999786376953
2017-11-20,115.20999908447266
2017-11-21,115.37000274658203
2017-11-22,115.86000061035156
2017-11-24,115.81999969482422
2017-11-27,115.87000274658203
2017-11-28,116.02999877929688
2017-11-29,115.61000061035156
2017-11-30,115.48999786376953
2017-12-01,115.41999816894531
2017-12-04,115.48999786376953
2017-12-05,115.6500015258789
2017-12-06,115.75
2017-12-07,115.51000213623047
2017-12-08,115.52999877929688
2017-12-11,115.47000122070312
2017-12-12,115.51000213623047
2017-12-13,115.83999633789062
2017-12-14,115.9000015258789
2017-12-15,116.05000305175781
2017-12-18,116.16999816894531
2017-12-19,115.91999816894531
2017-12-20,115.73999786376953
2017-12-21,115.36000061035156
2017-12-22,115.73999786376953
2017-12-26,115.80000305175781
2017-12-27,115.91000366210938
2017-12-28,115.94999694824219
2017-12-29,116.0999984741211
2018-01-02,116.4000015258789
2018-01-03,116.3499984741211
2018-01-04,116.6500015258789
2018-01-05,116.72000122070312
2018-01-08,116.51000213623047
2018-01-09,116.1500015258789
2018-01-10,115.80999755859375
2018-01-11,115.95999908447266
2018-01-12,116.12999725341797
2018-01-16,116.13999938964844
2018-01-17,116.16999816894531
2018-01-18,115.9000015258789
2018-01-19,115.56999969482422
2018-01-22,115.58999633789062
2018-01-23,115.80999755859375
2018-01-24,115.63999938964844
2018-01-25,115.80000305175781
2018-01-26,116.0199966430664
2018-01-29,115.38999938964844
2018-01-30,115.19000244140625
2018-01-31,115.36000061035156
2018-02-01,115.0
2018-02-02,114.11000061035156
2018-02-05,113.45999908447266
2018-02-06,113.66999816894531
2018-02-07,113.47000122070312
2018-02-08,112.19000244140625
2018-02-09,111.86000061035156
2018-02-12,112.04000091552734
2018-02-13,111.62999725341797
2018-02-14,111.37999725341797
2018-02-15,112.11000061035156
2018-02-16,112.8499984741211
2018-02-20,112.11000061035156
2018-02-21,111.72000122070312
2018-02-22,111.83999633789062
2018-02-23,112.68000030517578
2018-02-26,112.98999786376953
2018-02-27,112.77999877929688
2018-02-28,112.54000091552734
2018-03-01,111.79000091552734
2018-03-02,112.16999816894531
2018-03-05,112.0
2018-03-06,112.16999816894531
2018-03-07,112.05000305175781
2018-03-08,112.05999755859375
2018-03-09,112.27999877929688
2018-03-12,112.26000213623047
2018-03-13,112.08000183105469
2018-03-14,112.33000183105469
2018-03-15,112.23999786376953
2018-03-16,112.2300033569336
2018-03-19,111.76000213623047
2018-03-20,111.52999877929688
2018-03-21,111.87000274658203
2018-03-22,111.54000091552734
2018-03-23,111.08999633789062
2018-03-26,111.76000213623047
2018-03-27,111.93000030517578
2018-03-28,112.22000122070312
2018-03-29,112.81999969482422
2018-04-02,112.2300033569336
2018-04-03,112.30999755859375
2018-04-04,112.44000244140625
2018-04-05,112.4000015258789
2018-04-06,112.56999969482422
2018-04-09,112.45999908447266
2018-04-10,112.27999877929688
2018-04-11,112.31999969482422
2018-04-12,112.31999969482422
2018-04-13,112.41000366210938
2018-04-16,112.2699966430664
2018-04-17,112.02999877929688
2018-04-18,112.02999877929688
2018-04-19,111.63999938964844
2018-04-20,111.1500015258789
2018-04-23,110.87999725341797
2018-04-24,110.70999908447266
2018-04-25,110.30999755859375
2018-04-26,110.4000015258789
2018-04-27,110.48999786376953
2018-04-30,110.13999938964844
2018-05-01,109.52999877929688
2018-05-02,108.66000366210938
2018-05-03,108.54000091552734
2018-05-04,108.62999725341797
2018-05-07,108.18000030517578
2018-05-08,107.54000091552734
2018-05-09,107.3499984741211
2018-05-10,108.70999908447266
2018-05-11,109.16999816894531
2018-05-14,108.9800033569336
2018-05-15,108.2300033569336
2018-05-16,108.45999908447266
2018-05-17,108.02999877929688
2018-05-18,107.91000366210938
2018-05-21,107.93000030517578
2018-05-22,108.3499984741211
2018-05-23,109.0199966430664
2018-05-24,109.3499984741211
2018-05-25,109.62000274658203
2018-05-29,109.31999969482422
2018-05-30,109.29000091552734
2018-05-31,108.83999633789062
2018-06-01,108.0
2018-06-04,107.95999908447266
2018-06-05,108.12999725341797
2018-06-06,107.88999938964844
2018-06-07,107.58999633789062
2018-06-08,107.69000244140625
2018-06-11,107.4800033569336
2018-06-12,107.02999877929688
2018-06-13,106.69000244140625
2018-06-14,106.55999755859375
2018-06-15,106.77999877929688
2018-06-18,106.20999908447266
2018-06-19,106.18000030517578
2018-06-20,106.41000366210938
2018-06-21,106.80000305175781
2018-06-22,107.4000015258789
2018-06-25,106.91000366210938
2018-06-26,106.76000213623047
2018-06-27,106.55000305175781
2018-06-28,106.76000213623047
2018-06-29,106.7699966430664
2018-07-02,106.31999969482422
2018-07-03,106.66000366210938
2018-07-05,107.33999633789062
2018-07-06,108.26000213623047
2018-07-09,108.55999755859375
2018-07-10,108.75
2018-07-11,108.30000305175781
2018-07-12,108.51000213623047
2018-07-13,109.06999969482422
2018-07-16,108.79000091552734
2018-07-17,108.77999877929688
2018-07-18,108.68000030517578
2018-07-19,108.66000366210938
2018-07-20,108.55999755859375
2018-07-23,108.41999816894531
2018-07-24,108.31999969482422
2018-07-25,109.29000091552734
2018-07-26,109.37999725341797
2018-07-27,109.56999969482422
2018-07-30,109.26000213623047
2018-07-31,109.05999755859375
2018-08-01,108.16000366210938
2018-08-02,108.06999969482422
2018-08-03,108.30999755859375
2018-08-06,108.12999725341797
2018-08-07,107.97000122070312
2018-08-08,107.97000122070312
2018-08-09,107.58999633789062
2018-08-10,106.37000274658203
2018-08-13,105.9000015258789
2018-08-14,106.58999633789062
2018-08-15,106.37000274658203
2018-08-16,106.58999633789062
2018-08-17,107.0199966430664
2018-08-20,106.87999725341797
2018-08-21,107.18000030517578
2018-08-22,107.6500015258789
2018-08-23,107.12000274658203
2018-08-24,107.4000015258789
2018-08-27,107.54000091552734
2018-08-28,107.33999633789062
2018-08-29,107.0199966430664
2018-08-30,106.43000030517578
2018-08-31,106.0999984741211
2018-09-04,105.33999633789062
2018-09-05,105.41000366210938
2018-09-06,105.87999725341797
2018-09-07,105.5999984741211
2018-09-10,105.4000015258789
2018-09-11,105.19999694824219
2018-09-12,105.54000091552734
2018-09-13,106.56999969482422
2018-09-14,106.69000244140625
2018-09-17,106.36000061035156
2018-09-18,106.02999877929688
2018-09-19,106.41000366210938
2018-09-20,107.01000213623047
2018-09-21,107.23999786376953
2018-09-24,107.12999725341797
2018-09-25,107.20999908447266
2018-09-26,107.69999694824219
2018-09-27,108.08000183105469
2018-09-28,107.80999755859375
2018-10-01,107.36000061035156
2018-10-02,107.47000122070312
2018-10-03,106.91000366210938
2018-10-04,106.16000366210938
2018-10-05,105.83999633789062
2018-10-08,105.80999755859375
2018-10-09,105.8499984741211
2018-10-10,105.41000366210938
2018-10-11,105.56999969482422
2018-10-12,105.80999755859375
2018-10-15,105.83000183105469
2018-10-16,106.2300033569336
2018-10-17,105.9800033569336
2018-10-18,105.58000183105469
2018-10-19,105.45999908447266
2018-10-22,105.3499984741211
2018-10-23,105.37999725341797
2018-10-24,104.97000122070312
2018-10-25,105.30000305175781
2018-10-26,105.44000244140625
2018-10-29,104.98999786376953
2018-10-30,105.0999984741211
2018-10-31,104.66000366210938
2018-11-01,104.69999694824219
2018-11-02,104.58000183105469
2018-11-05,104.83000183105469
2018-11-06,104.69999694824219
2018-11-07,104.94999694824219
2018-11-08,104.55999755859375
2018-11-09,104.61000061035156
2018-11-12,104.2300033569336
2018-11-13,104.0999984741211
2018-11-14,104.30000305175781
2018-11-15,103.87000274658203
2018-11-16,104.02999877929688
2018-11-19,103.66000366210938
2018-11-20,102.81999969482422
2018-11-21,103.29000091552734
2018-11-23,102.93000030517578
2018-11-26,103.08000183105469
2018-11-27,102.36000061035156
2018-11-28,103.63999938964844
2018-11-29,103.45999908447266
2018-11-30,103.69000244140625
2018-12-03,103.95999908447266
2018-12-04,103.66000366210938
2018-12-06,103.97000122070312
2018-12-07,104.06999969482422
2018-12-10,104.06999969482422
2018-12-11,104.13999938964844
2018-12-12,104.33000183105469
2018-12-13,104.62999725341797
2018-12-14,104.6500015258789
2018-12-17,104.79000091552734
2018-12-18,103.61000061035156
2018-12-19,103.47000122070312
2018-12-20,103.27999877929688
2018-12-21,102.94999694824219
2018-12-24,102.9000015258789
2018-12-26,103.05000305175781
2018-12-27,103.4800033569336
2018-12-28,103.55000305175781
2018-12-31,103.91000366210938
2019-01-02,103.91000366210938
2019-01-03,104.3499984741211
2019-01-04,105.13999938964844
2019-01-07,105.58999633789062
2019-01-08,105.51000213623047
2019-01-09,105.69999694824219
2019-01-10,105.51000213623047
2019-01-11,105.5199966430664
2019-01-14,105.4000015258789
2019-01-15,105.76000213623047
2019-01-16,105.8499984741211
2019-01-17,106.20999908447266
2019-01-18,106.72000122070312
2019-01-22,106.75
2019-01-23,107.27999877929688
2019-01-24,107.80000305175781
2019-01-25,107.69999694824219
2019-01-28,107.20999908447266
2019-01-29,107.30000305175781
2019-01-30,108.05999755859375
2019-01-31,108.87999725341797
2019-02-01,108.58999633789062
2019-02-04,108.22000122070312
2019-02-05,108.94000244140625
2019-02-06,108.37999725341797
2019-02-07,108.18000030517578
2019-02-08,107.69999694824219
2019-02-11,107.44999694824219
2019-02-12,107.8499984741211
2019-02-13,107.86000061035156
2019-02-14,108.13999938964844
2019-02-15,108.2300033569336
2019-02-19,108.16000366210938
2019-02-20,108.16999816894531
2019-02-21,108.0999984741211
2019-02-22,108.7699966430664
2019-02-25,108.58999633789062
2019-02-26,108.91000366210938
2019-02-27,108.94000244140625
2019-02-28,108.87000274658203
2019-03-01,108.04000091552734
2019-03-04,107.9800033569336
2019-03-05,108.02999877929688
2019-03-06,107.94000244140625
2019-03-07,107.69000244140625
2019-03-08,107.98999786376953
2019-03-11,108.38999938964844
2019-03-12,108.7300033569336
2019-03-13,108.76000213623047
2019-03-14,108.5999984741211
2019-03-15,109.04000091552734
2019-03-18,109.13999938964844
2019-03-19,109.22000122070312
2019-03-20,110.19000244140625
2019-03-21,110.16000366210938
2019-03-22,109.43000030517578
2019-03-25,110.04000091552734
2019-03-26,110.13999938964844
