,FAD
2011-02-08,31.59000015258789
2011-02-09,31.68000030517578
2011-02-10,31.979999542236328
2011-02-11,32.29999923706055
2011-02-14,32.5099983215332
2011-02-15,32.220001220703125
2011-02-16,32.529998779296875
2011-02-17,32.70000076293945
2011-02-18,32.59000015258789
2011-02-22,31.639999389648438
2011-02-23,31.170000076293945
2011-02-24,31.260000228881836
2011-02-25,31.889999389648438
2011-02-28,31.93000030517578
2011-03-01,31.3700008392334
2011-03-02,31.65999984741211
2011-03-03,32.34000015258789
2011-03-04,31.950000762939453
2011-03-07,31.520000457763672
2011-03-08,32.09000015258789
2011-03-09,31.81999969482422
2011-03-10,31.18000030517578
2011-03-11,31.31999969482422
2011-03-14,31.209999084472656
2011-03-15,31.06999969482422
2011-03-16,30.649999618530273
2011-03-17,30.860000610351562
2011-03-18,30.93000030517578
2011-03-21,31.610000610351562
2011-03-22,31.350000381469727
2011-03-23,31.549999237060547
2011-03-24,31.989999771118164
2011-03-25,32.2599983215332
2011-03-28,32.20000076293945
2011-03-29,32.34000015258789
2011-03-30,32.779998779296875
2011-03-31,32.849998474121094
2011-04-01,33.0099983215332
2011-04-04,32.970001220703125
2011-04-05,33.13999938964844
2011-04-06,33.08000183105469
2011-04-07,33.02000045776367
2011-04-08,32.560001373291016
2011-04-11,32.38999938964844
2011-04-12,32.029998779296875
2011-04-13,32.20000076293945
2011-04-14,32.189998626708984
2011-04-15,32.43000030517578
2011-04-18,31.90999984741211
2011-04-19,32.15999984741211
2011-04-20,32.810001373291016
2011-04-21,33.119998931884766
2011-04-25,33.09000015258789
2011-04-26,33.380001068115234
2011-04-27,33.59000015258789
2011-04-28,33.59000015258789
2011-04-29,33.720001220703125
2011-05-02,33.47999954223633
2011-05-03,32.9900016784668
2011-05-04,32.84000015258789
2011-05-05,32.810001373291016
2011-05-06,32.83000183105469
2011-05-09,33.099998474121094
2011-05-10,33.529998779296875
2011-05-11,32.97999954223633
2011-05-12,33.25
2011-05-13,32.88999938964844
2011-05-16,32.45000076293945
2011-05-17,32.220001220703125
2011-05-18,32.7599983215332
2011-05-19,32.84000015258789
2011-05-20,32.720001220703125
2011-05-23,32.099998474121094
2011-05-24,32.08000183105469
2011-05-25,32.369998931884766
2011-05-26,32.66999816894531
2011-05-27,32.88999938964844
2011-05-31,33.16999816894531
2011-06-01,32.5
2011-06-02,32.34000015258789
2011-06-03,31.93000030517578
2011-06-06,31.420000076293945
2011-06-07,31.510000228881836
2011-06-08,31.09000015258789
2011-06-09,31.43000030517578
2011-06-10,30.889999389648438
2011-06-13,30.670000076293945
2011-06-14,31.399999618530273
2011-06-15,30.889999389648438
2011-06-16,30.719999313354492
2011-06-17,30.719999313354492
2011-06-20,30.959999084472656
2011-06-21,31.65999984741211
2011-06-22,31.790000915527344
2011-06-23,31.739999771118164
2011-06-24,31.34000015258789
2011-06-27,31.65999984741211
2011-06-28,32.2599983215332
2011-06-29,32.470001220703125
2011-06-30,32.779998779296875
2011-07-01,33.36000061035156
2011-07-05,33.439998626708984
2011-07-06,33.56999969482422
2011-07-07,34.09000015258789
2011-07-08,33.630001068115234
2011-07-11,33.0
2011-07-12,32.779998779296875
2011-07-13,32.9900016784668
2011-07-14,32.650001525878906
2011-07-15,32.77000045776367
2011-07-18,32.470001220703125
2011-07-19,33.189998626708984
2011-07-20,32.959999084472656
2011-07-21,33.290000915527344
2011-07-22,33.279998779296875
2011-07-25,33.040000915527344
2011-07-26,32.79999923706055
2011-07-27,31.790000915527344
2011-07-28,31.940000534057617
2011-07-29,31.59000015258789
2011-08-01,31.489999771118164
2011-08-02,30.389999389648438
2011-08-03,30.690000534057617
2011-08-04,29.0
2011-08-05,28.68000030517578
2011-08-08,26.68000030517578
2011-08-09,27.18000030517578
2011-08-10,27.1200008392334
2011-08-11,28.309999465942383
2011-08-12,28.68000030517578
2011-08-15,29.110000610351562
2011-08-16,28.809999465942383
2011-08-17,28.479999542236328
2011-08-18,26.889999389648438
2011-08-19,26.43000030517578
2011-08-22,26.459999084472656
2011-08-23,27.510000228881836
2011-08-24,28.059999465942383
2011-08-25,27.479999542236328
2011-08-26,28.229999542236328
2011-08-29,29.18000030517578
2011-08-30,29.520000457763672
2011-08-31,28.850000381469727
2011-09-01,29.030000686645508
2011-09-02,28.239999771118164
2011-09-06,28.030000686645508
2011-09-07,29.020000457763672
2011-09-08,28.68000030517578
2011-09-09,27.81999969482422
2011-09-12,27.540000915527344
2011-09-13,28.469999313354492
2011-09-14,29.139999389648438
2011-09-15,29.399999618530273
2011-09-16,29.399999618530273
2011-09-19,29.40999984741211
2011-09-20,29.06999969482422
2011-09-21,28.079999923706055
2011-09-22,27.100000381469727
2011-09-23,27.3700008392334
2011-09-26,27.90999984741211
2011-09-27,28.280000686645508
2011-09-28,27.56999969482422
2011-09-29,27.489999771118164
2011-09-30,26.729999542236328
2011-10-03,25.610000610351562
2011-10-04,25.90999984741211
2011-10-05,27.15999984741211
2011-10-06,27.8799991607666
2011-10-07,27.6200008392334
2011-10-10,28.299999237060547
2011-10-11,28.440000534057617
2011-10-12,28.700000762939453
2011-10-13,28.700000762939453
2011-10-14,29.110000610351562
2011-10-17,28.6299991607666
2011-10-18,29.110000610351562
2011-10-19,29.110000610351562
2011-10-20,28.760000228881836
2011-10-21,29.079999923706055
2011-10-24,29.950000762939453
2011-10-25,29.350000381469727
2011-10-26,29.6299991607666
2011-10-27,30.68000030517578
2011-10-28,30.520000457763672
2011-10-31,30.200000762939453
2011-11-01,29.299999237060547
2011-11-02,29.670000076293945
2011-11-03,30.149999618530273
2011-11-04,30.049999237060547
2011-11-07,30.139999389648438
2011-11-08,30.280000686645508
2011-11-09,29.360000610351562
2011-11-10,29.559999465942383
2011-11-11,30.200000762939453
2011-11-14,29.860000610351562
2011-11-15,30.280000686645508
2011-11-16,30.049999237060547
2011-11-17,29.25
2011-11-18,29.18000030517578
2011-11-21,28.729999542236328
2011-11-22,28.579999923706055
2011-11-23,28.010000228881836
2011-11-25,27.850000381469727
2011-11-28,28.6299991607666
2011-11-29,28.790000915527344
2011-11-30,29.940000534057617
2011-12-01,29.829999923706055
2011-12-02,29.799999237060547
2011-12-05,29.989999771118164
2011-12-06,30.15999984741211
2011-12-07,30.030000686645508
2011-12-08,29.469999313354492
2011-12-09,30.059999465942383
2011-12-12,29.690000534057617
2011-12-13,29.40999984741211
2011-12-14,28.899999618530273
2011-12-15,29.040000915527344
2011-12-16,29.25
2011-12-19,28.950000762939453
2011-12-20,29.790000915527344
2011-12-21,29.739999771118164
2011-12-22,29.829999923706055
2011-12-23,30.079999923706055
2011-12-27,30.219999313354492
2011-12-28,29.739999771118164
2011-12-29,30.079999923706055
2011-12-30,29.940000534057617
2012-01-03,30.18000030517578
2012-01-04,29.959999084472656
2012-01-05,30.079999923706055
2012-01-06,30.139999389648438
2012-01-09,30.149999618530273
2012-01-10,30.389999389648438
2012-01-11,30.43000030517578
2012-01-12,30.530000686645508
2012-01-13,30.40999984741211
2012-01-17,30.6299991607666
2012-01-18,30.780000686645508
2012-01-19,31.049999237060547
2012-01-20,30.829999923706055
2012-01-23,30.8799991607666
2012-01-24,30.940000534057617
2012-01-25,31.15999984741211
2012-01-26,31.110000610351562
2012-01-27,31.049999237060547
2012-01-30,31.010000228881836
2012-01-31,30.950000762939453
2012-02-01,31.3799991607666
2012-02-02,31.3700008392334
2012-02-03,31.860000610351562
2012-02-06,31.809999465942383
2012-02-07,31.850000381469727
2012-02-08,31.940000534057617
2012-02-09,32.040000915527344
2012-02-10,31.65999984741211
2012-02-13,32.0099983215332
2012-02-14,31.90999984741211
2012-02-15,31.770000457763672
2012-02-16,32.11000061035156
2012-02-17,32.150001525878906
2012-02-21,32.060001373291016
2012-02-22,32.060001373291016
2012-02-23,32.209999084472656
2012-02-24,32.209999084472656
2012-02-27,32.29999923706055
2012-02-28,32.2400016784668
2012-02-29,32.11000061035156
2012-03-01,32.2400016784668
2012-03-02,32.060001373291016
2012-03-05,31.969999313354492
2012-03-06,31.459999084472656
2012-03-07,31.799999237060547
2012-03-08,32.13999938964844
2012-03-09,32.45000076293945
2012-03-12,32.29999923706055
2012-03-13,32.619998931884766
2012-03-14,32.709999084472656
2012-03-15,32.900001525878906
2012-03-16,32.83000183105469
2012-03-19,32.9900016784668
2012-03-20,32.72999954223633
2012-03-21,32.72999954223633
2012-03-22,32.54999923706055
2012-03-23,32.720001220703125
2012-03-26,33.18000030517578
2012-03-27,33.130001068115234
2012-03-28,32.869998931884766
2012-03-29,32.880001068115234
2012-03-30,32.9900016784668
2012-04-02,32.9900016784668
2012-04-03,33.150001525878906
2012-04-04,33.150001525878906
2012-04-05,32.86000061035156
2012-04-09,32.439998626708984
2012-04-10,31.649999618530273
2012-04-11,32.08000183105469
2012-04-12,32.63999938964844
2012-04-13,32.279998779296875
2012-04-16,32.38999938964844
2012-04-17,32.79999923706055
2012-04-18,32.83000183105469
2012-04-19,32.61000061035156
2012-04-20,32.709999084472656
2012-04-23,32.189998626708984
2012-04-24,32.16999816894531
2012-04-25,32.83000183105469
2012-04-26,33.20000076293945
2012-04-27,33.5099983215332
2012-04-30,33.099998474121094
2012-05-01,33.29999923706055
2012-05-02,33.290000915527344
2012-05-03,33.0
2012-05-04,32.34000015258789
2012-05-07,32.33000183105469
2012-05-08,32.040000915527344
2012-05-09,31.84000015258789
2012-05-10,31.940000534057617
2012-05-11,31.969999313354492
2012-05-14,31.510000228881836
2012-05-15,31.709999084472656
2012-05-16,31.229999542236328
2012-05-17,30.3799991607666
2012-05-18,30.079999923706055
2012-05-21,30.780000686645508
2012-05-22,30.93000030517578
2012-05-23,31.1299991607666
2012-05-24,31.059999465942383
2012-05-25,31.100000381469727
2012-05-29,31.440000534057617
2012-05-30,31.040000915527344
2012-05-31,30.979999542236328
2012-06-01,29.780000686645508
2012-06-04,29.510000228881836
2012-06-05,29.90999984741211
2012-06-06,30.549999237060547
2012-06-07,30.610000610351562
2012-06-08,30.829999923706055
2012-06-11,30.649999618530273
2012-06-12,30.6299991607666
2012-06-13,30.579999923706055
2012-06-14,30.479999542236328
2012-06-15,30.93000030517578
2012-06-18,30.959999084472656
2012-06-19,31.610000610351562
2012-06-20,31.450000762939453
2012-06-21,30.5
2012-06-22,30.75
2012-06-25,30.1299991607666
2012-06-26,30.25
2012-06-27,30.329999923706055
2012-06-28,29.8799991607666
2012-06-29,31.200000762939453
2012-07-02,31.219999313354492
2012-07-03,31.670000076293945
2012-07-05,31.780000686645508
2012-07-06,31.229999542236328
2012-07-09,31.190000534057617
2012-07-10,30.8799991607666
2012-07-11,30.65999984741211
2012-07-12,30.75
2012-07-13,31.079999923706055
2012-07-16,30.940000534057617
2012-07-17,30.889999389648438
2012-07-18,31.299999237060547
2012-07-19,31.399999618530273
2012-07-20,31.010000228881836
2012-07-23,30.690000534057617
2012-07-24,30.280000686645508
2012-07-25,30.350000381469727
2012-07-26,30.709999084472656
2012-07-27,31.5
2012-07-30,31.3799991607666
2012-07-31,31.260000228881836
2012-08-01,30.899999618530273
2012-08-02,30.780000686645508
2012-08-03,31.40999984741211
2012-08-06,31.399999618530273
2012-08-07,31.700000762939453
2012-08-08,31.520000457763672
2012-08-09,31.6299991607666
2012-08-10,31.549999237060547
2012-08-13,31.5
2012-08-14,31.520000457763672
2012-08-15,31.690000534057617
2012-08-16,31.899999618530273
2012-08-17,32.119998931884766
2012-08-20,31.889999389648438
2012-08-21,31.8700008392334
2012-08-22,31.780000686645508
2012-08-23,31.75
2012-08-24,31.889999389648438
2012-08-27,31.8799991607666
2012-08-28,31.940000534057617
2012-08-29,32.0099983215332
2012-08-30,32.0099983215332
2012-08-31,31.84000015258789
2012-09-04,32.119998931884766
2012-09-05,32.060001373291016
2012-09-06,32.630001068115234
2012-09-07,32.65999984741211
2012-09-10,32.560001373291016
2012-09-11,32.599998474121094
2012-09-12,32.630001068115234
2012-09-13,32.97999954223633
2012-09-14,33.040000915527344
2012-09-17,32.88999938964844
2012-09-18,32.81999969482422
2012-09-19,33.0099983215332
2012-09-20,32.790000915527344
2012-09-21,32.959999084472656
2012-09-24,32.81999969482422
2012-09-25,32.439998626708984
2012-09-26,32.290000915527344
2012-09-27,32.65999984741211
2012-09-28,32.52000045776367
2012-10-01,32.5
2012-10-02,32.560001373291016
2012-10-03,32.75
2012-10-04,32.84000015258789
2012-10-05,32.900001525878906
2012-10-08,32.72999954223633
2012-10-09,32.349998474121094
2012-10-10,32.15999984741211
2012-10-11,32.33000183105469
2012-10-12,31.989999771118164
2012-10-15,32.290000915527344
2012-10-16,32.61000061035156
2012-10-17,32.810001373291016
2012-10-18,32.66999816894531
2012-10-19,32.099998474121094
2012-10-22,32.0
2012-10-23,31.790000915527344
2012-10-24,31.809999465942383
2012-10-25,31.770000457763672
2012-10-26,31.8799991607666
2012-10-31,31.920000076293945
2012-11-01,32.43000030517578
2012-11-02,32.18000030517578
2012-11-05,32.18000030517578
2012-11-06,32.470001220703125
2012-11-07,31.889999389648438
2012-11-08,31.510000228881836
2012-11-09,31.40999984741211
2012-11-12,31.520000457763672
2012-11-13,31.579999923706055
2012-11-14,30.90999984741211
2012-11-15,30.739999771118164
2012-11-16,31.1200008392334
2012-11-19,31.559999465942383
2012-11-20,31.75
2012-11-21,31.84000015258789
2012-11-23,32.13999938964844
2012-11-26,32.13999938964844
2012-11-27,32.189998626708984
2012-11-28,32.20000076293945
2012-11-29,32.470001220703125
2012-11-30,32.36000061035156
2012-12-03,32.33000183105469
2012-12-04,32.38999938964844
2012-12-05,32.290000915527344
2012-12-06,32.400001525878906
2012-12-07,32.40999984741211
2012-12-10,32.470001220703125
2012-12-11,32.66999816894531
2012-12-12,32.650001525878906
2012-12-13,32.279998779296875
2012-12-14,32.22999954223633
2012-12-17,32.630001068115234
2012-12-18,33.06999969482422
2012-12-19,33.0099983215332
2012-12-20,33.18000030517578
2012-12-21,32.77000045776367
2012-12-24,32.720001220703125
2012-12-26,32.36000061035156
2012-12-27,32.45000076293945
2012-12-28,32.279998779296875
2012-12-31,32.72999954223633
2013-01-02,33.349998474121094
2013-01-03,33.40999984741211
2013-01-04,33.720001220703125
2013-01-07,33.56999969482422
2013-01-08,33.5099983215332
2013-01-09,33.790000915527344
2013-01-10,33.81999969482422
2013-01-11,33.790000915527344
2013-01-14,33.7599983215332
2013-01-15,33.97999954223633
2013-01-16,33.90999984741211
2013-01-17,34.25
2013-01-18,34.27000045776367
2013-01-22,34.560001373291016
2013-01-23,34.540000915527344
2013-01-24,34.88999938964844
2013-01-25,35.119998931884766
2013-01-28,35.04999923706055
2013-01-29,35.08000183105469
2013-01-30,34.939998626708984
2013-01-31,34.880001068115234
2013-02-01,35.25
2013-02-04,34.79999923706055
2013-02-05,35.18000030517578
2013-02-06,35.279998779296875
2013-02-07,35.029998779296875
2013-02-08,35.380001068115234
2013-02-11,35.279998779296875
2013-02-12,35.529998779296875
2013-02-13,35.630001068115234
2013-02-14,35.77000045776367
2013-02-15,35.77000045776367
2013-02-19,35.91999816894531
2013-02-20,35.38999938964844
2013-02-21,34.83000183105469
2013-02-22,35.029998779296875
2013-02-25,35.029998779296875
2013-02-26,34.709999084472656
2013-02-27,35.41999816894531
2013-02-28,35.38999938964844
2013-03-01,35.34000015258789
2013-03-04,35.54999923706055
2013-03-05,36.13999938964844
2013-03-06,36.15999984741211
2013-03-07,36.290000915527344
2013-03-08,36.400001525878906
2013-03-11,36.540000915527344
2013-03-12,36.40999984741211
2013-03-13,36.65999984741211
2013-03-14,36.84000015258789
2013-03-15,36.75
2013-03-18,36.58000183105469
2013-03-19,36.47999954223633
2013-03-20,36.849998474121094
2013-03-21,36.52000045776367
2013-03-22,36.560001373291016
2013-03-25,36.36000061035156
2013-03-26,36.58000183105469
2013-03-27,36.72999954223633
2013-03-28,36.900001525878906
2013-04-01,36.52000045776367
2013-04-02,36.43000030517578
2013-04-03,35.70000076293945
2013-04-04,35.900001525878906
2013-04-05,35.86000061035156
2013-04-08,36.16999816894531
2013-04-09,36.31999969482422
2013-04-10,36.709999084472656
2013-04-11,36.810001373291016
2013-04-12,36.70000076293945
2013-04-15,35.630001068115234
2013-04-16,36.029998779296875
2013-04-17,35.4900016784668
2013-04-18,35.33000183105469
2013-04-19,35.7400016784668
2013-04-22,36.02000045776367
2013-04-23,36.470001220703125
2013-04-24,36.560001373291016
2013-04-25,36.880001068115234
2013-04-26,36.619998931884766
2013-04-29,36.619998931884766
2013-04-30,36.83000183105469
2013-05-01,36.43000030517578
2013-05-02,36.93000030517578
2013-05-03,37.5
2013-05-06,37.619998931884766
2013-05-07,37.88999938964844
2013-05-08,37.900001525878906
2013-05-09,37.959999084472656
2013-05-10,38.25
2013-05-13,38.220001220703125
2013-05-14,38.720001220703125
2013-05-15,38.93000030517578
2013-05-16,38.63999938964844
2013-05-17,39.08000183105469
2013-05-20,39.099998474121094
2013-05-21,39.18000030517578
2013-05-22,38.41999816894531
2013-05-23,38.4900016784668
2013-05-24,38.369998931884766
2013-05-28,38.779998779296875
2013-05-29,38.31999969482422
2013-05-30,38.5099983215332
2013-05-31,38.349998474121094
2013-06-03,37.959999084472656
2013-06-04,37.810001373291016
2013-06-05,37.290000915527344
2013-06-06,37.61000061035156
2013-06-07,38.150001525878906
2013-06-10,38.150001525878906
2013-06-11,37.790000915527344
2013-06-12,37.400001525878906
2013-06-13,37.959999084472656
2013-06-14,38.0
2013-06-17,38.189998626708984
2013-06-18,38.65999984741211
2013-06-19,38.31999969482422
2013-06-20,37.08000183105469
2013-06-21,36.959999084472656
2013-06-24,36.52000045776367
2013-06-25,36.869998931884766
2013-06-26,37.209999084472656
2013-06-27,37.70000076293945
2013-06-28,37.720001220703125
2013-07-01,37.84000015258789
2013-07-02,37.7400016784668
2013-07-03,37.79999923706055
2013-07-05,38.18000030517578
2013-07-08,38.380001068115234
2013-07-09,38.61000061035156
2013-07-10,38.65999984741211
2013-07-11,39.22999954223633
2013-07-12,39.279998779296875
2013-07-15,39.369998931884766
2013-07-16,39.119998931884766
2013-07-17,39.209999084472656
2013-07-18,39.540000915527344
2013-07-19,39.58000183105469
2013-07-22,39.59000015258789
2013-07-23,39.529998779296875
2013-07-24,39.290000915527344
2013-07-25,39.56999969482422
2013-07-26,39.36000061035156
2013-07-29,39.27000045776367
2013-07-30,39.33000183105469
2013-07-31,39.83000183105469
2013-08-01,40.380001068115234
2013-08-02,40.400001525878906
2013-08-05,40.43000030517578
2013-08-06,40.06999969482422
2013-08-07,39.81999969482422
2013-08-08,40.08000183105469
2013-08-09,40.029998779296875
2013-08-12,40.0099983215332
2013-08-13,40.209999084472656
2013-08-14,39.95000076293945
2013-08-15,39.119998931884766
2013-08-16,39.029998779296875
2013-08-19,38.83000183105469
2013-08-20,39.2400016784668
2013-08-21,38.959999084472656
2013-08-22,39.5
2013-08-23,39.540000915527344
2013-08-26,39.70000076293945
2013-08-27,38.66999816894531
2013-08-28,38.7400016784668
2013-08-29,39.029998779296875
2013-08-30,38.689998626708984
2013-09-03,38.880001068115234
2013-09-04,39.279998779296875
2013-09-05,39.52000045776367
2013-09-06,39.439998626708984
2013-09-09,39.939998626708984
2013-09-10,40.31999969482422
2013-09-11,40.27000045776367
2013-09-12,40.33000183105469
2013-09-13,40.439998626708984
2013-09-16,40.599998474121094
2013-09-17,40.9900016784668
2013-09-18,41.36000061035156
2013-09-19,41.2400016784668
2013-09-20,41.04999923706055
2013-09-23,40.75
2013-09-24,40.88999938964844
2013-09-25,40.900001525878906
2013-09-26,41.029998779296875
2013-09-27,41.02000045776367
2013-09-30,40.959999084472656
2013-10-01,41.540000915527344
2013-10-02,41.310001373291016
2013-10-03,41.0099983215332
2013-10-04,41.40999984741211
2013-10-07,40.90999984741211
2013-10-08,40.099998474121094
2013-10-09,40.15999984741211
2013-10-10,40.95000076293945
2013-10-11,41.25
2013-10-14,41.560001373291016
2013-10-15,41.22999954223633
2013-10-16,41.63999938964844
2013-10-17,41.97999954223633
2013-10-18,42.290000915527344
2013-10-21,42.349998474121094
2013-10-22,42.630001068115234
2013-10-23,42.27000045776367
2013-10-24,42.54999923706055
2013-10-25,42.619998931884766
2013-10-28,42.61000061035156
2013-10-29,42.79999923706055
2013-10-30,42.52000045776367
2013-10-31,42.66999816894531
2013-11-01,42.29999923706055
2013-11-04,42.810001373291016
2013-11-05,42.63999938964844
2013-11-06,42.59000015258789
2013-11-07,41.84000015258789
2013-11-08,42.400001525878906
2013-11-11,42.66999816894531
2013-11-12,42.70000076293945
2013-11-13,43.16999816894531
2013-11-14,43.38999938964844
2013-11-15,43.540000915527344
2013-11-18,43.08000183105469
2013-11-19,42.79999923706055
2013-11-20,42.63999938964844
2013-11-21,43.380001068115234
2013-11-22,43.529998779296875
2013-11-25,43.439998626708984
2013-11-26,43.790000915527344
2013-11-27,43.869998931884766
2013-11-29,43.869998931884766
2013-12-02,43.5
2013-12-03,43.220001220703125
2013-12-04,43.220001220703125
2013-12-05,43.22999954223633
2013-12-06,43.7400016784668
2013-12-09,43.560001373291016
2013-12-10,43.650001525878906
2013-12-11,42.79999923706055
2013-12-12,42.970001220703125
2013-12-13,43.06999969482422
2013-12-16,43.58000183105469
2013-12-17,43.45000076293945
2013-12-18,43.75
2013-12-19,43.9900016784668
2013-12-20,44.540000915527344
2013-12-23,44.65999984741211
2013-12-24,44.900001525878906
2013-12-26,45.09000015258789
2013-12-27,44.81999969482422
2013-12-30,45.119998931884766
2013-12-31,45.150001525878906
2014-01-02,44.81999969482422
2014-01-03,44.790000915527344
2014-01-06,44.400001525878906
2014-01-07,44.79999923706055
2014-01-08,44.86000061035156
2014-01-09,45.04999923706055
2014-01-10,45.220001220703125
2014-01-13,44.43000030517578
2014-01-14,45.119998931884766
2014-01-15,45.25
2014-01-16,45.150001525878906
2014-01-17,44.93000030517578
2014-01-21,45.040000915527344
2014-01-22,45.380001068115234
2014-01-23,44.79999923706055
2014-01-24,43.58000183105469
2014-01-27,43.31999969482422
2014-01-28,43.619998931884766
2014-01-29,43.04999923706055
2014-01-30,43.93000030517578
2014-01-31,43.810001373291016
2014-02-03,42.06999969482422
2014-02-04,42.63999938964844
2014-02-05,42.5
2014-02-06,42.93000030517578
2014-02-07,43.59000015258789
2014-02-10,43.529998779296875
2014-02-11,43.9900016784668
2014-02-12,44.16999816894531
2014-02-13,44.68000030517578
2014-02-14,44.68000030517578
2014-02-18,45.11000061035156
2014-02-19,44.900001525878906
2014-02-20,45.310001373291016
2014-02-21,45.43000030517578
2014-02-24,45.79999923706055
2014-02-25,45.630001068115234
2014-02-26,45.72999954223633
2014-02-27,45.95000076293945
2014-02-28,45.77000045776367
2014-03-03,45.72999954223633
2014-03-04,46.7599983215332
2014-03-05,46.70000076293945
2014-03-06,46.810001373291016
2014-03-07,46.779998779296875
2014-03-10,46.56999969482422
2014-03-11,46.22999954223633
2014-03-12,46.27000045776367
2014-03-13,45.650001525878906
2014-03-14,45.560001373291016
2014-03-17,46.08000183105469
2014-03-18,46.5099983215332
2014-03-19,46.06999969482422
2014-03-20,46.349998474121094
2014-03-21,46.09000015258789
2014-03-24,45.56999969482422
2014-03-25,45.52000045776367
2014-03-26,45.0099983215332
2014-03-27,44.68000030517578
2014-03-28,44.95000076293945
2014-03-31,45.529998779296875
2014-04-01,46.220001220703125
2014-04-02,46.34000015258789
2014-04-03,45.9900016784668
2014-04-04,45.16999816894531
2014-04-07,44.16999816894531
2014-04-08,44.290000915527344
2014-04-09,44.93000030517578
2014-04-10,43.79999923706055
2014-04-11,43.209999084472656
2014-04-14,43.2400016784668
2014-04-15,43.689998626708984
2014-04-16,44.279998779296875
2014-04-17,44.52000045776367
2014-04-21,44.599998474121094
2014-04-22,45.119998931884766
2014-04-23,44.79999923706055
2014-04-24,44.790000915527344
2014-04-25,43.959999084472656
2014-04-28,43.7400016784668
2014-04-29,44.130001068115234
2014-04-30,44.40999984741211
2014-05-01,44.34000015258789
2014-05-02,44.54999923706055
2014-05-05,44.68000030517578
2014-05-06,44.13999938964844
2014-05-07,43.939998626708984
2014-05-08,43.970001220703125
2014-05-09,44.130001068115234
2014-05-12,44.9900016784668
2014-05-13,44.70000076293945
2014-05-14,44.279998779296875
2014-05-15,43.7599983215332
2014-05-16,43.970001220703125
2014-05-19,44.36000061035156
2014-05-20,44.0099983215332
2014-05-21,44.209999084472656
2014-05-22,44.689998626708984
2014-05-23,44.90999984741211
2014-05-27,45.33000183105469
2014-05-28,45.220001220703125
2014-05-29,45.43000030517578
2014-05-30,45.29999923706055
2014-06-02,45.380001068115234
2014-06-03,45.459999084472656
2014-06-04,45.619998931884766
2014-06-05,46.119998931884766
2014-06-06,46.41999816894531
2014-06-09,46.560001373291016
2014-06-10,46.38999938964844
2014-06-11,46.25
2014-06-12,45.88999938964844
2014-06-13,45.95000076293945
2014-06-16,46.22999954223633
2014-06-17,46.560001373291016
2014-06-18,46.619998931884766
2014-06-19,46.63999938964844
2014-06-20,47.040000915527344
2014-06-23,46.900001525878906
2014-06-24,46.52000045776367
2014-06-25,46.900001525878906
2014-06-26,46.75
2014-06-27,46.88999938964844
2014-06-30,47.02000045776367
2014-07-01,47.65999984741211
2014-07-02,47.43000030517578
2014-07-03,47.7400016784668
2014-07-07,47.130001068115234
2014-07-08,46.75
2014-07-09,46.83000183105469
2014-07-10,46.689998626708984
2014-07-11,46.630001068115234
2014-07-14,46.75
2014-07-15,46.529998779296875
2014-07-16,46.650001525878906
2014-07-17,46.0
2014-07-18,46.529998779296875
2014-07-21,46.47999954223633
2014-07-22,46.75
2014-07-23,46.75
2014-07-24,46.7400016784668
2014-07-25,46.54999923706055
2014-07-28,46.36000061035156
2014-07-29,46.290000915527344
2014-07-30,46.34000015258789
2014-07-31,45.400001525878906
2014-08-01,45.189998626708984
2014-08-04,45.66999816894531
2014-08-05,45.25
2014-08-06,45.22999954223633
2014-08-07,45.0099983215332
2014-08-08,45.540000915527344
2014-08-11,45.79999923706055
2014-08-12,45.4900016784668
2014-08-13,45.959999084472656
2014-08-14,46.04999923706055
2014-08-15,45.90999984741211
2014-08-18,46.65999984741211
2014-08-19,46.869998931884766
2014-08-20,46.880001068115234
2014-08-21,46.90999984741211
2014-08-22,46.91999816894531
2014-08-25,47.16999816894531
2014-08-26,47.29999923706055
2014-08-27,47.20000076293945
2014-08-28,47.08000183105469
2014-08-29,47.29999923706055
2014-09-02,47.380001068115234
2014-09-03,47.36000061035156
2014-09-04,47.119998931884766
2014-09-05,47.310001373291016
2014-09-08,47.290000915527344
2014-09-09,46.90999984741211
2014-09-10,47.029998779296875
2014-09-11,47.15999984741211
2014-09-12,46.810001373291016
2014-09-15,46.540000915527344
2014-09-16,46.880001068115234
2014-09-17,47.0
2014-09-18,47.08000183105469
2014-09-19,46.79999923706055
2014-09-22,46.290000915527344
2014-09-23,46.06999969482422
2014-09-24,46.349998474121094
2014-09-25,45.689998626708984
2014-09-26,46.08000183105469
2014-09-29,45.88999938964844
2014-09-30,45.5099983215332
2014-10-01,44.7599983215332
2014-10-02,44.79999923706055
2014-10-03,45.2599983215332
2014-10-06,45.09000015258789
2014-10-07,44.310001373291016
2014-10-08,44.77000045776367
2014-10-09,44.099998474121094
2014-10-10,43.29999923706055
2014-10-13,42.41999816894531
2014-10-14,42.81999969482422
2014-10-15,42.709999084472656
2014-10-16,43.0099983215332
2014-10-17,43.470001220703125
2014-10-20,43.83000183105469
2014-10-21,44.93000030517578
2014-10-22,44.709999084472656
2014-10-23,45.2400016784668
2014-10-24,45.47999954223633
2014-10-27,45.560001373291016
2014-10-28,46.13999938964844
2014-10-29,46.16999816894531
2014-10-30,46.38999938964844
2014-10-31,47.09000015258789
2014-11-03,47.06999969482422
2014-11-04,47.08000183105469
2014-11-05,47.150001525878906
