,CYRX
2017-07-12,5.46999979019165
2017-07-13,5.460000038146973
2017-07-14,5.710000038146973
2017-07-17,5.909999847412109
2017-07-18,5.670000076293945
2017-07-19,5.619999885559082
2017-07-20,5.75
2017-07-21,5.699999809265137
2017-07-24,5.739999771118164
2017-07-25,6.429999828338623
2017-07-26,6.940000057220459
2017-07-27,6.679999828338623
2017-07-28,6.71999979019165
2017-07-31,6.670000076293945
2017-08-01,6.650000095367432
2017-08-02,6.860000133514404
2017-08-03,7.0
2017-08-04,7.039999961853027
2017-08-07,6.96999979019165
2017-08-08,6.619999885559082
2017-08-09,6.829999923706055
2017-08-10,6.840000152587891
2017-08-11,7.21999979019165
2017-08-14,7.380000114440918
2017-08-15,7.590000152587891
2017-08-16,7.789999961853027
2017-08-17,7.960000038146973
2017-08-18,7.75
2017-08-21,7.670000076293945
2017-08-22,7.5
2017-08-23,6.670000076293945
2017-08-24,6.900000095367432
2017-08-25,6.610000133514404
2017-08-28,6.630000114440918
2017-08-29,6.539999961853027
2017-08-30,6.849999904632568
2017-08-31,7.679999828338623
2017-09-01,7.889999866485596
2017-09-05,8.079999923706055
2017-09-06,8.569999694824219
2017-09-07,8.960000038146973
2017-09-08,9.029999732971191
2017-09-11,9.180000305175781
2017-09-12,9.140000343322754
2017-09-13,9.170000076293945
2017-09-14,9.100000381469727
2017-09-15,9.25
2017-09-18,9.399999618530273
2017-09-19,9.420000076293945
2017-09-20,9.380000114440918
2017-09-21,9.739999771118164
2017-09-22,10.210000038146973
2017-09-25,10.050000190734863
2017-09-26,9.710000038146973
2017-09-27,9.899999618530273
2017-09-28,10.0
2017-09-29,9.850000381469727
2017-10-02,9.609999656677246
2017-10-03,9.5
2017-10-04,8.270000457763672
2017-10-05,7.690000057220459
2017-10-06,8.430000305175781
2017-10-09,8.3100004196167
2017-10-10,8.460000038146973
2017-10-11,8.229999542236328
2017-10-12,8.170000076293945
2017-10-13,8.369999885559082
2017-10-16,8.670000076293945
2017-10-17,8.380000114440918
2017-10-18,8.25
2017-10-19,7.900000095367432
2017-10-20,7.849999904632568
2017-10-23,8.199999809265137
2017-10-24,7.96999979019165
2017-10-25,7.610000133514404
2017-10-26,7.369999885559082
2017-10-27,7.389999866485596
2017-10-30,7.619999885559082
2017-10-31,7.849999904632568
2017-11-01,7.869999885559082
2017-11-02,7.579999923706055
2017-11-03,6.679999828338623
2017-11-06,6.710000038146973
2017-11-07,6.070000171661377
2017-11-08,6.349999904632568
2017-11-09,6.550000190734863
2017-11-10,6.659999847412109
2017-11-13,6.440000057220459
2017-11-14,6.329999923706055
2017-11-15,6.519999980926514
2017-11-16,6.960000038146973
2017-11-17,6.880000114440918
2017-11-20,6.989999771118164
2017-11-21,6.96999979019165
2017-11-22,7.0
2017-11-24,6.929999828338623
2017-11-27,6.960000038146973
2017-11-28,7.380000114440918
2017-11-29,7.320000171661377
2017-11-30,7.110000133514404
2017-12-01,7.039999961853027
2017-12-04,7.53000020980835
2017-12-05,8.239999771118164
2017-12-06,8.100000381469727
2017-12-07,8.329999923706055
2017-12-08,8.59000015258789
2017-12-11,8.510000228881836
2017-12-12,8.609999656677246
2017-12-13,8.550000190734863
2017-12-14,8.569999694824219
2017-12-15,8.5600004196167
2017-12-18,8.600000381469727
2017-12-19,8.510000228881836
2017-12-20,9.020000457763672
2017-12-21,8.800000190734863
2017-12-22,8.829999923706055
2017-12-26,8.6899995803833
2017-12-27,8.949999809265137
2017-12-28,8.920000076293945
2017-12-29,8.59000015258789
2018-01-02,8.479999542236328
2018-01-03,8.600000381469727
2018-01-04,8.180000305175781
2018-01-05,8.449999809265137
2018-01-08,8.279999732971191
2018-01-09,8.3100004196167
2018-01-10,8.210000038146973
2018-01-11,8.319999694824219
2018-01-12,8.720000267028809
2018-01-16,8.199999809265137
2018-01-17,8.260000228881836
2018-01-18,8.399999618530273
2018-01-19,8.359999656677246
2018-01-22,8.9399995803833
2018-01-23,8.529999732971191
2018-01-24,8.550000190734863
2018-01-25,8.619999885559082
2018-01-26,9.0
2018-01-29,8.699999809265137
2018-01-30,9.0
2018-01-31,8.899999618530273
2018-02-01,8.729999542236328
2018-02-02,8.550000190734863
2018-02-05,7.96999979019165
2018-02-06,8.130000114440918
2018-02-07,8.020000457763672
2018-02-08,7.769999980926514
2018-02-09,7.860000133514404
2018-02-12,7.900000095367432
2018-02-13,8.079999923706055
2018-02-14,8.329999923706055
2018-02-15,8.390000343322754
2018-02-16,8.59000015258789
2018-02-20,8.199999809265137
2018-02-21,8.1899995803833
2018-02-22,8.170000076293945
2018-02-23,8.170000076293945
2018-02-26,8.329999923706055
2018-02-27,8.850000381469727
2018-02-28,9.0600004196167
2018-03-01,8.890000343322754
2018-03-02,9.180000305175781
2018-03-05,9.369999885559082
2018-03-06,9.84000015258789
2018-03-07,9.729999542236328
2018-03-08,9.960000038146973
2018-03-09,9.970000267028809
2018-03-12,9.829999923706055
2018-03-13,10.079999923706055
2018-03-14,9.579999923706055
2018-03-15,9.869999885559082
2018-03-16,10.170000076293945
2018-03-19,10.130000114440918
2018-03-20,10.1899995803833
2018-03-21,10.220000267028809
2018-03-22,9.989999771118164
2018-03-23,9.630000114440918
2018-03-26,9.640000343322754
2018-03-27,9.25
2018-03-28,8.649999618530273
2018-03-29,8.600000381469727
2018-04-02,8.279999732971191
2018-04-03,8.170000076293945
2018-04-04,8.260000228881836
2018-04-05,8.710000038146973
2018-04-06,8.329999923706055
2018-04-09,8.390000343322754
2018-04-10,8.520000457763672
2018-04-11,8.359999656677246
2018-04-12,8.380000114440918
2018-04-13,8.239999771118164
2018-04-16,8.279999732971191
2018-04-17,7.639999866485596
2018-04-18,7.579999923706055
2018-04-19,7.489999771118164
2018-04-20,7.329999923706055
2018-04-23,7.010000228881836
2018-04-24,6.710000038146973
2018-04-25,7.019999980926514
2018-04-26,7.110000133514404
2018-04-27,7.139999866485596
2018-04-30,7.210000038146973
2018-05-01,7.670000076293945
2018-05-02,7.78000020980835
2018-05-03,7.730000019073486
2018-05-04,8.699999809265137
2018-05-07,9.25
2018-05-08,9.569999694824219
2018-05-09,9.600000381469727
2018-05-10,9.6899995803833
2018-05-11,9.829999923706055
2018-05-14,9.710000038146973
2018-05-15,9.630000114440918
2018-05-16,9.579999923706055
2018-05-17,9.289999961853027
2018-05-18,9.4399995803833
2018-05-21,9.59000015258789
2018-05-22,9.779999732971191
2018-05-23,10.170000076293945
2018-05-24,10.829999923706055
2018-05-25,12.020000457763672
2018-05-29,12.550000190734863
2018-05-30,12.670000076293945
2018-05-31,12.989999771118164
2018-06-01,13.020000457763672
2018-06-04,13.359999656677246
2018-06-05,12.569999694824219
2018-06-06,13.140000343322754
2018-06-07,13.460000038146973
2018-06-08,13.800000190734863
2018-06-11,13.760000228881836
2018-06-12,13.710000038146973
2018-06-13,14.520000457763672
2018-06-14,14.84000015258789
2018-06-15,14.720000267028809
2018-06-18,14.359999656677246
2018-06-19,14.699999809265137
2018-06-20,14.850000381469727
2018-06-21,14.739999771118164
2018-06-22,14.720000267028809
2018-06-25,14.949999809265137
2018-06-26,14.619999885559082
2018-06-27,14.4399995803833
2018-06-28,15.020000457763672
2018-06-29,15.779999732971191
2018-07-02,15.449999809265137
2018-07-03,16.0
2018-07-05,16.56999969482422
2018-07-06,16.18000030517578
2018-07-09,16.450000762939453
2018-07-10,16.190000534057617
2018-07-11,15.630000114440918
2018-07-12,15.649999618530273
2018-07-13,15.640000343322754
2018-07-16,15.649999618530273
2018-07-17,15.130000114440918
2018-07-18,15.149999618530273
2018-07-19,16.100000381469727
2018-07-20,15.970000267028809
2018-07-23,15.739999771118164
2018-07-24,14.930000305175781
2018-07-25,14.970000267028809
2018-07-26,14.720000267028809
2018-07-27,14.1899995803833
2018-07-30,14.100000381469727
2018-07-31,14.760000228881836
2018-08-01,14.930000305175781
2018-08-02,15.279999732971191
2018-08-03,15.3100004196167
2018-08-06,15.59000015258789
2018-08-07,15.289999961853027
2018-08-08,15.510000228881836
2018-08-09,16.06999969482422
2018-08-10,15.260000228881836
2018-08-13,14.5
2018-08-14,13.229999542236328
2018-08-15,12.899999618530273
2018-08-16,12.420000076293945
2018-08-17,13.050000190734863
2018-08-20,12.869999885559082
2018-08-21,13.399999618530273
2018-08-22,13.350000381469727
2018-08-23,13.479999542236328
2018-08-24,14.010000228881836
2018-08-27,14.050000190734863
2018-08-28,14.140000343322754
2018-08-29,14.109999656677246
2018-08-30,14.1899995803833
2018-08-31,14.199999809265137
2018-09-04,14.029999732971191
2018-09-05,14.09000015258789
2018-09-06,14.09000015258789
2018-09-07,14.5
2018-09-10,14.390000343322754
2018-09-11,13.380000114440918
2018-09-12,12.989999771118164
2018-09-13,12.5600004196167
2018-09-14,12.569999694824219
2018-09-17,12.229999542236328
2018-09-18,12.510000228881836
2018-09-19,12.270000457763672
2018-09-20,12.390000343322754
2018-09-21,12.390000343322754
2018-09-24,12.479999542236328
2018-09-25,12.510000228881836
2018-09-26,12.170000076293945
2018-09-27,12.5
2018-09-28,12.8100004196167
2018-10-01,12.609999656677246
2018-10-02,12.520000457763672
2018-10-03,13.15999984741211
2018-10-04,12.420000076293945
2018-10-05,11.350000381469727
2018-10-08,10.75
2018-10-09,11.130000114440918
2018-10-10,11.609999656677246
2018-10-11,11.609999656677246
2018-10-12,11.520000457763672
2018-10-15,11.199999809265137
2018-10-16,11.720000267028809
2018-10-17,11.800000190734863
2018-10-18,11.34000015258789
2018-10-19,11.0
2018-10-22,11.020000457763672
2018-10-23,11.300000190734863
2018-10-24,11.0
2018-10-25,11.170000076293945
2018-10-26,10.420000076293945
2018-10-29,10.510000228881836
2018-10-30,10.109999656677246
2018-10-31,11.100000381469727
2018-11-01,11.420000076293945
2018-11-02,11.510000228881836
2018-11-05,11.460000038146973
2018-11-06,11.449999809265137
2018-11-07,11.489999771118164
2018-11-08,11.5600004196167
2018-11-09,11.369999885559082
2018-11-12,10.350000381469727
2018-11-13,10.40999984741211
2018-11-14,9.890000343322754
2018-11-15,10.300000190734863
2018-11-16,10.470000267028809
2018-11-19,9.979999542236328
2018-11-20,9.930000305175781
2018-11-21,10.199999809265137
2018-11-23,10.420000076293945
2018-11-26,10.770000457763672
2018-11-27,11.020000457763672
2018-11-28,11.329999923706055
2018-11-29,11.130000114440918
2018-11-30,10.819999694824219
2018-12-03,11.119999885559082
2018-12-04,10.989999771118164
2018-12-06,11.25
2018-12-07,11.260000228881836
2018-12-10,10.770000457763672
2018-12-11,10.8100004196167
2018-12-12,10.90999984741211
2018-12-13,10.010000228881836
2018-12-14,9.149999618530273
2018-12-17,9.90999984741211
2018-12-18,10.0
2018-12-19,10.319999694824219
2018-12-20,10.329999923706055
2018-12-21,9.050000190734863
2018-12-24,9.489999771118164
2018-12-26,9.649999618530273
2018-12-27,9.369999885559082
2018-12-28,9.699999809265137
2018-12-31,11.029999732971191
2019-01-02,9.470000267028809
2019-01-03,9.050000190734863
2019-01-04,9.729999542236328
2019-01-07,9.050000190734863
2019-01-08,8.8100004196167
2019-01-09,9.119999885559082
2019-01-10,8.899999618530273
2019-01-11,9.109999656677246
2019-01-14,8.569999694824219
2019-01-15,8.75
2019-01-16,8.619999885559082
2019-01-17,9.170000076293945
2019-01-18,9.15999984741211
2019-01-22,9.09000015258789
2019-01-23,9.069999694824219
2019-01-24,9.199999809265137
2019-01-25,9.680000305175781
2019-01-28,9.40999984741211
2019-01-29,9.59000015258789
2019-01-30,10.199999809265137
2019-01-31,10.489999771118164
2019-02-01,10.3100004196167
2019-02-04,10.430000305175781
2019-02-05,10.670000076293945
2019-02-06,10.989999771118164
2019-02-07,11.029999732971191
2019-02-08,11.210000038146973
2019-02-11,11.119999885559082
2019-02-12,11.34000015258789
2019-02-13,11.670000076293945
2019-02-14,11.699999809265137
2019-02-15,11.949999809265137
2019-02-19,11.600000381469727
2019-02-20,11.489999771118164
2019-02-21,11.5
2019-02-22,11.130000114440918
2019-02-25,10.4399995803833
2019-02-26,10.279999732971191
2019-02-27,11.0
2019-02-28,11.5
2019-03-01,11.8100004196167
2019-03-04,12.210000038146973
2019-03-05,11.8100004196167
2019-03-06,10.829999923706055
2019-03-07,10.600000381469727
2019-03-08,10.760000228881836
2019-03-11,11.510000228881836
2019-03-12,11.550000190734863
2019-03-13,11.5600004196167
2019-03-14,11.649999618530273
2019-03-15,11.84000015258789
2019-03-18,11.9399995803833
2019-03-19,11.880000114440918
2019-03-20,13.369999885559082
2019-03-21,14.0600004196167
2019-03-22,13.130000114440918
2019-03-25,13.569999694824219
2019-03-26,13.710000038146973
2019-03-27,13.09000015258789
2019-03-28,13.319999694824219
2019-03-29,12.920000076293945
2019-04-01,12.789999961853027
2019-04-02,12.479999542236328
2019-04-03,12.850000381469727
2019-04-04,13.300000190734863
2019-04-05,13.25
2019-04-08,13.289999961853027
2019-04-09,13.029999732971191
2019-04-10,13.319999694824219
2019-04-11,13.149999618530273
2019-04-12,12.770000457763672
2019-04-15,13.020000457763672
2019-04-16,13.670000076293945
2019-04-17,13.350000381469727
2019-04-18,13.710000038146973
2019-04-22,13.369999885559082
2019-04-23,14.0
2019-04-24,13.8100004196167
2019-04-25,13.720000267028809
2019-04-26,14.140000343322754
2019-04-29,13.9399995803833
2019-04-30,14.069999694824219
2019-05-01,14.210000038146973
2019-05-02,14.350000381469727
2019-05-03,15.989999771118164
2019-05-06,15.720000267028809
2019-05-07,15.979999542236328
2019-05-08,15.710000038146973
2019-05-09,15.210000038146973
2019-05-10,15.800000190734863
2019-05-13,15.359999656677246
2019-05-14,15.8100004196167
2019-05-15,16.6200008392334
2019-05-16,16.530000686645508
2019-05-17,17.600000381469727
2019-05-20,17.020000457763672
2019-05-21,17.450000762939453
2019-05-22,17.06999969482422
2019-05-23,17.040000915527344
2019-05-24,17.3799991607666
2019-05-28,18.170000076293945
2019-05-29,17.0
2019-05-30,17.739999771118164
2019-05-31,16.719999313354492
2019-06-03,16.950000762939453
2019-06-04,17.729999542236328
2019-06-05,17.899999618530273
2019-06-06,17.670000076293945
2019-06-07,17.56999969482422
2019-06-10,18.469999313354492
2019-06-11,17.920000076293945
2019-06-12,17.93000030517578
2019-06-13,17.8700008392334
2019-06-14,18.149999618530273
2019-06-17,18.549999237060547
2019-06-18,18.700000762939453
2019-06-19,18.6200008392334
2019-06-20,17.729999542236328
2019-06-21,17.81999969482422
2019-06-24,18.1299991607666
2019-06-25,17.010000228881836
2019-06-26,17.270000457763672
2019-06-27,17.950000762939453
2019-06-28,18.31999969482422
2019-07-01,18.670000076293945
2019-07-02,19.1200008392334
2019-07-03,19.200000762939453
2019-07-05,19.290000915527344
2019-07-08,19.309999465942383
2019-07-09,19.389999389648438
2019-07-10,19.540000915527344
2019-07-11,19.59000015258789
2019-07-12,19.709999084472656
2019-07-15,19.90999984741211
2019-07-16,19.81999969482422
2019-07-17,19.649999618530273
2019-07-18,19.3799991607666
2019-07-19,19.25
2019-07-22,19.209999084472656
2019-07-23,19.450000762939453
2019-07-24,19.75
2019-07-25,19.670000076293945
2019-07-26,20.270000457763672
2019-07-29,19.969999313354492
2019-07-30,20.1200008392334
2019-07-31,20.469999313354492
2019-08-01,20.270000457763672
2019-08-02,20.219999313354492
2019-08-05,19.610000610351562
2019-08-06,19.489999771118164
2019-08-07,19.3700008392334
2019-08-08,20.18000030517578
2019-08-09,23.190000534057617
2019-08-12,24.239999771118164
2019-08-13,24.110000610351562
2019-08-14,23.329999923706055
2019-08-15,23.75
2019-08-16,24.530000686645508
2019-08-19,23.639999389648438
2019-08-20,23.93000030517578
2019-08-21,23.979999542236328
2019-08-22,23.729999542236328
2019-08-23,21.889999389648438
2019-08-26,21.829999923706055
2019-08-27,21.639999389648438
2019-08-28,21.90999984741211
2019-08-29,21.510000228881836
2019-08-30,21.760000228881836
2019-09-03,20.84000015258789
2019-09-04,20.43000030517578
2019-09-05,20.31999969482422
2019-09-06,19.809999465942383
2019-09-09,18.049999237060547
2019-09-10,18.010000228881836
2019-09-11,18.860000610351562
2019-09-12,19.280000686645508
2019-09-13,17.899999618530273
2019-09-16,17.719999313354492
2019-09-17,17.790000915527344
2019-09-18,17.780000686645508
2019-09-19,17.770000457763672
2019-09-20,17.65999984741211
2019-09-23,17.940000534057617
2019-09-24,16.959999084472656
2019-09-25,17.389999389648438
2019-09-26,16.8799991607666
2019-09-27,16.030000686645508
2019-09-30,16.360000610351562
2019-10-01,15.890000343322754
2019-10-02,15.199999809265137
2019-10-03,14.920000076293945
2019-10-04,14.829999923706055
2019-10-07,13.59000015258789
2019-10-08,13.84000015258789
2019-10-09,13.680000305175781
2019-10-10,14.229999542236328
2019-10-11,14.489999771118164
2019-10-14,13.760000228881836
2019-10-15,14.270000457763672
2019-10-16,14.220000267028809
2019-10-17,15.020000457763672
2019-10-18,14.069999694824219
2019-10-21,14.399999618530273
2019-10-22,14.489999771118164
2019-10-23,14.75
2019-10-24,14.600000381469727
2019-10-25,14.770000457763672
2019-10-28,14.800000190734863
2019-10-29,14.90999984741211
2019-10-30,14.289999961853027
2019-10-31,14.029999732971191
2019-11-01,14.5600004196167
2019-11-04,14.859999656677246
2019-11-05,14.779999732971191
2019-11-06,13.84000015258789
2019-11-07,14.279999732971191
2019-11-08,14.029999732971191
2019-11-11,13.899999618530273
2019-11-12,14.380000114440918
2019-11-13,15.1899995803833
2019-11-14,14.949999809265137
2019-11-15,15.5600004196167
2019-11-18,15.270000457763672
2019-11-19,14.920000076293945
2019-11-20,15.529999732971191
2019-11-21,14.9399995803833
2019-11-22,14.65999984741211
2019-11-25,14.960000038146973
2019-11-26,15.130000114440918
2019-11-27,15.0600004196167
2019-11-29,15.75
2019-12-02,15.180000305175781
2019-12-03,15.100000381469727
2019-12-04,14.979999542236328
2019-12-05,14.520000457763672
2019-12-06,14.619999885559082
2019-12-09,14.34000015258789
2019-12-10,14.359999656677246
2019-12-11,14.34000015258789
2019-12-12,14.6899995803833
2019-12-13,15.039999961853027
2019-12-16,15.229999542236328
2019-12-17,15.079999923706055
2019-12-18,14.989999771118164
2019-12-19,15.510000228881836
2019-12-20,16.579999923706055
2019-12-23,16.350000381469727
2019-12-24,16.399999618530273
2019-12-26,16.3799991607666
2019-12-27,16.229999542236328
2019-12-30,16.270000457763672
2019-12-31,16.459999084472656
2020-01-02,16.530000686645508
2020-01-03,16.8799991607666
2020-01-06,17.209999084472656
2020-01-07,17.139999389648438
2020-01-08,17.969999313354492
2020-01-09,17.84000015258789
2020-01-10,16.989999771118164
2020-01-13,18.309999465942383
2020-01-14,19.229999542236328
2020-01-15,18.90999984741211
2020-01-16,19.0
2020-01-17,19.270000457763672
2020-01-21,19.40999984741211
2020-01-22,19.770000457763672
2020-01-23,19.739999771118164
2020-01-24,19.43000030517578
2020-01-27,19.06999969482422
2020-01-28,18.219999313354492
2020-01-29,17.3799991607666
2020-01-30,18.3799991607666
2020-01-31,17.90999984741211
2020-02-03,18.3799991607666
2020-02-04,18.979999542236328
2020-02-05,18.8799991607666
2020-02-06,18.81999969482422
2020-02-07,18.440000534057617
2020-02-10,18.920000076293945
2020-02-11,18.969999313354492
2020-02-12,19.280000686645508
2020-02-13,19.1299991607666
2020-02-14,18.670000076293945
2020-02-18,18.0
2020-02-19,18.780000686645508
2020-02-20,18.530000686645508
2020-02-21,18.270000457763672
2020-02-24,18.219999313354492
2020-02-25,16.959999084472656
2020-02-26,16.8700008392334
2020-02-27,16.3700008392334
2020-02-28,16.700000762939453
2020-03-02,17.299999237060547
2020-03-03,17.010000228881836
2020-03-04,17.84000015258789
2020-03-05,17.3700008392334
2020-03-06,18.209999084472656
2020-03-09,17.510000228881836
2020-03-10,17.979999542236328
2020-03-11,16.6200008392334
2020-03-12,15.819999694824219
2020-03-13,15.199999809265137
2020-03-16,13.5600004196167
2020-03-17,15.510000228881836
2020-03-18,14.550000190734863
2020-03-19,15.619999885559082
2020-03-20,14.579999923706055
2020-03-23,14.260000228881836
2020-03-24,14.65999984741211
2020-03-25,15.529999732971191
2020-03-26,15.90999984741211
2020-03-27,15.149999618530273
2020-03-30,16.93000030517578
2020-03-31,17.06999969482422
2020-04-01,15.90999984741211
2020-04-02,16.059999465942383
2020-04-03,15.710000038146973
2020-04-06,16.719999313354492
2020-04-07,16.3799991607666
2020-04-08,16.989999771118164
2020-04-09,18.270000457763672
2020-04-13,17.93000030517578
2020-04-14,17.559999465942383
2020-04-15,17.399999618530273
2020-04-16,17.450000762939453
2020-04-17,16.489999771118164
2020-04-20,17.360000610351562
2020-04-21,17.270000457763672
2020-04-22,17.670000076293945
2020-04-23,18.0
2020-04-24,18.030000686645508
2020-04-27,18.559999465942383
2020-04-28,18.90999984741211
2020-04-29,20.010000228881836
2020-04-30,18.84000015258789
2020-05-01,18.020000457763672
2020-05-04,18.809999465942383
2020-05-05,19.479999542236328
2020-05-06,20.34000015258789
2020-05-07,20.639999389648438
2020-05-08,20.739999771118164
2020-05-11,22.34000015258789
2020-05-12,23.790000915527344
2020-05-13,22.93000030517578
2020-05-14,23.079999923706055
2020-05-15,23.920000076293945
2020-05-18,24.5
2020-05-19,26.1200008392334
2020-05-20,20.790000915527344
2020-05-21,21.420000076293945
2020-05-22,22.729999542236328
2020-05-26,23.100000381469727
2020-05-27,24.190000534057617
2020-05-28,24.309999465942383
2020-05-29,24.56999969482422
2020-06-01,24.420000076293945
2020-06-02,24.389999389648438
2020-06-03,23.790000915527344
2020-06-04,24.530000686645508
2020-06-05,24.940000534057617
2020-06-08,26.010000228881836
2020-06-09,25.690000534057617
2020-06-10,26.420000076293945
2020-06-11,24.950000762939453
2020-06-12,24.809999465942383
2020-06-15,25.920000076293945
2020-06-16,26.799999237060547
2020-06-17,26.479999542236328
2020-06-18,26.399999618530273
2020-06-19,27.610000610351562
2020-06-22,28.559999465942383
2020-06-23,29.31999969482422
2020-06-24,29.149999618530273
2020-06-25,29.479999542236328
2020-06-26,29.489999771118164
2020-06-29,28.93000030517578
2020-06-30,30.25
2020-07-01,31.479999542236328
2020-07-02,33.02000045776367
2020-07-06,34.119998931884766
2020-07-07,33.16999816894531
2020-07-08,33.09000015258789
2020-07-09,34.29999923706055
2020-07-10,33.68000030517578
2020-07-13,32.08000183105469
2020-07-14,33.25
2020-07-15,32.540000915527344
2020-07-16,32.09000015258789
2020-07-17,34.0
2020-07-20,35.0
2020-07-21,35.0099983215332
2020-07-22,35.869998931884766
2020-07-23,35.20000076293945
2020-07-24,33.40999984741211
2020-07-27,33.91999816894531
2020-07-28,32.880001068115234
2020-07-29,32.709999084472656
2020-07-30,32.40999984741211
2020-07-31,33.13999938964844
2020-08-03,33.95000076293945
2020-08-04,33.75
2020-08-05,34.25
2020-08-06,34.97999954223633
2020-08-07,33.560001373291016
2020-08-10,32.41999816894531
2020-08-11,32.529998779296875
2020-08-12,31.040000915527344
2020-08-13,31.540000915527344
2020-08-14,31.799999237060547
2020-08-17,32.61000061035156
2020-08-18,33.11000061035156
2020-08-19,33.5099983215332
2020-08-20,34.13999938964844
2020-08-21,38.81999969482422
2020-08-24,36.68000030517578
2020-08-25,40.2599983215332
2020-08-26,51.5099983215332
2020-08-27,53.61000061035156
2020-08-28,55.5
2020-08-31,55.47999954223633
2020-09-01,55.630001068115234
2020-09-02,57.9900016784668
2020-09-03,54.9900016784668
2020-09-04,53.2599983215332
2020-09-08,52.0
2020-09-09,54.5
2020-09-10,54.70000076293945
2020-09-11,56.11000061035156
2020-09-14,55.689998626708984
2020-09-15,50.88999938964844
2020-09-16,48.470001220703125
2020-09-17,45.599998474121094
2020-09-18,46.029998779296875
2020-09-21,44.54999923706055
2020-09-22,45.709999084472656
2020-09-23,45.65999984741211
2020-09-24,45.529998779296875
2020-09-25,47.380001068115234
2020-09-28,49.54999923706055
2020-09-29,48.970001220703125
2020-09-30,47.400001525878906
2020-10-01,43.93000030517578
2020-10-02,45.20000076293945
2020-10-05,48.59000015258789
2020-10-06,49.560001373291016
2020-10-07,51.369998931884766
2020-10-08,48.900001525878906
2020-10-09,49.060001373291016
2020-10-12,48.939998626708984
2020-10-13,51.130001068115234
2020-10-14,50.189998626708984
2020-10-15,47.959999084472656
2020-10-16,46.61000061035156
2020-10-19,47.209999084472656
2020-10-20,44.72999954223633
2020-10-21,43.56999969482422
2020-10-22,42.810001373291016
2020-10-23,43.97999954223633
2020-10-26,45.0
2020-10-27,47.029998779296875
2020-10-28,43.2599983215332
2020-10-29,42.95000076293945
2020-10-30,40.13999938964844
2020-11-02,41.13999938964844
2020-11-03,42.56999969482422
2020-11-04,43.470001220703125
2020-11-05,43.25
2020-11-06,45.630001068115234
2020-11-09,52.27000045776367
2020-11-10,54.0
2020-11-11,56.36000061035156
2020-11-12,60.310001373291016
2020-11-13,59.0
2020-11-16,50.220001220703125
2020-11-17,46.43000030517578
2020-11-18,45.70000076293945
2020-11-19,46.90999984741211
2020-11-20,45.470001220703125
2020-11-23,46.18000030517578
2020-11-24,45.75
2020-11-25,44.709999084472656
2020-11-27,46.31999969482422
2020-11-30,48.650001525878906
2020-12-01,52.27000045776367
2020-12-02,48.970001220703125
2020-12-03,47.34000015258789
2020-12-04,49.04999923706055
2020-12-07,50.47999954223633
2020-12-08,51.369998931884766
2020-12-09,47.18000030517578
2020-12-10,48.540000915527344
2020-12-11,48.68000030517578
2020-12-14,49.439998626708984
2020-12-15,47.47999954223633
2020-12-16,49.290000915527344
2020-12-17,51.869998931884766
2020-12-18,49.439998626708984
2020-12-21,50.84000015258789
2020-12-22,49.88999938964844
2020-12-23,48.7400016784668
2020-12-24,45.75
2020-12-28,43.869998931884766
2020-12-29,42.84000015258789
2020-12-30,44.95000076293945
2020-12-31,43.880001068115234
2021-01-04,47.04999923706055
2021-01-05,50.58000183105469
2021-01-06,52.0099983215332
2021-01-07,55.20000076293945
2021-01-08,56.599998474121094
2021-01-11,55.75
2021-01-12,56.58000183105469
2021-01-13,56.93000030517578
2021-01-14,67.3499984741211
2021-01-15,64.04000091552734
2021-01-19,64.18000030517578
2021-01-20,71.6500015258789
2021-01-21,73.75
2021-01-22,82.11000061035156
2021-01-25,72.30000305175781
2021-01-26,67.30999755859375
2021-01-27,69.0999984741211
2021-01-28,65.7699966430664
2021-01-29,68.19999694824219
2021-02-01,68.48999786376953
2021-02-02,65.93000030517578
2021-02-03,66.58999633789062
2021-02-04,69.18000030517578
2021-02-05,70.79000091552734
2021-02-08,73.1500015258789
2021-02-09,71.80999755859375
2021-02-10,72.0
2021-02-11,70.7699966430664
2021-02-12,73.48999786376953
2021-02-16,72.06999969482422
2021-02-17,66.8499984741211
2021-02-18,66.13999938964844
2021-02-19,64.91999816894531
2021-02-22,61.119998931884766
2021-02-23,60.08000183105469
2021-02-24,61.08000183105469
2021-02-25,59.599998474121094
2021-02-26,59.439998626708984
2021-03-01,62.4900016784668
2021-03-02,59.0099983215332
2021-03-03,55.0099983215332
2021-03-04,52.09000015258789
2021-03-05,52.5
2021-03-08,48.5
2021-03-09,53.58000183105469
2021-03-10,54.060001373291016
2021-03-11,57.349998474121094
2021-03-12,57.369998931884766
2021-03-15,57.869998931884766
2021-03-16,57.40999984741211
2021-03-17,57.83000183105469
2021-03-18,52.90999984741211
2021-03-19,53.22999954223633
2021-03-22,52.869998931884766
2021-03-23,53.34000015258789
2021-03-24,49.9900016784668
2021-03-25,50.29999923706055
2021-03-26,51.77000045776367
2021-03-29,48.650001525878906
2021-03-30,49.58000183105469
2021-03-31,52.0099983215332
2021-04-01,52.63999938964844
2021-04-05,50.369998931884766
2021-04-06,51.38999938964844
2021-04-07,51.25
2021-04-08,53.93000030517578
2021-04-09,52.290000915527344
2021-04-12,51.63999938964844
2021-04-13,52.290000915527344
2021-04-14,51.63999938964844
2021-04-15,52.93000030517578
2021-04-16,51.56999969482422
