,BRKL
2001-11-30,6.950160026550293
2001-12-03,6.854137897491455
2001-12-04,6.918152809143066
2001-12-05,6.950160026550293
2001-12-06,7.14677619934082
2001-12-07,6.936442852020264
2001-12-10,6.858710765838623
2001-12-11,6.863283157348633
2001-12-12,6.88157320022583
2001-12-13,6.876999855041504
2001-12-14,6.963877201080322
2001-12-17,7.037036895751953
2001-12-18,7.224507808685303
2001-12-19,7.311385154724121
2001-12-20,7.297667980194092
2001-12-21,7.590305805206299
2001-12-24,7.640604019165039
2001-12-26,7.475995063781738
2001-12-27,7.430270195007324
2001-12-28,7.453132152557373
2001-12-31,7.517147064208984
2002-01-02,7.366254806518555
2002-01-03,7.700046062469482
2002-01-04,7.79606819152832
2002-01-07,7.430270195007324
2002-01-08,7.475995063781738
2002-01-09,7.681756019592285
2002-01-10,7.690900802612305
2002-01-11,7.928668975830078
2002-01-14,7.475995063781738
2002-01-15,7.4668498039245605
2002-01-16,7.5582990646362305
2002-01-17,7.814358234405518
2002-01-18,7.590305805206299
2002-01-22,7.590305805206299
2002-01-23,7.690900802612305
2002-01-24,7.750342845916748
2002-01-25,7.613169193267822
2002-01-28,7.750342845916748
2002-01-29,7.540009021759033
2002-01-30,7.430270195007324
2002-01-31,7.338819980621338
2002-02-01,7.160493850708008
2002-02-04,7.178783893585205
2002-02-05,7.2839508056640625
2002-02-06,7.389118194580078
2002-02-07,7.384544849395752
2002-02-08,7.457705020904541
2002-02-11,7.430270195007324
2002-02-12,7.375400066375732
2002-02-13,7.508001804351807
2002-02-14,7.475995063781738
2002-02-15,7.590305805206299
2002-02-19,7.594879150390625
2002-02-20,7.613169193267822
2002-02-21,7.613169193267822
2002-02-22,7.686327934265137
2002-02-25,7.750342845916748
2002-02-26,7.764060020446777
2002-02-27,7.764060020446777
2002-02-28,7.489712238311768
2002-03-01,7.7411980628967285
2002-03-04,7.690900802612305
2002-03-05,7.910379886627197
2002-03-06,7.79606819152832
2002-03-07,7.6954731941223145
2002-03-08,7.736626148223877
2002-03-11,7.750342845916748
2002-03-12,7.750342845916748
2002-03-13,7.6954731941223145
2002-03-14,7.636031150817871
2002-03-15,7.768632888793945
2002-03-18,7.786922931671143
2002-03-19,7.750342845916748
2002-03-20,7.750342845916748
2002-03-21,7.818930149078369
2002-03-22,7.773204803466797
2002-03-25,7.759488105773926
2002-03-26,7.83264684677124
2002-03-27,7.887516975402832
2002-03-28,7.800640106201172
2002-04-01,7.750342845916748
2002-04-02,7.773204803466797
2002-04-03,7.773204803466797
2002-04-04,7.910379886627197
2002-04-05,10.013716697692871
2002-04-08,10.132601737976074
2002-04-09,10.06401538848877
2002-04-10,10.100593566894531
2002-04-11,10.708732604980469
2002-04-12,11.161408424377441
2002-04-15,10.891632080078125
2002-04-16,10.631001472473145
2002-04-17,10.58527660369873
2002-04-18,10.685871124267578
2002-04-19,10.868769645690918
2002-04-22,11.037952423095703
2002-04-23,11.138545989990234
2002-04-24,11.202561378479004
2002-04-25,11.161408424377441
2002-04-26,11.262002944946289
2002-04-29,11.27571964263916
2002-04-30,11.362597465515137
2002-05-01,11.207133293151855
2002-05-02,11.458619117736816
2002-05-03,11.609511375427246
2002-05-06,11.668952941894531
2002-05-07,11.682669639587402
2002-05-08,11.801554679870605
2002-05-09,11.796981811523438
2002-05-10,11.911293983459473
2002-05-13,12.350251197814941
2002-05-14,12.254229545593262
2002-05-15,12.36854076385498
2002-05-16,12.336533546447754
2002-05-17,12.350251197814941
2002-05-20,12.331961631774902
2002-05-21,12.322816848754883
2002-05-22,12.382259368896484
2002-05-23,12.414265632629395
2002-05-24,12.322816848754883
2002-05-28,12.254229545593262
2002-05-29,11.705533027648926
2002-05-30,11.481480598449707
2002-05-31,11.52263355255127
2002-06-03,11.271147727966309
2002-06-04,11.225422859191895
2002-06-05,11.27571964263916
2002-06-06,11.294010162353516
2002-06-07,11.202561378479004
2002-06-10,11.202561378479004
2002-06-11,11.298583030700684
2002-06-12,11.32144546508789
2002-06-13,11.40832233428955
2002-06-14,11.51348876953125
2002-06-17,11.64609146118164
2002-06-18,11.385459899902344
2002-06-19,11.3534517288208
2002-06-20,11.316871643066406
2002-06-21,11.42661190032959
2002-06-24,11.705533027648926
2002-06-25,11.787837028503418
2002-06-26,11.755829811096191
2002-06-27,11.966163635253906
2002-06-28,11.568358421325684
2002-07-01,11.746685028076172
2002-07-02,11.344306945800781
2002-07-03,11.156835556030273
2002-07-05,11.316871643066406
2002-07-08,11.358024597167969
2002-07-09,11.52263355255127
2002-07-10,11.0600004196167
2002-07-11,11.4399995803833
2002-07-12,11.369999885559082
2002-07-15,11.369999885559082
2002-07-16,11.399999618530273
2002-07-17,11.399999618530273
2002-07-18,11.430000305175781
2002-07-19,11.260000228881836
2002-07-22,11.289999961853027
2002-07-23,11.09000015258789
2002-07-24,11.050000190734863
2002-07-25,11.0
2002-07-26,11.140000343322754
2002-07-29,11.279999732971191
2002-07-30,11.300000190734863
2002-07-31,11.199999809265137
2002-08-01,11.279999732971191
2002-08-02,11.25
2002-08-05,11.199999809265137
2002-08-06,11.329999923706055
2002-08-07,11.289999961853027
2002-08-08,11.390000343322754
2002-08-09,11.550000190734863
2002-08-12,12.050000190734863
2002-08-13,12.100000381469727
2002-08-14,12.5
2002-08-15,12.539999961853027
2002-08-16,12.619999885559082
2002-08-19,12.649999618530273
2002-08-20,12.699999809265137
2002-08-21,12.600000381469727
2002-08-22,12.6899995803833
2002-08-23,12.359999656677246
2002-08-26,12.649999618530273
2002-08-27,12.4399995803833
2002-08-28,12.399999618530273
2002-08-29,12.550000190734863
2002-08-30,12.510000228881836
2002-09-03,12.4399995803833
2002-09-04,12.5
2002-09-05,12.550000190734863
2002-09-06,12.4399995803833
2002-09-09,12.539999961853027
2002-09-10,12.430000305175781
2002-09-11,12.369999885559082
2002-09-12,12.180000305175781
2002-09-13,12.199999809265137
2002-09-16,12.1899995803833
2002-09-17,12.100000381469727
2002-09-18,12.050000190734863
2002-09-19,11.600000381469727
2002-09-20,12.050000190734863
2002-09-23,11.729999542236328
2002-09-24,11.65999984741211
2002-09-25,11.989999771118164
2002-09-26,12.029999732971191
2002-09-27,11.800000190734863
2002-09-30,11.75
2002-10-01,12.180000305175781
2002-10-02,11.800000190734863
2002-10-03,11.5600004196167
2002-10-04,11.710000038146973
2002-10-07,11.4399995803833
2002-10-08,11.5
2002-10-09,11.350000381469727
2002-10-10,11.380000114440918
2002-10-11,11.399999618530273
2002-10-14,11.5
2002-10-15,11.649999618530273
2002-10-16,11.539999961853027
2002-10-17,11.720000267028809
2002-10-18,11.510000228881836
2002-10-21,11.270000457763672
2002-10-22,11.300000190734863
2002-10-23,11.489999771118164
2002-10-24,11.130000114440918
2002-10-25,11.270000457763672
2002-10-28,11.210000038146973
2002-10-29,11.100000381469727
2002-10-30,11.109999656677246
2002-10-31,11.319999694824219
2002-11-01,11.369999885559082
2002-11-04,11.350000381469727
2002-11-05,11.369999885559082
2002-11-06,11.4399995803833
2002-11-07,11.279999732971191
2002-11-08,11.319999694824219
2002-11-11,11.25
2002-11-12,11.40999984741211
2002-11-13,11.260000228881836
2002-11-14,11.350000381469727
2002-11-15,11.289999961853027
2002-11-18,11.350000381469727
2002-11-19,11.25
2002-11-20,11.300000190734863
2002-11-21,11.399999618530273
2002-11-22,11.600000381469727
2002-11-25,11.600000381469727
2002-11-26,11.420000076293945
2002-11-27,11.550000190734863
2002-11-29,11.350000381469727
2002-12-02,11.470000267028809
2002-12-03,11.3100004196167
2002-12-04,11.4399995803833
2002-12-05,11.399999618530273
2002-12-06,11.600000381469727
2002-12-09,11.550000190734863
2002-12-10,12.029999732971191
2002-12-11,11.899999618530273
2002-12-12,11.949999809265137
2002-12-13,11.75
2002-12-16,11.869999885559082
2002-12-17,11.84000015258789
2002-12-18,11.779999732971191
2002-12-19,11.960000038146973
2002-12-20,12.109999656677246
2002-12-23,12.199999809265137
2002-12-24,12.149999618530273
2002-12-26,12.25
2002-12-27,12.079999923706055
2002-12-30,12.100000381469727
2002-12-31,11.899999618530273
2003-01-02,12.5
2003-01-03,12.380000114440918
2003-01-06,12.470000267028809
2003-01-07,12.319999694824219
2003-01-08,12.329999923706055
2003-01-09,12.430000305175781
2003-01-10,12.649999618530273
2003-01-13,12.869999885559082
2003-01-14,12.850000381469727
2003-01-15,12.949999809265137
2003-01-16,12.899999618530273
2003-01-17,12.75
2003-01-21,12.8100004196167
2003-01-22,12.75
2003-01-23,12.869999885559082
2003-01-24,12.850000381469727
2003-01-27,12.850000381469727
2003-01-28,12.9399995803833
2003-01-29,12.59000015258789
2003-01-30,12.520000457763672
2003-01-31,12.619999885559082
2003-02-03,12.5
2003-02-04,12.670000076293945
2003-02-05,12.65999984741211
2003-02-06,12.699999809265137
2003-02-07,12.670000076293945
2003-02-10,13.0
2003-02-11,12.609999656677246
2003-02-12,12.399999618530273
2003-02-13,12.529999732971191
2003-02-14,12.550000190734863
2003-02-18,12.5600004196167
2003-02-19,12.449999809265137
2003-02-20,12.390000343322754
2003-02-21,12.489999771118164
2003-02-24,12.449999809265137
2003-02-25,12.5
2003-02-26,12.489999771118164
2003-02-27,12.5
2003-02-28,12.5
2003-03-03,12.5600004196167
2003-03-04,12.380000114440918
2003-03-05,12.699999809265137
2003-03-06,12.520000457763672
2003-03-07,13.050000190734863
2003-03-10,12.859999656677246
2003-03-11,12.869999885559082
2003-03-12,12.890000343322754
2003-03-13,12.920000076293945
2003-03-14,12.890000343322754
2003-03-17,12.779999732971191
2003-03-18,12.869999885559082
2003-03-19,12.899999618530273
2003-03-20,12.710000038146973
2003-03-21,12.899999618530273
2003-03-24,12.75
2003-03-25,12.899999618530273
2003-03-26,12.75
2003-03-27,12.75
2003-03-28,12.699999809265137
2003-03-31,12.520000457763672
2003-04-01,12.649999618530273
2003-04-02,12.789999961853027
2003-04-03,12.65999984741211
2003-04-04,12.550000190734863
2003-04-07,12.640000343322754
2003-04-08,12.800000190734863
2003-04-09,12.829999923706055
2003-04-10,12.789999961853027
2003-04-11,12.649999618530273
2003-04-14,12.760000228881836
2003-04-15,12.699999809265137
2003-04-16,12.699999809265137
2003-04-17,12.819999694824219
2003-04-21,12.75
2003-04-22,12.699999809265137
2003-04-23,13.029999732971191
2003-04-24,13.100000381469727
2003-04-25,13.069999694824219
2003-04-28,13.170000076293945
2003-04-29,13.25
2003-04-30,13.369999885559082
2003-05-01,13.270000457763672
2003-05-02,13.680000305175781
2003-05-05,13.720000267028809
2003-05-06,13.609999656677246
2003-05-07,13.600000381469727
2003-05-08,13.630000114440918
2003-05-09,13.760000228881836
2003-05-12,13.710000038146973
2003-05-13,13.5600004196167
2003-05-14,13.619999885559082
2003-05-15,13.569999694824219
2003-05-16,13.369999885559082
2003-05-19,13.399999618530273
2003-05-20,13.800000190734863
2003-05-21,13.800000190734863
2003-05-22,14.010000228881836
2003-05-23,14.010000228881836
2003-05-27,14.380000114440918
2003-05-28,14.59000015258789
2003-05-29,14.229999542236328
2003-05-30,14.260000228881836
2003-06-02,14.229999542236328
2003-06-03,14.279999732971191
2003-06-04,14.270000457763672
2003-06-05,14.25
2003-06-06,14.170000076293945
2003-06-09,14.25
2003-06-10,14.449999809265137
2003-06-11,14.649999618530273
2003-06-12,14.600000381469727
2003-06-13,14.510000228881836
2003-06-16,14.75
2003-06-17,14.729999542236328
2003-06-18,14.609999656677246
2003-06-19,14.270000457763672
2003-06-20,14.289999961853027
2003-06-23,14.149999618530273
2003-06-24,14.210000038146973
2003-06-25,14.0
2003-06-26,14.180000305175781
2003-06-27,14.239999771118164
2003-06-30,14.0
2003-07-01,14.140000343322754
2003-07-02,14.630000114440918
2003-07-03,14.510000228881836
2003-07-07,14.619999885559082
2003-07-08,14.640000343322754
2003-07-09,14.520000457763672
2003-07-10,14.270000457763672
2003-07-11,14.300000190734863
2003-07-14,14.539999961853027
2003-07-15,14.670000076293945
2003-07-16,14.75
2003-07-17,14.649999618530273
2003-07-18,14.979999542236328
2003-07-21,14.579999923706055
2003-07-22,14.899999618530273
2003-07-23,14.989999771118164
2003-07-24,14.890000343322754
2003-07-25,14.789999961853027
2003-07-28,14.899999618530273
2003-07-29,15.010000228881836
2003-07-30,14.800000190734863
2003-07-31,14.890000343322754
2003-08-01,14.869999885559082
2003-08-04,14.819999694824219
2003-08-05,14.770000457763672
2003-08-06,14.869999885559082
2003-08-07,15.329999923706055
2003-08-08,15.149999618530273
2003-08-11,15.25
2003-08-12,15.279999732971191
2003-08-13,15.270000457763672
2003-08-14,15.5
2003-08-15,15.600000381469727
2003-08-18,15.789999961853027
2003-08-19,15.989999771118164
2003-08-20,15.970000267028809
2003-08-21,16.030000686645508
2003-08-22,15.489999771118164
2003-08-25,15.34000015258789
2003-08-26,15.529999732971191
2003-08-27,15.510000228881836
2003-08-28,15.390000343322754
2003-08-29,15.289999961853027
2003-09-02,15.529999732971191
2003-09-03,15.5
2003-09-04,15.479999542236328
2003-09-05,15.25
2003-09-08,15.489999771118164
2003-09-09,15.510000228881836
2003-09-10,15.25
2003-09-11,15.390000343322754
2003-09-12,15.350000381469727
2003-09-15,15.34000015258789
2003-09-16,15.850000381469727
2003-09-17,16.25
2003-09-18,15.899999618530273
2003-09-19,15.779999732971191
2003-09-22,15.5
2003-09-23,15.5
2003-09-24,15.260000228881836
2003-09-25,15.25
2003-09-26,15.0
2003-09-29,14.979999542236328
2003-09-30,14.770000457763672
2003-10-01,15.300000190734863
2003-10-02,15.029999732971191
2003-10-03,15.050000190734863
2003-10-06,15.260000228881836
2003-10-07,15.460000038146973
2003-10-08,15.350000381469727
2003-10-09,15.210000038146973
2003-10-10,15.25
2003-10-13,15.25
2003-10-14,15.199999809265137
2003-10-15,15.100000381469727
2003-10-16,14.970000267028809
2003-10-17,14.600000381469727
2003-10-20,14.510000228881836
2003-10-21,14.40999984741211
2003-10-22,14.5
2003-10-23,14.630000114440918
2003-10-24,14.770000457763672
2003-10-27,14.859999656677246
2003-10-28,15.100000381469727
2003-10-29,15.420000076293945
2003-10-30,14.930000305175781
2003-10-31,14.90999984741211
2003-11-03,15.239999771118164
2003-11-04,15.180000305175781
2003-11-05,15.229999542236328
2003-11-06,15.34000015258789
2003-11-07,15.109999656677246
2003-11-10,14.949999809265137
2003-11-11,14.899999618530273
2003-11-12,15.130000114440918
2003-11-13,14.970000267028809
2003-11-14,14.899999618530273
2003-11-17,15.010000228881836
2003-11-18,14.779999732971191
2003-11-19,15.180000305175781
2003-11-20,15.050000190734863
2003-11-21,14.90999984741211
2003-11-24,15.079999923706055
2003-11-25,15.079999923706055
2003-11-26,15.0
2003-11-28,15.020000457763672
2003-12-01,15.0
2003-12-02,14.869999885559082
2003-12-03,14.84000015258789
2003-12-04,14.899999618530273
2003-12-05,14.880000114440918
2003-12-08,14.869999885559082
2003-12-09,14.75
2003-12-10,14.75
2003-12-11,15.09000015258789
2003-12-12,14.949999809265137
2003-12-15,14.739999771118164
2003-12-16,15.149999618530273
2003-12-17,14.970000267028809
2003-12-18,14.949999809265137
2003-12-19,15.020000457763672
2003-12-22,15.119999885559082
2003-12-23,15.369999885559082
2003-12-24,15.1899995803833
2003-12-26,15.289999961853027
2003-12-29,15.609999656677246
2003-12-30,15.800000190734863
2003-12-31,15.34000015258789
2004-01-02,15.510000228881836
2004-01-05,15.010000228881836
2004-01-06,14.800000190734863
2004-01-07,14.850000381469727
2004-01-08,14.880000114440918
2004-01-09,14.850000381469727
2004-01-12,14.880000114440918
2004-01-13,14.789999961853027
2004-01-14,14.9399995803833
2004-01-15,15.050000190734863
2004-01-16,15.0
2004-01-20,15.6899995803833
2004-01-21,15.600000381469727
2004-01-22,15.399999618530273
2004-01-23,15.680000305175781
2004-01-26,15.890000343322754
2004-01-27,16.049999237060547
2004-01-28,15.6899995803833
2004-01-29,15.630000114440918
2004-01-30,15.859999656677246
2004-02-02,16.0
2004-02-03,15.949999809265137
2004-02-04,15.640000343322754
2004-02-05,15.600000381469727
2004-02-06,15.789999961853027
2004-02-09,15.779999732971191
2004-02-10,15.979999542236328
2004-02-11,16.0
2004-02-12,15.84000015258789
2004-02-13,15.649999618530273
2004-02-17,15.970000267028809
2004-02-18,15.850000381469727
2004-02-19,15.75
2004-02-20,15.5
2004-02-23,15.430000305175781
2004-02-24,15.739999771118164
2004-02-25,15.729999542236328
2004-02-26,15.859999656677246
2004-02-27,15.75
2004-03-01,15.960000038146973
2004-03-02,15.880000114440918
2004-03-03,15.90999984741211
2004-03-04,16.0
2004-03-05,15.8100004196167
2004-03-08,15.760000228881836
2004-03-09,15.600000381469727
2004-03-10,15.359999656677246
2004-03-11,15.0600004196167
2004-03-12,15.350000381469727
2004-03-15,15.199999809265137
2004-03-16,15.25
2004-03-17,15.34000015258789
2004-03-18,15.050000190734863
2004-03-19,15.149999618530273
2004-03-22,15.020000457763672
2004-03-23,15.369999885559082
2004-03-24,15.350000381469727
2004-03-25,15.600000381469727
2004-03-26,15.59000015258789
2004-03-29,15.949999809265137
2004-03-30,15.949999809265137
2004-03-31,15.949999809265137
2004-04-01,15.899999618530273
2004-04-02,15.729999542236328
2004-04-05,15.5
2004-04-06,15.380000114440918
2004-04-07,15.489999771118164
2004-04-08,15.430000305175781
2004-04-12,15.510000228881836
2004-04-13,14.680000305175781
2004-04-14,14.239999771118164
2004-04-15,14.180000305175781
2004-04-16,14.489999771118164
2004-04-19,14.130000114440918
2004-04-20,13.9399995803833
2004-04-21,14.260000228881836
2004-04-22,14.720000267028809
2004-04-23,14.680000305175781
2004-04-26,14.640000343322754
2004-04-27,14.649999618530273
2004-04-28,14.3100004196167
2004-04-29,14.210000038146973
2004-04-30,14.1899995803833
2004-05-03,14.25
2004-05-04,14.359999656677246
2004-05-05,14.380000114440918
2004-05-06,14.449999809265137
2004-05-07,13.989999771118164
2004-05-10,13.850000381469727
2004-05-11,14.039999961853027
2004-05-12,14.109999656677246
2004-05-13,14.149999618530273
2004-05-14,14.050000190734863
2004-05-17,13.949999809265137
2004-05-18,14.140000343322754
2004-05-19,14.050000190734863
2004-05-20,14.020000457763672
2004-05-21,14.220000267028809
2004-05-24,14.279999732971191
2004-05-25,14.539999961853027
2004-05-26,14.640000343322754
2004-05-27,14.680000305175781
2004-05-28,14.460000038146973
2004-06-01,14.420000076293945
2004-06-02,14.399999618530273
2004-06-03,13.890000343322754
2004-06-04,14.170000076293945
2004-06-07,14.350000381469727
2004-06-08,14.3100004196167
2004-06-09,14.029999732971191
2004-06-10,14.149999618530273
2004-06-14,13.930000305175781
2004-06-15,14.1899995803833
2004-06-16,14.4399995803833
2004-06-17,14.140000343322754
2004-06-18,14.420000076293945
2004-06-21,14.4399995803833
2004-06-22,14.270000457763672
2004-06-23,14.430000305175781
2004-06-24,14.619999885559082
2004-06-25,14.800000190734863
2004-06-28,14.720000267028809
2004-06-29,14.699999809265137
2004-06-30,14.670000076293945
2004-07-01,14.520000457763672
2004-07-02,14.729999542236328
2004-07-06,14.779999732971191
2004-07-07,14.640000343322754
2004-07-08,14.65999984741211
2004-07-09,15.039999961853027
2004-07-12,15.15999984741211
2004-07-13,15.149999618530273
2004-07-14,14.979999542236328
2004-07-15,14.979999542236328
2004-07-16,14.949999809265137
2004-07-19,14.819999694824219
2004-07-20,14.779999732971191
2004-07-21,14.510000228881836
2004-07-22,14.369999885559082
2004-07-23,14.329999923706055
2004-07-26,14.270000457763672
2004-07-27,14.65999984741211
2004-07-28,14.430000305175781
2004-07-29,14.479999542236328
2004-07-30,14.220000267028809
2004-08-02,14.369999885559082
2004-08-03,14.260000228881836
2004-08-04,14.350000381469727
2004-08-05,14.25
2004-08-06,14.170000076293945
2004-08-09,14.079999923706055
2004-08-10,14.539999961853027
2004-08-11,14.520000457763672
2004-08-12,14.3100004196167
2004-08-13,14.220000267028809
2004-08-16,14.59000015258789
2004-08-17,14.550000190734863
2004-08-18,14.739999771118164
2004-08-19,14.649999618530273
2004-08-20,14.5600004196167
2004-08-23,14.40999984741211
2004-08-24,14.569999694824219
2004-08-25,14.720000267028809
2004-08-26,14.930000305175781
2004-08-27,15.09000015258789
2004-08-30,14.949999809265137
2004-08-31,15.140000343322754
2004-09-01,15.40999984741211
2004-09-02,15.729999542236328
2004-09-03,15.850000381469727
2004-09-07,15.989999771118164
2004-09-08,15.800000190734863
2004-09-09,15.789999961853027
2004-09-10,15.890000343322754
2004-09-13,15.899999618530273
2004-09-14,15.800000190734863
2004-09-15,15.539999961853027
2004-09-16,15.670000076293945
2004-09-17,15.680000305175781
2004-09-20,15.34000015258789
2004-09-21,15.670000076293945
2004-09-22,15.220000267028809
2004-09-23,15.270000457763672
2004-09-24,15.260000228881836
2004-09-27,15.170000076293945
2004-09-28,15.279999732971191
2004-09-29,15.600000381469727
2004-09-30,15.670000076293945
2004-10-01,15.670000076293945
2004-10-04,15.699999809265137
2004-10-05,15.600000381469727
2004-10-06,15.75
2004-10-07,15.600000381469727
2004-10-08,15.390000343322754
2004-10-11,15.569999694824219
2004-10-12,15.649999618530273
2004-10-13,15.550000190734863
2004-10-14,15.520000457763672
2004-10-15,15.670000076293945
2004-10-18,15.710000038146973
2004-10-19,15.649999618530273
2004-10-20,15.600000381469727
2004-10-21,15.829999923706055
2004-10-22,15.550000190734863
2004-10-25,15.5
2004-10-26,15.800000190734863
2004-10-27,15.800000190734863
2004-10-28,15.699999809265137
2004-10-29,15.489999771118164
2004-11-01,15.5
2004-11-02,15.40999984741211
2004-11-03,15.5600004196167
2004-11-04,15.579999923706055
2004-11-05,15.59000015258789
2004-11-08,15.510000228881836
2004-11-09,15.779999732971191
2004-11-10,15.760000228881836
2004-11-11,16.0
2004-11-12,16.0
2004-11-15,15.899999618530273
2004-11-16,15.859999656677246
2004-11-17,15.899999618530273
2004-11-18,15.869999885559082
2004-11-19,15.699999809265137
2004-11-22,15.979999542236328
2004-11-23,16.049999237060547
2004-11-24,15.970000267028809
2004-11-26,15.979999542236328
2004-11-29,16.200000762939453
2004-11-30,16.200000762939453
2004-12-01,16.34000015258789
2004-12-02,16.18000030517578
2004-12-03,16.18000030517578
2004-12-06,15.899999618530273
2004-12-07,15.699999809265137
2004-12-08,15.949999809265137
2004-12-09,15.989999771118164
2004-12-10,16.1200008392334
2004-12-13,16.219999313354492
2004-12-14,16.18000030517578
2004-12-15,16.31999969482422
2004-12-16,16.200000762939453
2004-12-17,16.1200008392334
2004-12-20,15.989999771118164
2004-12-21,15.970000267028809
2004-12-22,16.149999618530273
2004-12-23,16.1200008392334
2004-12-27,16.200000762939453
2004-12-28,16.360000610351562
2004-12-29,16.219999313354492
2004-12-30,16.25
2004-12-31,16.31999969482422
2005-01-03,16.15999984741211
2005-01-04,16.010000228881836
2005-01-05,15.729999542236328
2005-01-06,15.670000076293945
2005-01-07,15.569999694824219
2005-01-10,15.630000114440918
2005-01-11,15.449999809265137
2005-01-12,15.640000343322754
2005-01-13,15.300000190734863
2005-01-14,15.430000305175781
2005-01-18,15.59000015258789
2005-01-19,15.5600004196167
2005-01-20,15.430000305175781
2005-01-21,15.180000305175781
2005-01-24,15.039999961853027
2005-01-25,15.40999984741211
2005-01-26,15.9399995803833
2005-01-27,15.390000343322754
2005-01-28,15.699999809265137
2005-01-31,15.989999771118164
2005-02-01,15.859999656677246
2005-02-02,15.850000381469727
2005-02-03,15.880000114440918
2005-02-04,15.989999771118164
2005-02-07,16.049999237060547
2005-02-08,16.010000228881836
2005-02-09,15.649999618530273
2005-02-10,15.550000190734863
2005-02-11,15.550000190734863
2005-02-14,15.4399995803833
2005-02-15,15.34000015258789
2005-02-16,15.520000457763672
2005-02-17,15.199999809265137
2005-02-18,15.130000114440918
2005-02-22,15.0
2005-02-23,14.819999694824219
2005-02-24,15.140000343322754
2005-02-25,15.239999771118164
2005-02-28,15.149999618530273
2005-03-01,15.270000457763672
2005-03-02,15.260000228881836
2005-03-03,15.350000381469727
2005-03-04,15.640000343322754
2005-03-07,15.319999694824219
2005-03-08,15.329999923706055
2005-03-09,15.119999885559082
2005-03-10,15.029999732971191
2005-03-11,15.100000381469727
2005-03-14,15.100000381469727
2005-03-15,15.050000190734863
2005-03-16,15.220000267028809
2005-03-17,15.180000305175781
2005-03-18,15.289999961853027
2005-03-21,15.100000381469727
2005-03-22,15.100000381469727
2005-03-23,14.930000305175781
2005-03-24,14.850000381469727
2005-03-28,14.850000381469727
2005-03-29,14.75
2005-03-30,15.050000190734863
2005-03-31,14.899999618530273
2005-04-01,14.579999923706055
2005-04-04,14.649999618530273
2005-04-05,14.8100004196167
2005-04-06,14.970000267028809
2005-04-07,14.9399995803833
2005-04-08,14.770000457763672
2005-04-11,14.649999618530273
2005-04-12,14.8100004196167
2005-04-13,14.460000038146973
2005-04-14,14.5
2005-04-15,14.3100004196167
2005-04-18,14.619999885559082
2005-04-19,14.649999618530273
2005-04-20,14.65999984741211
2005-04-21,14.930000305175781
2005-04-22,15.0
2005-04-25,15.029999732971191
2005-04-26,14.930000305175781
2005-04-27,15.0600004196167
2005-04-28,14.949999809265137
2005-04-29,14.970000267028809
2005-05-02,15.390000343322754
2005-05-03,15.010000228881836
2005-05-04,15.289999961853027
2005-05-05,15.40999984741211
2005-05-06,15.229999542236328
2005-05-09,15.25
2005-05-10,15.220000267028809
2005-05-11,15.329999923706055
2005-05-12,15.079999923706055
2005-05-13,15.0
2005-05-16,15.239999771118164
2005-05-17,15.369999885559082
2005-05-18,15.6899995803833
2005-05-19,15.609999656677246
2005-05-20,15.4399995803833
2005-05-23,15.430000305175781
2005-05-24,15.489999771118164
2005-05-25,15.3100004196167
2005-05-26,15.550000190734863
2005-05-27,15.359999656677246
2005-05-31,15.210000038146973
2005-06-01,15.470000267028809
2005-06-02,15.449999809265137
2005-06-03,15.539999961853027
2005-06-06,15.569999694824219
2005-06-07,15.420000076293945
2005-06-08,15.380000114440918
2005-06-09,15.369999885559082
2005-06-10,15.539999961853027
2005-06-13,15.569999694824219
2005-06-14,15.65999984741211
2005-06-15,15.699999809265137
2005-06-16,15.9399995803833
2005-06-17,15.9399995803833
2005-06-20,15.899999618530273
2005-06-21,16.049999237060547
2005-06-22,16.020000457763672
2005-06-23,16.079999923706055
2005-06-24,16.06999969482422
2005-06-27,16.149999618530273
2005-06-28,16.229999542236328
2005-06-29,16.260000228881836
2005-06-30,16.260000228881836
2005-07-01,16.299999237060547
2005-07-05,16.59000015258789
2005-07-06,16.3700008392334
2005-07-07,16.25
2005-07-08,16.520000457763672
2005-07-11,16.5
2005-07-12,16.420000076293945
2005-07-13,16.479999542236328
2005-07-14,16.260000228881836
2005-07-15,16.34000015258789
2005-07-18,16.190000534057617
2005-07-19,16.260000228881836
2005-07-20,16.440000534057617
2005-07-21,16.049999237060547
2005-07-22,16.350000381469727
2005-07-25,16.010000228881836
2005-07-26,16.350000381469727
2005-07-27,15.890000343322754
2005-07-28,16.149999618530273
2005-07-29,16.010000228881836
2005-08-01,16.1200008392334
2005-08-02,16.25
2005-08-03,16.260000228881836
2005-08-04,16.06999969482422
2005-08-05,15.869999885559082
2005-08-08,16.209999084472656
2005-08-09,16.0
2005-08-10,15.90999984741211
2005-08-11,16.329999923706055
2005-08-12,16.209999084472656
2005-08-15,16.049999237060547
2005-08-16,15.989999771118164
2005-08-17,15.930000305175781
2005-08-18,15.75
2005-08-19,15.770000457763672
2005-08-22,15.800000190734863
2005-08-23,15.75
2005-08-24,15.630000114440918
2005-08-25,15.640000343322754
2005-08-26,15.4399995803833
2005-08-29,15.4399995803833
2005-08-30,15.25
2005-08-31,15.4399995803833
2005-09-01,15.569999694824219
2005-09-02,15.470000267028809
2005-09-06,15.640000343322754
2005-09-07,15.619999885559082
2005-09-08,15.630000114440918
2005-09-09,15.8100004196167
2005-09-12,15.920000076293945
2005-09-13,15.710000038146973
